delta_B,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_A_2_0,1_A_2_1,1_E_0,1_E_1,1_E_2,1_E_3,1_E_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,3_A_1,3_A_2_0,3_A_2_1,3_E_0,3_E_1,3_E_2,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,5_E,5_T_2
0.37596281727737124,34.65001660595413,37.27718968212503,43.24958226267167,67.08423454619373,115.22292094099012,35.14431010255423,49.92179355979357,35.23840083300786,37.52555187685847,44.950537531043935,66.89155963576985,87.5922611103633,34.746728723445386,37.42673021134846,50.03464801170234,66.97067277218963,34.84848687361523,35.218551829487716,37.857138411976635,44.53315546376745,49.98713064626676,66.64747420924625,87.79651439775377,28.60600976563418,26.993878917124153,58.26471300813444,23.527111942409842,28.41279459877014,35.50215993844518,23.168711868736917,23.55011450360255,26.573473633096274,26.929619302790652,28.527887774056595,58.29678637378183,58.5366940568002,23.27012796112232,26.856110908281792,28.182462176081476,35.30163780772361,58.33839391711982,0.37596281727737263,0.0
0.41355909900510845,34.624216460875424,37.26796592903427,43.26849430112853,67.122380913549,115.23848271507515,35.17406291651973,49.9296370275558,35.27569782388773,37.53889545425404,44.990633148796874,66.91066016763385,87.5952132376541,34.73375938207241,37.431371782231,50.053782180910666,66.99746265519943,34.848302235405065,35.25488435872963,37.902558286316285,44.531522382998745,50.00181736900977,66.64205465691951,87.820101387918,28.643606047361917,27.024721187721337,58.27146701926499,23.55639557255085,28.43110847776679,35.529754992763,23.160955174076935,23.578989817252943,26.569738047056976,26.95637958965747,28.561521666843674,58.303160281580936,58.56533178157927,23.273065508127395,26.87234011526221,28.179222976176735,35.30880552752302,58.352894924967394,0.41355909900510923,0.0
0.45115538073284556,34.59732086361818,37.25941579902203,43.28774240817488,67.16056292993946,115.2540946006356,35.20378405272697,49.9375121730763,35.31258568230524,37.552564477598644,45.03072722430812,66.92984067781622,87.59817061538156,34.7202582540612,37.43647520204869,50.072948596739536,67.0242902292919,34.84803562708586,35.29103749177686,37.94804019744194,44.529895894812555,50.01659512574962,66.63669357988462,87.84373160572886,28.681202329089654,27.055550114870773,58.2782343738433,23.58559923791333,28.44943428330177,35.55741808532102,23.152904272225005,23.60727132660671,26.566440857382144,26.982828789554837,28.595847032218103,58.30944103777299,58.59413188747163,23.27581517166833,26.888338860655193,28.176317128344273,35.31597703056249,58.3674771425542,0.4511553807328458,0.0
0.4887516624605827,34.56934787911257,37.251527203238574,43.3073212207423,67.19877993361347,115.26975664641101,35.23347337005958,49.945419137471426,35.34905433537699,37.56656936888006,45.07081906923665,66.94910148964657,87.60113325945277,34.70623608158363,37.442029841781995,50.09214730394379,67.0511553365596,34.84768988716741,35.327012472584606,37.993578193771846,44.52827693793992,50.031464846353906,66.63139099263118,87.86740503721464,28.71879861081739,27.086365667699557,58.28501510274224,23.614722157257038,28.46777323044635,35.5851487822882,23.144559342254613,23.63495398576,26.56360597108796,27.008954127709146,28.630857537365397,58.315657036223406,58.62306604801409,23.278378601117367,26.90408918875026,28.1737606021038,35.323152881259574,58.38214034228121,0.4887516624605824,0.0
0.5263479441883198,34.54031696203979,37.24428657228278,43.327225459694574,67.23703126956735,115.28546890126114,35.26313072697655,49.9533580622822,35.38509368168285,37.58092057451487,45.110907999084226,66.96844292663896,87.60410118585531,34.69170383418578,37.44802484391782,50.111378347743035,67.07805781975017,34.84726770245028,35.3628105194247,38.03916648290046,44.526666463609835,50.04642746700116,66.6261469089507,87.89112166850951,28.756394892545128,27.117167815273948,58.29180923689559,23.643763546295496,28.486126537099953,35.61294665005161,23.13592057195612,23.662033184421734,26.561251445361457,27.03474941738696,28.666545665390025,58.32182911636987,58.65211349271165,23.280757429917053,26.919572718831855,28.171569805003493,35.330333647466304,58.39688429602127,0.526347944188319,0.0
0.563944225916057,34.510248793085026,37.23767902061535,43.347449929251795,67.2753162894567,115.30123141416452,35.29275598151515,49.96132908947133,35.42069362570589,37.59562853100772,45.150993333115544,66.98786531247202,87.60707441065821,34.67667266288595,37.45444916837843,50.130641773796135,67.10499752226394,34.84677161706067,35.39843282374441,38.08479942359957,44.52506543575037,50.0614839300735,66.6209613419491,87.91488148585232,28.793991174272865,27.1479565265994,58.29861680729788,23.672722617874598,28.50449542374066,35.64081125528728,23.126988165857828,23.688504787120515,26.559391143394212,27.060213286184535,28.70290278596064,58.32797288320165,58.68125868706167,23.28295327461937,26.934770701004545,28.169761527729044,35.33751990048074,58.41170877513399,0.5639442259160555,0.0
0.6015405076437941,34.479165113141725,37.23168851311667,43.367989516316946,67.31363435150911,115.31704423421665,35.3223489912941,49.969332361420115,35.455844115327835,37.61070362755226,45.191074394281536,67.00736897096847,87.61005295001252,34.661153856182025,37.46129163654104,50.14993762817643,67.13197428815272,34.84620404089718,35.43388054910651,38.1304715183288,44.52347483119217,50.07663518404483,66.61583430405868,87.93868447558489,28.831587456000598,27.178731770620594,58.30543784500442,23.701598582158034,28.522881113170428,35.66874216502954,23.117762352946407,23.714365171898596,26.558035766201975,27.085348018264558,28.739919234835657,58.334100237442975,58.7104898023741,23.284967733996563,26.94966408473009,28.168352876429516,35.34471221505833,58.42661355048092,0.6015405076437955,0.0
0.6391367893715313,34.44708855823501,37.22629803101033,43.388839189716684,67.35198482043806,115.33290741062872,35.351909613516646,49.977368020925304,35.49053518229825,37.6261561656559,45.231150509145486,67.02695422607437,87.61303682015186,34.645158798222056,37.468540973093496,50.16926595734695,67.1589879621175,34.8455672575282,35.46915483020817,38.17617740621839,44.521895639874394,50.091882183364326,66.61076580705125,87.96253062415157,28.869183737728335,27.209493516221475,58.31227238113127,23.730390646819515,28.541284830254835,35.69673894673914,23.108243394065315,23.739611268045767,26.557193512150054,27.11015876315087,28.777584400407417,58.34022040699957,58.73979768432851,23.28680238822174,26.96423360096954,28.167361191368443,35.35191116942313,58.44159839244032,0.6391367893715321,0.0
0.6767330710992683,34.41404249765114,37.22148973465425,43.4099939993673,67.39036706735808,115.34882099272573,35.381437704973884,49.98543621119581,35.524756985537344,37.641996315928125,45.27122100781208,67.04662140183838,87.61602603739313,34.628698929339706,37.47618584552491,50.188626808136256,67.1860383895068,34.84486343157643,35.5042567719766,38.221911856490614,44.52032886505299,50.10722588833498,66.60575586205029,87.98641991809764,28.906780019456072,27.240241732225286,58.3191204468552,23.75909801724183,28.55970780165747,35.72480116836965,23.09843158897047,23.76424059240398,26.556870507283932,27.134652970361056,28.815886815374956,58.34634065662183,58.769175143314506,23.288458798117368,26.978459858590973,28.166803951241615,35.35911734527898,58.45666307092196,0.6767330710992687,0.0
0.7143293528270055,34.3800508774356,37.21724512102721,43.431449075375674,67.42878046970081,115.36478502994497,35.410933122048014,49.99353707584941,35.558499857067474,37.65823407223789,45.31128522385913,67.06637082239048,87.61902061813724,34.61178570910504,37.48421490110074,50.20802022771472,67.21312541631497,34.84409461562511,35.539187448739085,38.26766976228729,44.51877552351131,50.12266726498746,66.60080447954407,88.01035234406838,28.944376301183812,27.270976387394615,58.325982073413606,23.787719896722884,28.578151255568816,35.75292839843273,23.088327283023492,23.788251283758637,26.557071090868334,27.158839967834073,28.85481425168924,58.35246678557475,58.79861645676538,23.289938504469834,26.992323455387034,28.16669866281941,35.36633132782033,58.47180735538204,0.7143293528270053,0.0
0.7519256345547425,34.345138071071595,37.21354517408916,43.4531996270842,67.46722441113253,115.38079957183459,35.44039572071587,50.0016707589093,35.5917543503002,37.67487920351279,45.35134249427208,67.08620281192059,87.62202057886984,34.59443058199354,37.49261680121891,50.227446263570705,67.24024888918007,34.84326275667817,35.57394790346502,38.31344613487425,44.517236645773266,50.13820728494873,66.59591166939872,88.03432788880778,28.98197258291155,27.30169745043141,58.332857292104556,23.816255486688576,28.5966164214296,35.78112020606173,23.077930873503924,23.811642134826677,26.557798007606177,27.182730634958315,28.894353817002195,58.35860348284983,58.82811701395,23.291243027407734,27.0058051036402,28.167062735977783,35.373553705743,58.48703101483766,0.7519256345547418,0.0
0.7895219162824798,34.30932873879283,37.210370506554256,43.47524094206854,67.5056982814725,115.39686466805169,35.469825356552306,50.00983740480059,35.6245112903345,37.69194120352458,45.3913921593812,67.1061176946567,87.62502593616163,34.576644945732795,37.501380253088264,50.246904963487566,67.26740865538228,34.8423697022042,35.60853914707716,38.359236098194735,44.51571327631847,50.15384692530569,66.5910774408711,88.05834653915781,29.019568864639286,27.33240488997705,58.33974613428665,23.844703986912723,28.615104529648658,35.809376161074,23.067242815523183,23.834412621355884,26.559052538897696,27.20633713997873,28.9344920509837,58.3647545848507,58.85767305829044,23.292373865842013,27.018885769679343,28.167913344676478,35.38078507125468,58.5023338178816,0.7895219162824785,0.0
0.8271181980102169,34.27264769663067,37.207701491967605,43.49756838509543,67.54420147661284,115.41298036836099,35.499221884733856,50.01803715834678,35.65676182584925,37.70942923907866,45.43143356280126,67.12611579484302,87.62803670666976,34.558440122346475,37.51049403870934,50.266396375520834,67.29460456284197,34.84141720579285,35.64296215782986,38.40503488374654,44.51420647380013,50.16958716846377,66.58630180262232,88.08240828205689,29.057165146367023,27.36309867461237,58.34664863137906,23.87306459574391,28.633616811315182,35.83769583403176,23.056263627524526,23.85656292786417,26.560834594062747,27.229672722815163,28.975215020037947,58.37092326514748,58.88728149761147,23.293332496965718,27.031546826296008,28.169267275018257,35.38802602008517,58.517715532696705,0.827118198010215,0.0
0.864714479737954,34.23511979596221,37.20551838631312,43.52017739704774,67.58273339843919,115.42914672263294,35.528585160042425,50.02627016476595,35.68849748210132,37.72735209709471,45.47146605137393,67.14619743671763,87.63105290713756,34.53982733188064,37.5199470411723,50.28592054797564,67.32183646011781,34.84040693244974,35.67721788075145,38.45083782575919,44.512717311264964,50.185429001999985,66.58158476273105,88.10651310453916,29.09476142809476,27.393778772857704,58.35356481486147,23.901336510339323,28.652154497905517,35.86607879630148,23.044993896354978,23.878093969573868,26.56314277540767,27.252751511147522,29.016508409141704,58.377112176146895,58.9169397624741,23.294120375811115,27.043770216249186,28.171140762162516,35.39527715149637,58.53317592707039,0.8647144797379516,0.0
0.9023107614656911,34.19676981401819,37.203801438686995,43.54306349382284,67.62129345475253,115.44536378084238,35.55791503686899,50.034536569667125,35.71971021447373,37.745718131135966,45.51148897511258,67.16636294448995,87.63407455439616,34.52081766876698,37.52972826831781,50.3054775293845,67.34910419640484,34.839340463554265,35.71130722714842,38.49664035664916,44.51124687637552,50.20137341851093,66.57692632870707,88.13066099373336,29.1323577098225,27.424445153172933,58.36049471627398,23.929518926905608,28.670718820984263,35.894524620111945,23.033434281897204,23.899007410132295,26.56597442656441,27.275588361833115,29.058357609731626,58.383323556215444,58.94664569905584,23.294738934862078,27.055538624409216,28.173549318545078,35.40253906829199,58.54871476840896,0.9023107614656916,0.0
0.9399070431934282,34.15762235553581,37.202530990845545,43.566222265210364,67.65988105919223,115.4616315930668,35.58721136921752,50.042836519046325,35.750392461955535,37.764535208003984,45.55150168714944,67.186612642318,87.63710166536463,34.50142208075221,37.53982687383132,50.32506736848562,67.37640762153273,34.83821930150376,35.74523107416832,38.54243800273321,44.509796271634706,50.21742141545521,66.5723265075051,88.15485193686169,29.169953991550237,27.455097783957534,58.36743836721712,23.957611040946585,28.68931101189991,35.92303287861079,23.021585521251172,23.919305674758412,26.569325670638886,27.298198722354403,29.100747802776322,58.38955931163668,58.976397487197254,23.29518958371942,27.066835655409715,28.17650755653716,35.40981237682685,58.56433182375192,0.9399070431934281,0.0
0.9775033249211654,34.11770176550601,37.201687565673645,43.58964937375424,67.69849563115999,115.47795020948452,35.6164740107089,50.05117015928269,35.78053719988306,37.78381065507028,45.59150354368534,67.20694685428509,87.64013425705103,34.48165135030149,37.550232175862995,50.34469011420127,67.40374658596384,34.8370448740646,35.77899026441931,38.58822638018114,44.508366614612534,50.233573994990195,66.56778530553866,88.17908592123872,29.207550273277974,27.485736633550633,58.37439579935175,23.985612047518025,28.707932301474965,35.95160314591977,23.009448432457788,23.9389919585128,26.573191442778946,27.320598508657028,29.143664036373124,58.39582107999903,59.006193577017655,23.295473708817077,27.077646013035835,28.180029009317813,35.41709768701595,58.58002685978613,0.9775033249211648,0.0
1.0150996066489024,34.07703205276621,37.20125194481751,43.613340553604075,67.73713659574518,115.49431968037325,35.64570281458494,50.059537637134376,35.810137991230285,37.80355120905648,45.63149390394157,67.22736590437684,87.64317234655279,34.46151607836725,37.56093367328213,50.364345815616666,67.43112094079129,34.83581853845075,35.812585605643356,38.63400119119067,44.50695903817519,50.24983216380364,66.56330272869397,88.20336293427084,29.245146555005707,27.516361670231042,58.38136704439908,24.013521141489218,28.726583919690512,35.980234997188504,22.997023917758835,23.958070229455128,26.57756552045402,27.342803996794032,29.187091297403025,58.4021102797177,59.03603263939684,23.295592673186793,27.087955677026933,28.18412595428385,35.424395612343154,58.59579964285982,1.0150996066489046,0.0
1.0526958883766395,34.03563682403008,37.20120523588562,43.63729160935912,67.77580338365061,115.51074005610855,35.67489763371258,50.067939099734474,35.83918903571015,37.82376296700174,45.67147213011426,67.24787011645718,87.6462159510579,34.441026670401406,37.57192105968742,50.384034521959066,67.4585305377372,34.83454158514773,35.84601787044081,38.67975822036898,44.50557469071618,50.26619693293916,66.55887878234422,88.2276829634545,29.282742836733444,27.54697286221734,58.38835213414052,24.04133751781144,28.745267095365342,36.00892800864692,22.984312966390153,23.97654522652824,26.582440553810585,27.36483172646531,29.231014576955058,58.40842814908713,59.06591352692631,23.2955478162692,27.097752072564376,28.188809243728585,35.43170676986935,58.61164993899678,1.0526958883766413,0.0
1.0902921701043768,33.99353922782341,37.20152892974649,43.66149841490988,67.81449543112006,115.52721138716183,35.70405832058803,50.07637469458676,35.86768521593721,37.84445134016659,45.71143758733068,67.26845981424476,87.64926508784517,34.42019332448003,37.58318423530502,50.40375628257719,67.48597522915055,34.83321524149956,35.879287796043705,38.72549333130606,44.50421473638953,50.282669317616126,66.55451347136388,88.252045996376,29.320339118461185,27.57757017766788,58.39535110041772,24.06906037179319,28.76398305582972,36.03768175765627,22.971316656907174,23.994422452087818,26.587808097794923,27.386698414972948,29.275418929389225,58.41477577734671,59.0958352428472,23.29534045376922,27.10702422750099,28.19408814773543,35.439031780240306,58.62757751391009,1.090292170104378,0.0
1.127888451832114,33.950761907703864,37.20220494854049,43.6859569122795,67.85321217986645,115.5437337240991,35.73318472734113,50.08484456956141,35.89562213991143,37.86562101161407,45.75138964360813,67.28913532128861,87.65231977428537,34.3990260214031,37.59471331691082,50.42351114692105,67.51345486800558,34.83184067507431,35.91239608413528,38.771202463326404,44.50288035534501,50.29925033704396,66.55020680014313,88.27645202070997,29.35793540018892,27.60815358468089,58.402363975132445,24.096688899382126,28.782733026593743,36.06649582275879,22.958036159044653,24.01170815908043,26.593658647233234,27.40842088039144,29.320289525044764,58.42115412959423,59.12579691614047,23.294971877553348,27.115762912407018,28.19997021421331,35.446371267694005,58.64358213301609,1.1278884518321144,0.0
1.165484733559851,33.907326964082856,37.20321568508577,43.71066311046857,67.89195307700098,115.56030711757894,35.762276705739744,50.09334887289053,35.92299617910958,37.8872758981811,45.79132766981449,67.30989696094389,87.65538002784179,34.3775345166287,37.60649864591806,50.44329916452197,67.54096930789963,34.83041899682341,35.94534340071362,38.81688162840719,44.50157274396571,50.31594101423015,66.54595877260249,88.30090102421867,29.39553168191666,27.63872305129451,58.40939079024656,24.124222297453645,28.801518231010494,36.09536978372599,22.944472735114793,24.02840933295816,26.599981675673696,27.430015972934466,29.36561169671494,58.42756406691789,59.15579778139843,23.294443355587113,27.123960758785678,28.206461150723154,35.45372586006753,58.659663561448006,1.165484733559851,0.0
1.2030810152875882,33.863255923933025,37.20454403439168,43.735613084305555,67.9307175749635,115.57693161835114,35.791334107194295,50.101887753163716,35.949804501519594,37.909419117505024,45.831251039631375,67.330745056347,87.65844586607098,34.355728333900224,37.61853079477168,50.463120384972854,67.56851840305127,34.82895126404839,35.97813037599676,38.86252690825107,44.50029311510711,50.33274237578265,66.54176939220761,88.3253929947509,29.433127963644395,27.669278545486854,58.41643157778195,24.151659764105958,28.820339889933994,36.12430322160564,22.93062774095046,24.04453366850183,26.60676567849197,27.45150051362308,29.411370980103325,58.43400636278027,59.18583716244469,23.29375613191035,27.131612351355955,28.213564732199874,35.46109618880334,58.67582156406971,1.2030810152875877,0.0
1.2406772970153253,33.81856971765138,37.2061734180075,43.76080297330533,67.9695051314536,115.5936072772548,35.82035678276231,50.11046135932344,35.976045099020794,37.93205296070292,45.871159129518894,67.35167993039087,87.66151730662376,34.333616760426196,37.63080057178989,50.48297485790913,67.59610200829854,34.82743848318774,36.0107576043671,38.90813445150322,44.49904269833822,50.34965545170607,66.53763866198412,88.34992792024119,29.470724245372132,27.69982003517606,58.42348636982048,24.179000498961617,28.839199221372105,36.153295718767346,22.916502626402583,24.060089541805556,26.613998220517374,27.472891239448778,29.457553148548847,58.440481716441006,59.21591445891471,23.292911426648395,27.138714291094676,28.221282737879704,35.468482888955066,58.692055905489106,1.2406772970153241,0.0
1.2782735787430626,33.77328866235324,37.20808780192947,43.786228980537764,68.00831520936303,115.61033414521685,35.84934458315317,50.119069840660316,36.00171680859907,37.9551788712135,45.91105131868258,67.37270190569957,87.66459436724571,34.31120884347492,37.64329902459031,50.50286263298934,67.62371997909695,34.82588161243621,36.04322564435319,38.953700471103396,44.49782274018469,50.36668127519183,66.53356658453266,88.37450578870889,29.508320527099873,27.730347488220385,58.430555198503896,24.20624370347527,28.858097440134454,36.18234685894682,22.9020989354032,24.07508597775046,26.621665988237968,27.494204754293083,29.50414424236086,58.446990764022736,59.246029135193766,23.29191043605721,27.14526522673594,28.229614919737088,35.475886599192734,58.70836635007172,1.2782735787430608,0.0
1.3158698604707995,33.72743245089079,37.21027170877037,43.81188737150797,68.04714727670874,115.62711227325015,35.87829735873287,50.12771334680835,36.02681932698956,37.97879743021052,45.9509269890424,67.39381130460302,87.66767706577822,34.28851338825093,37.65601744223429,50.52278375987676,67.6513721715173,34.82428156420727,36.075535018646406,38.99922124176355,44.496634504373255,50.3838208824023,66.52955316204425,88.39912658825709,29.54591680882761,27.760860872418224,58.437638096033794,24.23338858124757,28.87703575747555,36.2114562272889,22.88741830560779,24.08953261336208,26.62975484647851,27.515457484923036,29.55113059314212,58.45353408768786,59.2761807112439,23.290754332600482,27.151265853582824,28.238559003577866,35.483307961807185,58.724752661954064,1.3158698604707975,0.0
1.3534661421985366,33.68102014591959,37.212710224867145,43.83777447304983,68.0860008065671,115.64394171245206,35.907214959528936,50.13639202774002,36.0513532184556,38.00290834887775,45.99078552520341,67.41500844911108,87.67076542015904,34.26553895692487,37.66894735621735,50.54273828822066,67.67905844224411,34.82263920744913,36.107686214150704,39.04469309756337,44.49547927207825,50.4010753122485,66.52559839631554,88.42379030707187,29.583513090555346,27.79136015550821,58.44473509467154,24.2604343383451,28.896015380733235,36.240623410389155,22.87246246763259,24.103439657504566,26.6382498993103,27.536665641435498,29.598498843499755,58.46011222329075,59.30636875495498,23.289444265057007,27.156718879719172,28.2481107227031,35.49074762271411,58.741214605056804,1.353466142198534,0.0
1.3910624239262737,33.63407017837363,37.21538900296463,43.86388667223369,68.12487527700898,115.66082251400262,35.936097235235394,50.1451060337613,36.075319915539005,38.02751046771139,46.03062631442849,67.4362936608878,87.67385944842334,34.24229386869513,37.682080540427755,50.56272626763834,67.70677864857353,34.82095536982416,36.13967968206377,39.09011242965589,44.49435834216931,50.418445606161924,66.52170228876425,88.44849693342125,29.621109372283083,27.82184530516928,58.45184622673821,24.287380183626055,28.91503751296258,36.26984799633433,22.857233243904588,24.116817847410697,26.647135554841604,27.557845181574514,29.646235962553703,58.46672566679275,59.33659287573383,23.28798135865619,27.161628960934824,28.258263882831848,35.49820623145716,58.75775194309789,1.3910624239262739,0.0
