10Dq,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
12012.012012012012,16084.152122848367,25999.275421173996,30223.44045638867,38711.63395910066,46255.75257431046,66308.24556378712,72816.21593842673,35339.368545746256,41064.94070777919,48204.86952661454,51869.87021987794,63650.325506321315,72134.4514405421,102682.17008915466,17699.107582214725,40589.599486388805,57028.81850968147,83159.73970575642,129976.0667279706,39536.01364514078,50765.97284854294,58212.02936395879,81677.89649899943,94552.84367939403,20436.106651144706,27763.755764312442,34633.31158307511,42632.13126822088,69283.66674525886,27383.352900578288,44202.20244062466,60740.39216261805,80775.10450819095,29568.267240995192,38775.087827310854,48011.90895571797,37532.49591915254,64885.23609285947,44602.419918664316,57610.832093347686,12012.012012012012,0.0,42079.09201201201
12052.052052052055,16047.915438741506,25999.43016962848,30227.0263631373,38750.10113642072,46301.59382502211,66335.36191835144,72857.40730485458,35325.97786173642,41057.20258294442,48213.60024500385,51900.34715825274,63697.13869598957,72151.57127751774,102720.27833471146,17624.590356827182,40591.167101759886,57070.91897995816,83196.44299899643,130010.25261451038,39536.651663835444,50801.3176315037,58237.73202213562,81730.00094694388,94559.17389173746,20409.225542204178,27761.766534136706,34639.83530818115,42663.46305920535,69314.72160832465,27345.95542956449,44213.516267025625,60771.17100160792,80810.449353854,29573.05791419563,38812.32205660922,48049.96413329925,37559.6317081023,64898.14034394975,44618.67503216906,57634.61701988298,12052.052052052055,0.0,42119.13205205205
12092.092092092094,16011.666745144377,25999.5849622434,30230.603392871133,38788.56223724698,46347.309038297506,66362.59000846071,72898.63989201217,35312.515963985155,41049.44142847091,48222.27454283855,51930.85663155296,63743.87383556878,72168.84316610653,102758.43070775337,17550.056473918903,40592.72677805126,57113.01697417789,83233.10739807616,130044.50446786793,39537.28600561076,50836.61202238816,58263.3781475128,81782.19202243016,94565.52807833438,20382.297574286997,27759.79199031511,34646.29536477335,42694.862332774734,69345.8048299419,27308.549563471297,44224.796726122804,60801.97902399196,80845.80677850603,29577.81968658937,38849.57642830936,48088.02806928545,37586.74186660597,64911.070225486124,44634.87077211753,57658.46131997455,12092.092092092094,0.0,42159.17209209209
12132.132132132134,15975.406115724196,25999.739794397497,30234.171592202303,38827.01719050079,46392.897964292206,66389.9299161465,72939.9138231329,35298.9826868146,41041.65819803237,48230.89271468195,51961.398272968116,63790.52897615291,72186.26834085854,102796.62720688804,17475.50602647978,40594.27857442491,57155.112399855694,83269.73283579573,130078.82229557597,39537.91670421319,50871.85589872369,58288.9681439408,81834.46918926912,94571.90646024962,20355.322995323168,27757.832006960984,34652.69233582594,42726.32850011351,69376.91629390852,27271.13534767729,44236.04390215209,60832.81614621357,80881.17673608917,29582.552808945522,38886.85074632494,48126.10070899381,37613.82635473923,64924.025777392904,44651.00724305499,57682.36488907714,12132.132132132134,0.0,42199.21213213213
12172.172172172173,15939.133623387677,25999.894661537175,30237.731007235394,38865.465925119956,46438.36035881158,66417.3817181602,72981.22922226455,35285.37786762432,41033.853833431014,48239.45505699668,51991.97171548779,63837.10216962527,72203.84804260588,102834.86783074557,17400.939106682916,40595.82254948764,57197.20516549102,83306.31924574371,130113.20610476685,39538.54379295617,50907.049136893445,58314.50241762222,81886.83190713022,94578.30926191446,20328.302051557992,27755.88645925715,34659.026800771135,42757.86097604214,69408.05588454375,27233.71282717352,44247.25787957986,60863.6822846705,80916.55918074827,29587.25752935924,38924.14481681685,48164.18199816825,37640.88513263984,64937.00703953233,44667.0845508959,57706.32762127626,12172.172172172173,0.0,42239.25217217217
12212.212212212215,15902.849340292194,26000.04955917577,30241.281683575944,38903.908370044985,46483.69598335239,66444.94548592737,73022.58621426798,35271.70134692626,41026.02926465604,48247.961868050574,52022.576591950055,63883.591468938845,72221.58351813615,102873.1525779788,17326.355805894505,40597.35876129693,57239.29518055399,83342.86656229504,130147.65590217177,39539.16730472727,50942.19161213127,58339.981377079195,81939.27963150611,94584.73671119275,20301.23498756277,27753.955223450663,34665.29933545252,42789.459179060184,69439.22348668604,27196.282046568365,44258.43874309512,60894.577355718786,80951.95406682993,29591.93409328239,38961.45844816643,48202.271882975605,37667.91816050849,64950.01405170372,44683.1028029103,57730.3494093019,12212.212212212215,0.0,42279.29221221221
12252.252252252254,15866.553337856605,26000.204482892776,30244.82366633882,38942.344454205944,46528.90460514379,66472.62128550315,73063.98492481568,35257.95296837879,41018.1854099426,48256.413447821695,52053.21253508979,63929.99492841018,72239.476019851,102911.48144726276,17251.756214683806,40598.88726736679,57281.38235547212,83379.37472060948,130182.17169412006,39539.78727199522,50977.283198516845,58365.40543312118,81991.81181367529,94591.18903944823,20274.122046245604,27752.038176847444,34671.51051208108,42821.1225313869,69470.41898569123,27158.84305009227,44269.5865776017,60925.50127567681,80987.36134888146,29596.582743553878,38998.79145094888,48240.370310001745,37694.92539860972,64963.04685364253,44699.062107709935,57754.43014454232,12252.252252252254,0.0,42319.33225225225
12292.292292292293,15830.245686771943,26000.35942833316,30248.35700015642,38980.77410650914,46573.985997187876,66500.40917752804,73105.42548039029,35244.13257881999,41010.32317583156,48264.81009790446,52083.87917758742,63976.31060402801,72257.52680541112,102949.85443729439,17177.140422832636,40600.40812467351,57323.466601617736,83415.84365663026,130216.7534865382,39540.403726816745,51012.32376897121,58390.77499881254,82044.42790066321,94597.6664816132,20246.96346886217,27750.135197806852,34677.6608991938,42852.85045899921,69501.64226743026,27121.395881602435,44280.701468210784,60956.45396082904,81022.78098164998,29601.203720429723,39036.143637907015,48278.47722624784,37721.90680727287,64976.10548501942,44714.96257523433,57778.56971705796,12292.292292292293,0.0,42359.37229229229
12332.332332332333,15793.92645701191,26000.51439120658,30251.881729186643,39019.197255824285,46618.93993829987,66528.30921718487,73146.90800828283,35230.24002830011,41002.44345722998,48273.152121415704,52114.576152117326,64022.53655377566,72275.73713736566,102988.27154679256,17102.508519344978,40601.92138966145,57365.54783129439,83452.27330708207,130251.40128494942,39541.016700843364,51047.313195252515,58416.090489440234,82097.1273352016,94604.16927625926,20219.759495026545,27748.246165736084,34683.751061614894,42884.642391667425,69532.89321828738,27083.940584587406,44291.7835002334,60987.43532743006,81058.21292008144,29605.79726161281,39073.51482392529,48316.59257912656,37748.86234689296,64989.18998543937,44730.80431673683,57802.768015595495,12332.332332332333,0.0,42399.41233233233
12372.372372372374,15757.595717843149,26000.669367286657,30255.397897120783,39057.61383097145,46663.76621314756,66556.32145415625,73188.43263659126,35216.27517011366,40994.54713747208,48281.43982290142,52145.303091396134,64068.67083796843,72294.10828276776,103026.73277449764,17027.860592456338,40603.42711824857,57407.625957724886,83488.66360946978,130286.11509447276,39541.626225328,51082.25134795236,58441.352322481645,82149.9095556857,94610.6976656693,20192.51036272203,27746.370961084485,34689.78156041945,42916.49776298837,69564.17172515803,27046.47720217161,44302.83275917292,61018.44529170826,81093.65711931957,29610.363602282334,39110.90482600397,48354.716316458434,37775.791977931614,65002.300394440754,44746.587444770405,57827.02492760196,12372.372372372374,0.0,42439.45237237237
