delta_B,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_A_2_0,1_A_2_1,1_E_0,1_E_1,1_E_2,1_E_3,1_E_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,3_A_1,3_A_2_0,3_A_2_1,3_E_0,3_E_1,3_E_2,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,5_E,5_T_2
0.0,33.66217616580311,36.05209934939229,41.61251942315475,65.10334106511549,112.59473446285558,33.66217616580311,48.66217616580311,33.6621761658031,36.052099349392286,43.251415372926516,65.10334106511546,85.90402504158125,33.6621761658031,36.05209934939229,48.66217616580311,65.10334106511549,33.6621761658031,33.66217616580312,36.052099349392286,43.25141537292652,48.66217616580311,65.10334106511549,85.90402504158125,27.44145077720207,25.790427642876747,56.92356199442896,22.44145077720207,27.44145077720207,34.44145077720207,22.441450777202064,22.441450777202075,25.60381821126848,25.790427642876743,27.44145077720207,56.92356199442898,57.110171426037226,22.441450777202068,25.790427642876747,27.441450777202075,34.44145077720207,56.92356199442896,0.0,0.0
0.04149226947154408,33.71798875648332,36.11256868015867,41.63766941777478,65.102952555728,112.61966013406261,33.670456286324345,48.695388314753416,33.658206726361435,36.08215485414553,43.24868089238927,65.12466783464671,85.94233122621881,33.7108021736239,36.094920821862814,48.68294080904083,65.11560575000107,33.661277498912774,33.70259714272266,36.04448767674802,43.29473156903335,48.68850201445362,65.15177402065785,85.9200084817828,27.44145077720207,25.797950760148495,56.957531146628746,22.449705781498,27.46278867492001,34.45335014465976,22.444289085274985,22.487883461306318,25.626138181106686,25.82668921142447,27.45426796581289,56.94304569303701,57.135987086141434,22.477280228039664,25.81240091778204,27.48957247188672,34.475037323401544,56.95002010568812,0.0,0.041492269471543476
0.08298453894308816,33.77227380839336,36.173937528437214,41.66333482283834,65.10261608229811,112.64464638012656,33.67869986167451,48.72863700887479,33.65385078025789,36.11248859472687,43.245954765573764,65.14608842732027,85.98064350482605,33.758603513974926,36.138481633398634,48.70374243027895,65.12791878529073,33.66012554029125,33.7428445271972,36.037087872782905,43.33804380292486,48.714921933115804,65.2002786874674,85.93604511841784,27.44145077720207,25.805457488427432,56.99151668782135,22.457874542171595,27.484123564135654,34.46533876424205,22.446481345923196,22.53392901446148,25.643913312144804,25.867714333671884,27.467816809977066,56.96090011437455,57.16351483143697,22.51284698658391,25.83432751213113,27.53790503199461,34.50861853498684,56.97658205898778,0.0,0.08298453894308695
0.12447680841463227,33.82504627329398,36.236180679786266,41.68952495204752,65.10233265992646,112.66969313492551,33.68690707370741,48.76192206631344,33.649120492147404,36.14308787447914,43.24323798370594,65.16760240322294,86.01896185809252,33.80557525669568,36.18278654552468,48.72458097194447,65.14028039719305,33.658717963304305,33.78290887873735,36.029913890110876,43.38135101983628,48.74143480125825,65.24885503513532,85.95213497170101,27.44145077720207,25.812947869423787,57.02551857629654,22.465958037221164,27.505453889587223,34.477417213212455,22.44803830258121,22.579585989044972,25.65819628904721,25.91245276632679,27.482085638107222,56.97735055474337,57.19252930002538,22.54814856947576,25.85622120192852,27.586437557134747,34.54219371518366,57.00324815884774,0.0,0.12447680841463044
0.16596907788617632,33.87632480837638,36.29926907639438,41.71624924459632,65.10210331593959,112.69480033255927,33.69507810359596,48.79524330589643,33.64402759820985,36.1739404170759,43.24053154536084,65.18920932313654,86.05728626680784,33.85171402506963,36.22783876401772,48.74545637774816,65.152690812937,33.6570524465365,33.82278006955483,36.022980339068255,43.424652179314464,48.76803950961813,65.2975030318472,85.96827806203021,27.44145077720207,25.8204219447576,57.05953677043427,22.473957237374577,27.52677810467441,34.489586067443405,22.448970688507277,22.624852730977107,25.669934771081422,25.959960241331057,27.497062043146148,56.992633730943076,57.22279371177624,22.583182505762995,25.878095185957328,27.635159708111914,34.575762172004495,57.03001870861991,0.0,0.1659690778861739
0.2074613473577204,33.926131487540495,36.3631701108739,41.74351725991037,65.10192909007536,112.71996790735193,33.703213131829145,48.82860054713479,33.63858340661379,36.20503436582397,43.23783645666982,65.21090874856512,86.09561671186138,33.89701802659837,36.27363990807774,48.76636859273648,65.16515026077455,33.65512667924018,33.862447232038846,36.01630253499144,43.4679462549587,48.794734960271235,65.34622264436686,85.9844744099885,27.44145077720207,25.827879755958687,57.09357122870473,22.481873105947948,27.548094671749237,34.501845901266755,22.449289195106946,22.66972736109178,25.679838278318726,26.009531492507985,27.51273302003088,57.00696955749955,57.25408809109263,22.617946340919477,25.899962106967077,27.684061681763964,34.60932321823217,57.056894010460105,0.0,0.2074613473577174
0.24895361682926453,33.97449147547446,36.42784795816404,41.77133867147385,65.10181103467136,112.74519579385455,33.711312338209034,48.86199361022644,33.63279880052202,36.236358280417356,43.23515373153534,65.23270024176173,86.13395317424076,33.941487068192885,36.32018999508155,48.78731756334386,65.1776589699835,33.6529383669677,33.901898702874625,36.009896548671044,43.51123223416445,48.82152006669675,65.39501383802069,86.00072403634663,27.44145077720207,25.835321344466585,57.12762190966838,22.48970659871374,27.569402062399714,34.514197287322034,22.44900444411223,22.71420775675999,25.68840143057837,26.060676921778022,27.52908510673578,57.02054755384429,57.286222859725996,22.652437641006923,25.92183407282626,27.73313418569186,34.64287617140349,57.083874365300424,0.0,0.24895361682926465
0.2904458863008086,34.02143267469324,36.49326393545653,41.799723259671325,65.10175021485576,112.77048392684758,33.71937590184806,48.89542231605897,33.62668424325265,36.267901131528596,43.232484391853006,65.2545833657545,86.17229563503153,33.98512255544106,36.36748744125907,48.80830323744635,65.19021717086993,33.65048523737081,33.941121963849874,36.00377925995205,43.554509117871305,48.84839375383654,65.44387657668187,86.01702696206573,27.44145077720207,25.842746751630493,57.16168877197601,22.49745866377787,27.590698757726525,34.52664079640264,22.44812696341204,22.758291533849125,25.695964141353215,26.113062304210008,27.54610452751212,57.03352380078759,57.31904188029675,22.68665399697127,25.943722677357638,27.782368413171827,34.67642035379326,57.11096007282118,0.0,0.29044588630080814
0.33193815577235264,34.06698535581123,36.55937687994257,41.828680903572106,65.10174770874123,112.79583224134348,33.72740400116629,48.928886486212285,33.62024978524412,36.299652293588956,43.22982946774169,65.27655768437232,86.21064407541628,34.02792747597948,36.415529078264775,48.829325564415875,65.20282509477094,33.647765046150774,33.98010357948682,35.99796841435897,43.5977759203138,48.87535495814964,65.49281082275492,86.0333832082994,27.44145077720207,25.85015601870925,57.19577177436881,22.50513024146573,27.611983248612923,34.53917699729991,22.446667166308206,22.801976029108026,25.702763399925058,26.166456899933177,27.56377733722549,57.046023548747506,57.3524198480596,22.720593029064705,25.965639020636072,27.831756018479346,34.709955092398424,57.13815143142276,0.0,0.33193815577235536
0.37343042524389675,34.111181780954276,36.62614353454784,41.85822157158385,65.10180460762166,112.82124067258917,33.735396813888876,48.96238594296124,33.613505072507465,36.33160153607413,43.22718999778099,65.29862276227007,86.24899847667383,34.06990636736547,36.46431018524764,48.85038449517535,65.2154829740572,33.64477558313947,34.018829131757684,35.99248268250812,43.641031668776094,48.9024026276617,65.54181653716087,86.04979279639649,27.44145077720207,25.857549186871285,57.229870875678316,22.512722264216787,27.63325403598802,34.5518064566453,22.444635333957766,22.84525828307611,25.708969206262225,26.22069740922605,27.582089566023708,57.058145990814,57.38625751783335,22.7542523913833,25.987593728580602,27.881289092803016,34.74347971892283,57.16544873819774,0.0,0.37343042524389886
