10Dq,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
34034.03403403404,0.0,31234.966579549848,49885.09579670769,64449.66417559436,74162.82566502181,91025.15964765465,106506.37883221032,12614.042002114096,42090.572162938115,65197.00466675285,74725.65676095895,85702.6467625711,111048.70727014242,130640.07107126113,26845.798866965317,58742.644875196376,77904.66521956582,127548.03013797899,160940.67243686,13934.318271065255,47257.863894404385,76267.49825615229,99412.53556903775,122863.45247783876,32344.43664271116,50944.73198617936,65834.66552346514,71514.50137460156,113615.40600960932,45186.332637877014,63051.80750804858,87264.38391498482,113203.35136153604,30080.497088844128,38110.606703552694,69370.18648189545,35313.30944292336,93311.07375128282,41994.133822208976,86254.86437199722,7382.292080086081,41416.326114120115,33865.75208008608
34074.07407407408,0.0,31273.925166463014,49931.645914362016,64528.35840529763,74237.894343405,91107.21867222892,106617.40691695813,12615.251391757862,42129.89697139646,65241.14052762866,74804.77996742819,85781.42264720215,111124.7066454638,130753.86126783752,26855.040943273223,58777.20159591141,77982.7875349109,127648.58757408403,161072.7815927013,13935.32731946907,47297.11435667819,76346.28969685987,99490.01994942618,122941.4247702994,32383.615134153115,50987.364114288146,65912.72898389839,71594.30731237272,113730.31369616848,45226.47221055788,63093.887994491844,87342.07801934218,113319.099353498,30119.53712097728,38149.94458815668,69448.50513169085,35353.8593336349,93388.334918273,42033.7160521153,86333.09319979261,7421.177588916915,41495.25166299099,33904.637588916914
34114.11411411412,0.0,31312.885610328245,49978.17902291053,64607.05531770013,74312.96953319975,91189.26773184437,106728.4644650469,12616.459459043836,42169.22305032812,65285.26720527858,74883.90482116627,85860.2008707607,111200.70749978641,130867.66877466605,26864.268694332673,58811.76411535722,78060.91516889606,127749.06324809584,161204.98539018427,13936.334006742392,47336.36703788444,76425.08343699363,99567.50891148883,123019.39999552858,32422.794947683975,51029.98738150343,65990.7985281438,71674.11312248405,113845.23263705084,45266.611274711024,63135.962210697304,87419.77363179554,113434.86035346618,30158.578760532015,38189.28328595706,69526.82716387081,35394.40895890647,93465.60021937148,42073.298979885774,86411.3251983922,7460.065032081926,41574.17914619604,33943.525032081925
34154.15415415416,0.0,31351.847906307834,50024.69517289488,64685.754904342924,74388.05124740339,91271.30686546599,106839.55135285956,12617.666206010945,42208.55039634535,65329.38472567071,74963.03131749686,85938.98142646406,111276.70986350389,130981.49351378281,26873.482144886188,58846.33244628023,78139.04809450508,127849.45740368943,161337.28355058288,13937.3383405032,47375.621930809,76503.87947014498,99645.00244311425,123097.37814706405,32461.976080320877,51072.60183277096,66068.87412334204,71753.91880674919,113960.16279676072,45306.74983232387,63178.03018107912,87497.47076539505,113550.63430232617,30197.622003624387,38228.622796148964,69605.1525683771,35434.9583179922,93542.86964549283,42112.882603835365,86489.56035964967,7498.954404665434,41653.108558819586,33982.41440466543
34194.1941941942,0.0,31390.812049581138,50071.19441472601,64764.457156806006,74463.139498723,91353.33611203397,106950.66745728796,12618.871634694144,42247.87900607272,65373.493114682686,75042.15945176632,86017.76430755807,111352.71376666865,131095.33540771552,26882.68131965062,58880.90660118646,78217.18628493314,127949.77028500498,161469.6757948454,13938.340328338898,47414.87902826547,76582.67778993055,99722.50053223374,123175.35921846359,32501.158529089764,51115.20751272323,66146.95573688947,71833.72436697192,114075.10413994626,45346.88788537571,63220.09192993957,87575.16943302896,113666.42114131342,30236.666846383112,38267.96311792473,69683.48133519263,35475.50741015317,93620.14318757853,42152.46692228499,86567.79867544671,7537.8457017687615,41732.03989596295,34021.30570176876
34234.23423423424,0.0,31429.77803534465,50117.6767986841,64843.162066707875,74538.23429957812,91435.35551046098,107061.81265573193,12620.07574712432,42287.20887614694,65417.59239810171,75121.28921934347,86096.5495073174,111428.7192389951,131209.19437947875,26891.86624331694,58915.48659234412,78295.32971358448,128050.00213663139,161602.16184361046,13939.33997780634,47454.13832309475,76661.47838999184,99800.00316682098,123253.34320330505,32540.342291025285,51157.8044656823,66225.04333643551,71913.5298049458,114190.05663139855,45387.025435837706,63262.14748146954,87652.8696474251,113782.2208120108,30275.7132849495,38307.304250473855,69761.8134543412,35516.05623465736,93697.42083659708,42192.051933561466,86646.04013769298,7576.738918510106,41810.97315274434,34060.198918510105
34274.27427427428,0.0,31468.745858811635,50164.142374918454,64921.86962570531,74613.33566210399,91517.36509962995,107172.9868260987,12621.278545328358,42326.54000321683,65461.68260162527,75200.42061561924,86175.33701904489,111504.72630986279,131323.07035257068,26901.036940550173,58950.07243178635,78373.4783540703,128150.15320359015,161734.7414172222,13940.337296432015,47493.39980816516,76740.28126399526,99877.51033489195,123331.33009518632,32579.527363170753,51200.3927356625,66303.13688988039,71993.3351224544,114305.02023605119,45427.162485672845,63304.19685974911,87730.57142115236,113898.03325634623,30314.761315477346,38346.646192983026,69840.14891588718,35556.604790779485,93774.70258354364,42231.63763599741,86724.2847383257,7615.634050024426,41889.908324298696,34099.094050024425
34314.31431431432,0.0,31507.715515212512,50210.59119344781,65000.57982549324,74688.44359815447,91599.36491839163,107284.18984680195,12622.4800313292,42365.87238394326,65505.76375086149,75279.55363600684,86254.12683607172,111580.7350083199,131436.96325096927,26910.193435989273,58984.66413131393,78451.6321802066,128250.22373131971,161867.41423574512,13941.332291712213,47532.66347637224,76819.08640563191,99955.02202450464,123409.31988772505,32618.71374257819,51242.972366373324,66381.23636537246,72073.14032127123,114419.99491897944,45467.29903683616,63346.24008874816,87808.27476662231,114013.85841659017,30353.810934132995,38385.98894463625,69918.48770993552,35597.15307780116,93851.98841944011,42271.22402793135,86802.53246930992,7654.531091463483,41968.84540577779,34137.99109146348
34354.35435435436,0.0,31546.686999794256,50257.02330416002,65079.29265780438,74763.55811930489,91681.3550055619,107395.42159676121,12623.680207145626,42405.20601499913,65549.83587132949,75358.68827594104,86332.91895175716,111656.74536308605,131550.8729991282,26919.335754246913,59019.26170249774,78529.79116601171,128350.21396565918,162000.1800189799,13942.324971113077,47571.9293206386,76897.8938086174,100032.53822375898,123487.3125745586,32657.90142630818,51285.543401222,66459.34173130585,72152.94540315995,114534.98064539951,45507.43509127452,63388.277192326874,87885.97969609065,114129.69623535342,30392.86213709513,38425.33250461478,69996.82982663126,35637.70109501062,93929.27833533497,42310.81110770751,86880.78332263805,7693.430037995604,42047.78439234997,34176.8900379956
34394.394394394396,0.0,31585.660307820683,50303.43875681224,65158.008114409036,74838.67923685492,91763.33539991989,107506.68195540091,12624.879074792538,42444.54089306917,65593.8989884599,75437.82453087837,86411.71335948832,111732.75740255587,131664.79952197356,26928.46391990946,59053.86515668154,78607.95528570484,128450.12415283272,162133.03848647766,13943.315342070833,47611.19733391385,76976.70346669186,100110.05892079661,123565.30814934429,32697.090411429912,51328.105883316246,66537.45295631807,72232.75036987415,114649.97738066787,45547.570650926835,63430.30819423624,87963.68622165869,114245.54665558436,30431.914920554842,38464.676872097225,70075.17525615952,35678.248841702814,94006.57232230305,42350.39887367593,86959.03729032993,7732.330884805728,42126.72527920013,34215.79088480573
34434.434434434435,0.0,31624.635434572232,50349.83760103097,65236.72618711497,74913.80696183172,91845.30614020539,107617.97080264971,12626.076636280843,42483.877014850244,65637.95312759528,75516.96239629682,86490.51005268001,111808.77115480191,131778.74274489994,26937.577957536887,59088.47450498441,78686.12451370357,128549.95453943405,162265.9893575555,13944.303411991947,47650.467509174414,77055.51537361968,100187.58410380059,123643.30660575884,32736.28069502116,51370.65985546693,66615.57000928775,72312.55522315775,114764.98509028074,45587.70571772406,63472.3331181188,88041.39435527474,114361.40962056702,30470.96928071556,38504.02204625959,70153.52398874525,35718.79631717936,94083.87037144572,42389.98732419239,87037.29436443269,7771.2336270953165,42205.66806152976,34254.693627095316
