10Dq,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_A_2_0,1_A_2_1,1_E_0,1_E_1,1_E_2,1_E_3,1_E_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,3_A_1,3_A_2_0,3_A_2_1,3_E_0,3_E_1,3_E_2,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,5_E,5_T_2
4922.5851703406815,28241.643223924668,37893.873774400825,47286.66758609697,73785.82914833733,121407.57143758089,38769.57498877331,52589.01018156737,37070.565413287026,41682.636785702955,50444.42307507197,71771.95795974114,91466.17227721901,31665.763690618805,39426.17694425406,54028.36065712922,72393.28387833861,34799.92460789076,38721.03032469206,43122.33005058706,45511.23354212189,54031.48935207639,68266.93308547049,94418.81454818332,33734.58517034068,30794.873748669845,61190.711421670836,26551.551661737343,31554.677869346127,40334.94080959789,20723.591174909496,24584.97689997943,27830.624697880696,30555.76585873143,35204.779458323916,61262.30610641697,64367.71131478011,22777.93383264065,27179.848840315168,30608.63614929796,37466.86286831981,62548.30347976706,4922.585170340681,0.0
4972.815631262525,28154.54139126765,37899.970705610634,47336.57178354295,73838.38062907833,121436.35112176299,38803.3687737408,52605.44685752172,37073.80551978876,41736.24451000738,50492.96466060262,71812.42625409106,91471.00594929779,31621.865132252453,39449.31894567056,54058.7598088105,72433.87174452901,34794.11402124347,38743.07442379374,43166.2879445429,45522.61000279615,54071.64600585181,68267.93870569997,94456.77578985954,33784.81563126253,30833.09211315013,61202.7235181124,26573.740317786356,31589.104050526956,40378.78689421175,20683.67969492451,24585.20206486254,27841.437268321773,30601.64349425201,35280.738952462736,61275.94321631159,64411.802202652405,22761.037849603577,27171.782769062524,30638.726193889448,37482.05894376189,62578.209874945096,4972.815631262525,0.0
5023.046092184369,28067.334441879837,37906.0089133866,47386.56651017231,73890.91139769321,121465.22482905243,38837.0819688659,52621.96412331847,37076.98450400978,41789.81227359024,50541.40545784414,71853.08424048872,91475.8518006202,31577.91518614906,39472.41552400934,54089.21691204421,72474.49846998176,34788.254888806114,38764.775110313014,43209.82473431468,45534.33676472425,54112.09743387319,68269.04165822433,94494.80768629748,33835.04609218437,30871.28021854001,61214.765873644355,26595.726541343814,31623.683973152634,40422.68166987228,20643.663462904875,24585.419338371517,27852.132021649162,30647.617176766573,35356.688976467594,61289.67436450586,64455.94293588752,22743.96510356823,27163.745856864418,30668.735944069143,37497.39000033945,62608.20918734312,5023.04609218437,0.0
5073.276553106212,27980.024180480163,37911.98890535134,47436.64984656025,73943.42094626396,121494.19267445053,38870.71427218045,52638.56228092577,37080.10425856898,41843.33848891412,50589.74474368995,71893.93228005059,91480.70988809496,31533.91479652985,39495.46590271522,54119.731999754076,72515.16385410707,34782.346945410434,38786.131073789664,43252.93727500423,45546.418435627646,54152.84371542874,68270.24198970858,94532.91022434935,33885.27655310622,30909.4379865531,61226.838566553124,26617.511295689746,31658.417145431475,40466.62466509121,20603.544686221,24585.629405094252,27862.711667687643,30693.683571866124,35432.626695254534,61303.50017195933,64500.13346123576,22726.716359564532,27155.73972818112,30698.661859173135,37512.8576541879,62638.300951999525,5073.276553106214,0.0
5123.507014028056,27892.61236167584,37917.911197523645,47486.81991080289,73995.90877130177,121523.25477272389,38904.265383068036,52655.241630960016,37083.166597232936,41896.82164458665,50637.98180581942,71934.97072532497,91485.58026912026,31489.864879047465,39518.46933466024,54150.305102867016,72555.8676974533,34776.389919694266,38807.14106741232,43295.62256130144,45558.85948949249,54193.88486233784,68271.53975089031,94571.08339095552,33935.50701402806,30947.565338815333,61238.94167521272,26639.095578729866,31693.3030361283,40510.61541319794,20563.325509905993,24585.832901688984,27873.178852737852,30739.83945490527,35508.54933276581,61317.42126146622,64544.373728614046,22709.29238531029,27147.765917657092,30728.500493343843,37528.46351221035,62668.48470550649,5123.507014028055,0.0
5173.7374749498995,27805.100691859414,37923.77631325804,47537.07485773934,74048.37437369539,121552.41123839773,38937.73500230795,52672.00247264195,37086.17325890001,41950.260301365364,50686.115942795484,71976.19992019857,91490.46300159028,31445.766321920666,39541.42510101853,54180.93625030975,72596.60980170095,34770.383534207445,38827.80391080542,43337.87773999305,45571.66425143018,54235.22081857482,68272.93499669476,94609.327173144,33985.7374749499,30985.66219686617,61251.07527808373,26660.480421931712,31728.34107566579,40554.6534523023,20523.008018570417,24586.030420107956,27883.53615939194,30786.081708303653,35584.45416972248,61331.438257727554,64588.66369102571,22691.69395138343,27139.82587434941,30758.24849180108,37544.20917139358,62698.7599860224,5173.7374749498995,0.0
5223.967935871743,27717.490831016403,37929.58478225663,47587.41287818923,74100.81725866093,121581.66218574852,38971.12283211913,52688.84510375262,37089.12591135451,42003.65308839241,50734.14646416153,72017.62019980457,91495.35814390218,31401.619987015525,39564.33251019381,54211.62546900576,72637.38996965664,34764.327505513436,38848.11849274093,43379.70012306521,45584.83688196802,54276.85145994714,68274.42778635054,94647.64155802994,34035.96793587174,31023.728482159793,61263.239453711954,26681.666889242926,31763.530657243762,40598.738325256796,20482.594238264734,24586.222510602307,27893.78610659828,30832.407318775447,35660.338541471356,61345.55178741789,64633.0033044852,22673.921831373686,27131.920965714635,30787.902587385728,37560.096218113584,62729.12633328412,5223.967935871744,0.0
5274.198396793587,27629.784394448703,37935.3371396492,47637.83219820623,74153.23693569226,121611.00772879715,39004.42857620453,52705.76982058906,37092.02615480572,42056.998699643926,50782.0726905364,72059.23189043197,91500.26575496278,31357.426710876054,39587.19089679743,54242.37278387285,72678.20800524724,34758.22154428686,38868.08377376864,43421.0872013424,45598.381360832165,54318.77659382834,68276.0181835075,94686.02653281488,34086.19839679359,31061.764116066344,61275.43428072725,26702.65607599408,31798.87113797429,40642.86957961881,20442.086138290004,24586.409684523554,27903.93114994283,30878.81337450837,35736.199835922336,61359.7624792463,64677.39252794738,22655.976802014837,27124.052481370865,30817.459597358084,37576.12622743124,62759.58328861857,5274.1983967935885,0.0
5324.42885771543,27541.98295441812,37941.03392513642,47688.331078346426,74205.63291851265,121640.44798130183,39037.651939795505,52722.776917919924,37094.87552522501,42110.29589058092,50829.893953708306,72101.03530943644,91505.18589419559,31313.187305706884,39609.999620673574,54273.1782178211,72719.06371351388,34752.065355407234,38887.698788758775,43462.036658592406,45612.30147029951,54360.99595894615,68277.70625635577,94724.48208478649,34136.42885771543,31099.769019873136,61287.65983784229,26723.44910778828,31834.36184003016,40687.04676761242,20401.485632957232,24586.592416935193,27913.97368211797,30925.297062310943,35812.03549157173,61374.07096401227,64721.83132324095,22637.85964329773,27116.22163665037,30846.91642043429,37592.30076237878,62790.13039495426,5324.428857715429,0.0
5374.659318637274,27454.088041714618,37946.67568219296,47738.907812951744,74258.00472502713,121669.98305675082,39070.79262969648,52739.8666889408,37097.675497494085,42163.543474989405,50877.60959672723,72143.03076515294,91510.11862154817,31268.902560310547,39632.758065969414,54304.0417917513,72759.956900606,34745.85863804924,38906.962649350935,43502.54638601176,45626.60077820906,54403.50922522633,68279.49207774676,94763.00820131773,34186.65931863728,31137.74311478594,61299.91620385134,26744.04713937989,31870.00205180452,40731.26944609014,20360.794583295963,24586.771149047803,27923.916033552534,30971.855664744802,35887.842995607905,61388.47787465686,64766.31965500596,22619.571138565134,27108.429575957187,30876.270034045185,37608.62137323753,62820.767196832225,5374.6593186372775,0.0
5424.889779559117,27366.10114715321,37952.26295732593,47789.56072944824,74310.35187727607,121699.61306835568,39103.8503543297,52757.03942522942,37100.4274883756,42216.740321997306,50925.21897399566,72185.21855680978,91515.06399749906,31224.573240981757,39655.46564024784,54334.963524553954,72800.88737377553,34739.60108576951,38925.874546303225,43542.61449699251,45641.282620738086,54446.31599369158,68281.37572531564,94801.60486986679,34236.88977955912,31175.68632193018,61312.203457628944,26764.451353544508,31905.791029079293,40775.537176494436,20320.014798712826,24586.94629048952,27933.76047317967,31018.486557256132,35963.61988209523,61402.98384630884,64810.85749063513,22601.1120745889,27100.677375942767,30905.517491802853,37625.089596807855,62851.49324041675,5424.889779559118,0.0
5475.120240480961,27278.023723003444,37957.79629938572,47840.28818765854,74362.67390138935,121729.33812904387,39136.824823780174,52774.295416700785,37103.132859317644,42269.88535325769,50972.72145135797,72227.59897444426,91520.02208306534,31180.200092360894,39678.12177364056,54365.943433108594,72841.8549413709,34733.292386590314,38944.43375173584,43582.23934205548,45656.35008506322,54489.415796416586,68283.35728160544,94840.27207797603,34287.12024048096,31213.598562352287,61324.52167812869,26784.66295994248,31941.727996200356,40819.84952481909,20279.148038600877,24587.118221423283,27943.509209321473,31065.18720531902,36039.36373023326,61417.58951632664,64855.44480021829,22582.48324163015,27092.966048512142,30934.655921161404,37641.706955671696,62882.308073505585,5475.120240480963,0.0
5525.350701402805,27189.857184354958,37963.27625892549,47891.08857912874,74414.97032754161,121759.15835145206,39169.71574984078,52791.634951562024,37105.79291910212,42322.97754028778,51020.11640618797,72270.17229882015,91524.99293981044,31135.783838248797,39700.725918039214,54396.98153228358,72882.85941283125,34726.9322230804,38962.6396212633,43621.41952382114,45671.80599204049,54532.8080965378,68285.43683419314,94879.00981327213,34337.3507014028,31251.479757020905,61336.870944381895,26804.68319397802,31977.81214725712,40864.20606157047,20238.196013900473,24587.287294521353,27953.16439067168,31111.955161601054,36115.07216268731,61432.295524335896,64900.08155649063,22563.68543348323,27085.296543671782,30963.68252125894,37658.474957448794,62913.21124554006,5525.350701402804,0.0
5575.58116232465,27101.6029104226,37968.70338760637,47941.96032646885,74467.24068990829,121789.07384791851,39202.52284605741,52809.05831626724,37108.408926346725,42376.015901954444,51067.40322747485,72312.93880134678,91529.97662985118,31091.32518238496,39723.27754632282,54428.0778349364,72923.90059868048,34720.52027243301,38980.491596010346,43660.15391187559,45687.65287905358,54576.492288319016,68287.61447581727,94917.81806346518,34387.58116232465,31289.32982682826,61349.25133549639,26824.513315656048,32014.04264726458,40908.60636172867,20197.16038861271,24587.453836806897,27962.728107359813,31158.78806316066,36190.74284398758,61447.10251226274,64944.767734783556,22544.719447504052,27077.66975222991,30992.594560928927,37675.39509404717,62944.20230761459,5575.581162324652,0.0
