delta_B,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_1,1_T_2_0,1_T_2_1,3_A_2,3_T_1_0,3_T_1_1,3_T_2
24.908629559792352,33.03026285810162,86.6256378460599,15.62531295175975,64.93175054309945,43.7785317474296,15.378107460669671,40.270326474397166,47.847626423501026,0.0,35.96936416762498,22.938996863708667
24.95518774588542,33.03777581310815,86.70857723001127,15.624441981310152,65.02307385250693,43.823757916908534,15.377693609098737,40.31463447883292,47.939410779073036,0.0,36.0132583204898,22.984223033187607
25.00174593197849,33.04526437265478,86.79154769236884,15.62357262601857,65.1144022297027,43.86898742786063,15.377279744134896,40.35894917960789,48.031198476118206,0.0,36.057159156300926,23.02945254413971
25.04830411807156,33.052728641249495,86.87454910424418,15.62270488332483,65.20573565286651,43.914220268095676,15.376865871575916,40.40327054654386,48.1229895024463,0.0,36.101066650677915,23.07468538437474
25.09486230416463,33.06016872288858,86.9575813373753,15.62183875065499,65.29707410030656,43.95945642548077,15.376451997151243,40.44759854964568,48.21478384592447,0.0,36.14498077935506,23.119921541759844
25.141420490257705,33.06758472105916,87.04064426412353,15.62097422542169,65.38841755045868,44.00469588794019,15.376038126522747,40.491933159099915,48.30658149447696,0.0,36.1889015181808,23.165161004219257
25.187978676350774,33.074976738741654,87.12373775747035,15.62011130502447,65.47976598188521,44.049938643454844,15.375624265285463,40.53627434527345,48.39838243608468,0.0,36.232828843117055,23.210403759733914
25.234536862443843,33.08234487841219,87.20686169101442,15.619249986850086,65.57111937327419,44.09518468006213,15.37521041896831,40.580622078712125,48.49018665878505,0.0,36.27676273023857,23.255649796341206
25.281095048536912,33.08968924204506,87.29001593896834,15.61839026827282,65.66247770343824,44.14043398585553,15.37479659303482,40.62497633013934,48.58199415067151,0.0,36.320703155732296,23.3008991021346
25.32765323462998,33.09700993111521,87.3732003761557,15.617532146654776,65.7538409513138,44.185686548984286,15.374382792883845,40.66933707045475,48.67380489989334,0.0,36.364650095896735,23.34615166526336
25.37421142072305,33.1043070466006,87.45641487800795,15.616675619346198,65.84520909596002,44.23094235765311,15.373969023850274,40.71370427073291,48.76561889465523,0.0,36.40860352714132,23.39140747393218
25.42076960681612,33.11158068898468,87.5396593205614,15.615820683685776,65.93658211655799,44.27620140012188,15.373555291205712,40.75807790222194,48.85743612321707,0.0,36.45256342598578,23.43666651640095
25.467327792909195,33.118830958258776,87.62293358045416,15.614967337000895,66.0279599924097,44.321463664705306,15.373141600159178,40.802457936342236,48.949256573893564,0.0,36.496529769059556,23.481928780984376
25.513885979002264,33.126057953924516,87.70623753492306,15.614115576607992,66.11934270293725,44.366729139772616,15.372727955857796,40.846844344685174,49.04108023505394,0.0,36.54050253310111,23.52719425605169
25.560444165095333,33.13326177499621,87.78957106180067,15.613265399812775,66.2107302276818,44.411997813747284,15.372314363387444,40.891237099011796,49.13290709512169,0.0,36.58448169495738,23.572462930026358
25.607002351188402,33.14044252000324,87.87293403951247,15.612416803910543,66.30212254630284,44.4572696751067,15.371900827773445,40.935636171251545,49.22473714257417,0.0,36.62846723158314,23.617734791385768
25.65356053728147,33.147600286992486,87.95632634707353,15.611569786186442,66.39351963857723,44.50254471238185,15.3714873539812,40.98004153350102,49.31657036594239,0.0,36.672459120040365,23.663009828660915
25.70011872337454,33.15473517353062,88.0397478640858,15.610724343915747,66.48492148439834,44.547822914157045,15.371073946916857,41.0244531580227,49.40840675381065,0.0,36.716457337497694,23.70828803043612
25.74667690946761,33.16184727670654,88.12319847073502,15.609880474364116,66.57632806377512,44.59310426906963,15.37066061142794,41.068871017243694,49.5002462948163,0.0,36.760461861229786,23.753569385348694
25.79323509556068,33.1689366931337,88.20667804778788,15.60903817478788,66.66773935683138,44.63838876580963,15.37024735230401,41.11329508375457,49.592088977649375,0.0,36.804472668616725,23.798853882088697
25.83979328165375,33.17600351895248,88.29018647658891,15.608197442434275,66.75915534380479,44.68367639311953,15.36983417427726,41.15772533030804,49.683934791052344,0.0,36.848489737143446,23.8441415093986
25.88635146774682,33.18304784983246,88.3737236390577,15.607358274541692,66.85057600504614,44.72896713979391,15.369421082023154,41.20216172981785,49.7757837238198,0.0,36.892513044399145,23.889432256072983
25.93290965383989,33.19006978097486,88.45728941768591,15.606520668339963,66.94200132101847,44.77426099467922,15.369008080161043,41.246604255357504,49.86763576479817,0.0,36.936542568076675,23.934726110958284
25.97946783993296,33.19706940711474,88.5408836955344,15.605684621050568,67.03343127229626,44.81955794667341,15.368595173254752,41.29105288015911,49.95949090288544,0.0,36.980578285972,23.98002306295248
26.026026026026027,33.204046822523445,88.62450635623038,15.604850129886918,67.12486583956458,44.864857984725745,15.368182365813235,41.33550757761223,50.05134912703085,0.0,37.02462017598361,24.02532310100482
26.072584212119096,33.211002121010786,88.70815728396441,15.604017192054563,67.21630500361832,44.910161097836436,15.367769662291087,41.37996832126268,50.1432104262346,0.0,37.06866821611192,24.070626214115507
26.119142398212166,33.217935395927434,88.79183636348765,15.603185804751433,67.30774874536131,44.95546727505638,15.367357067089207,41.42443508481138,50.23507478954761,0.0,37.11272238445873,24.115932391335445
26.165700584305235,33.22484674016714,88.87554348010893,15.602355965168078,67.39919704580565,45.00077650548687,15.366944584555316,41.46890784211318,50.32694220607117,0.0,37.156782659226636,24.161241621765935
26.212258770398307,33.231736246169056,88.95927851969199,15.601527670487913,67.49064988607081,45.04608877827936,15.366532218984595,41.51338656717582,50.41881266495675,0.0,37.20084901871855,24.206553894558432
26.258816956491376,33.23860400592,89.04304136865255,15.600700917887384,67.58210724738285,45.091404082635115,15.366119974620178,41.557871234158675,50.510686155405566,0.0,37.244921441337,24.251869198914186
26.305375142584445,33.245450110956725,89.12683191395558,15.599875704536275,67.67356911107373,45.136722407804996,15.36570785565379,41.60236181737175,50.60256266666852,0.0,37.28899990558368,24.297187524084066
26.351933328677518,33.25227465236812,89.21065004311251,15.599052027597855,67.76503545858044,45.182043743089146,15.365295866226246,41.64685829127453,50.694442188045734,0.0,37.33308439005891,24.342508859368216
26.398491514770587,33.25907772079754,89.29449564417826,15.598229884229115,67.85650627144435,45.22736807783672,15.364884010428009,41.69136063047486,50.78632470888638,0.0,37.37717487346101,24.387833194115796
26.445049700863656,33.26585940644499,89.37836860574868,15.59740927158101,67.94798153131033,45.27269540144567,15.364472292299768,41.73586880972791,50.8782102185884,0.0,37.421271334585825,24.43316051772474
26.491607886956725,33.272619799069325,89.46226881695773,15.59659018679861,68.03946121992612,45.31802570336236,15.364060715832919,41.78038280393508,50.97009870659816,0.0,37.465373752326144,24.478490819641433
26.538166073049794,33.27935898799054,89.54619616747463,15.595772627021354,68.13094531914149,45.36335897308142,15.36364928497014,41.824902588142905,51.06199016241029,0.0,37.50948210567119,24.523824089360488
26.584724259142867,33.28607706209196,89.6301505475012,15.59495658938323,68.22243381090759,45.40869520014541,15.363238003605906,41.869428137542045,51.153884575567346,0.0,37.55359637370609,24.569160316424483
26.631282445235936,33.29277410982237,89.71413184776905,15.594142071012955,68.31392667727614,45.45403437414454,15.362826875586965,41.913959427466175,51.24578193565955,0.0,37.59771653561129,24.614499490423615
26.677840631329005,33.2994502191983,89.798139959537,15.593329069034228,68.40542390039874,45.49937648471649,15.362415904712933,41.95849643339104,51.33768223232456,0.0,37.64184257066212,24.65984160099556
26.724398817422074,33.30610547780618,89.8821747745883,15.592517580565866,68.49692546252626,45.54472152154606,15.36200509473672,42.00303913093333,51.429585455247214,0.0,37.68597445822819,24.705186637825133
