delta_B,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_E_0,2_E_1,2_E_2,2_E_3,4_T_1_0,4_T_1_1,4_A_2,4_T_2,2_A_1,2_A_2
0.7811328114519461,19.54537949126097,27.674243695743126,33.56423755614407,42.45774225334112,67.63938856611142,19.237528598382234,24.2071585703839,28.500942929128573,34.26967370081776,44.13368776388824,13.372769164208735,30.629453794381256,35.12379071863458,67.12291394995212,0.0,20.65479975632861,14.544392049943497,6.733063935424035,24.632063935424036,44.632063935424036
0.7863058764284491,19.548772103416248,27.70968303485763,33.62251573145865,42.4849133435672,67.69801923741349,19.236413505347628,24.213224750849946,28.546710916549294,34.34411526001243,44.19143901795392,13.32488371082385,30.679320768163745,35.21135240711643,67.16935412160964,0.0,20.696926121714593,14.64305120728403,6.779992442999539,24.67899244299954,44.67899244299954
0.791478941404952,19.552113463357042,27.74516902607086,33.680771762289176,42.51205354533652,67.7568162049476,19.235276095593214,24.219260711598793,28.59251884128222,34.41844454606517,44.24942380746182,13.276960391806364,30.729153789413147,35.29901464996419,67.21585248760732,0.0,20.739095952370768,14.741732097259666,6.826942683210144,24.725942683210143,44.72594268321015
0.796652006381455,19.555404273609124,27.780700858956976,33.73900516094397,42.53916329756894,67.8157789638815,19.234116982231722,24.225266594636597,28.63836620368558,34.492660431335615,44.30764234307099,13.228999898156381,30.778954073405757,35.38677519441182,67.2624088652315,0.0,20.781308983695464,14.840434587569556,6.8739145237550074,24.77291452375501,44.772914523755006
0.8018250713579579,19.558645227865604,27.81627772613402,33.797215445130426,42.56624304548078,67.87490700816501,19.23293676348771,24.23124254197134,28.684252513876697,34.566761809775734,44.36609482366436,13.181002903945062,30.828722799685956,35.4746318421259,67.30902307374782,0.0,20.823564952962588,14.93915854685066,6.92090783327108,24.81990783327108,44.819907833271074
0.8069981363344608,19.561837011049874,27.8518988233606,33.85540213773728,42.59329324057205,67.93419983056745,19.231736023083066,24.23718869559484,28.730177291486033,34.64074759709202,44.42478143603129,13.132970066817277,30.878461113029893,35.5625824477235,67.35569493439019,0.0,20.865863599308135,15.03790384467098,6.967922481326372,24.866922481326373,44.86692248132638
0.8121712013109638,19.564980299380256,27.887563349624887,33.913564766622,42.620314340614144,67.9936569227148,19.230515330611677,24.243105197465134,28.776140065418293,34.71461673090727,44.483702354553714,13.08490202847695,30.928170124393382,35.65062491732286,67.40242427034973,0.0,20.908204663716653,15.136670351522783,7.014958338413144,24.913958338413146,44.913958338413146
0.8173442662874668,19.568075760436667,27.92327050722666,33.9717028644035,42.64730680963814,68.05327777512676,19.22927524190384,24.24899218948943,28.822140373620353,34.788368170921686,44.54285774089642,13.036799415155663,30.977850911843504,35.7387572071277,67.44921090676358,0.0,20.950587889007885,15.235457938815944,7.0620152759412775,24.961015275941275,44.96101527594128
0.8225173312639698,19.571124053228722,27.959019501852456,34.02981596825949,42.674271117923716,68.11306187725367,19.228016299380478,24.25484981350737,28.868177762855748,34.86200089907283,44.60224774370163,12.988662838065244,31.02750452147275,35.82697732204452,67.49605467070394,0.0,20.9930130198234,15.334266478871248,7.109093166231549,25.00809316623155,45.008093166231546
0.8276903962404727,19.574125828265487,27.994809542644226,34.08790361972872,42.701207741988526,68.17300871751365,19.22673903239765,24.260678211274797,28.914251788485686,34.935513919694046,44.66187249828844,12.94049289383501,31.07713196829539,35.915283314333564,67.54295539116755,0.0,21.0354798026134,15.433095844913792,7.1561918825090665,25.055191882509067,45.055191882509064
0.8328634612169756,19.577081727626567,28.030639842261827,34.145965364517586,42.72811716457832,68.233117783329,19.225443957581433,24.26647752444788,28.960362014256138,35.00890625967068,44.72173212635721,12.89229016493405,31.126734237125415,36.00367328229277,67.58991289906447,0.0,21.077987985623476,15.531945911066373,7.203311298896616,25.102311298896613,45.10231129889662
0.8380365261934786,19.5799923850346,28.066509616939605,34.20400075231122,42.754999874657564,68.29338856116317,19.224131579153685,24.2722478945677,29.00650801209119,35.08217696859417,44.78182673569939,12.844055220079431,31.176312283435827,36.09214536897496,67.63692702720772,0.0,21.120537318881578,15.630816552342969,7.250451290408184,25.14945129040818,45.14945129040819
0.8432095911699815,19.582858425928798,28.10241808653718,34.26200933658854,42.781856367400586,68.35382053655695,19.22280238924869,24.277989463045166,29.052689361891982,35.155325118913,44.84215641991322,12.795788614630537,31.225867034198647,36.180697760937846,67.68399761030264,0.0,21.163127554184932,15.72970764464219,7.297611732942372,25.196611732942372,45.19661173294237
0.8483826561464844,19.5856804675397,28.138364474585142,34.31999067444157,42.80868714418365,68.41441319416498,19.22145686822117,24.283702371146376,29.098905651341614,35.228349806080615,44.90272125812527,12.747490890970363,31.275399388706067,36.269328687026345,67.73112448493633,0.0,21.205758445087117,15.828619064740824,7.344792503275982,25.24379250327598,45.243792503275984
0.8535557211229874,19.58845911896488,28.174348008325328,34.37794432639832,42.83549271257721,68.47516601779205,19.220095484945848,24.289386759978324,29.14515647571534,35.30125014869959,44.96352131471872,12.699162578874025,31.324910219371837,36.3580364171872,67.7783074895672,0.0,21.248429746885204,15.927550690287413,7.391993479057537,25.29099347905754,45.29099347905754
0.8587287860994903,19.59119498124557,28.210367918746417,34.435869856249646,42.86227358633919,68.53607849042886,19.218718697108663,24.29504277047501,29.19144143769625,35.374025288661755,45.024556639068024,12.650804195865177,31.374400372513623,36.446819261315085,67.82554646451489,0.0,21.291141216606935,16.026502399795824,7.439214538800922,25.33821453880092,45.33821453880092
0.8639018510759933,19.593888647444036,28.24642344061478,34.49376683087942,42.88903028540859,68.59715009428814,19.21732695149013,24.30067054338385,29.237760147196077,35.44667439128387,45.08582726528102,12.602416247560532,31.423870669115686,36.5356755681301,67.87284125194967,0.0,21.333892612998017,16.125474072638905,7.486455561878972,25.38545556187897,45.38545556187897
0.8690749160524962,19.596540702721764,28.28251381250095,34.5516348200983,42.915763335899896,68.65838031084022,19.215920684240903,24.306270219252553,29.28411222118109,35.51919664543853,45.147333211948094,12.553999228003285,31.473321905572444,36.6246037240857,67.92019169588248,0.0,21.37668369650949,16.22446558904219,7.533716428517229,25.432716428517228,45.432716428517224
0.8742479810289993,19.59915172441826,28.318638276801888,34.6094733964807,42.94247327009832,68.71976862084865,19.214500321149732,24.311841938416222,29.33049728350281,35.59159126367976,45.20907448189927,12.505553619985415,31.52275485441275,36.71360215230699,67.96759764215507,0.0,21.419514229285124,16.323476830077553,7.580997019787558,25.47999701978756,45.47999701978756
0.8794210460055023,19.60172228213035,28.354796079759243,34.66728213520496,42.96916062645506,68.78131450440539,19.213066277904232,24.317385840984905,29.376914964733487,35.66385748236314,45.27105106196921,12.45707989535974,31.572170265005166,36.80266931155851,68.01505893842956,0.0,21.462383975148978,16.422507677657023,7.628297217601999,25.527297217602,45.527297217602005
0.8845941109820052,19.604252937792047,28.39098647147378,34.72506061389645,42.99582594958404,68.84301744096611,19.211618960344424,24.32290206683141,29.423364902006174,35.73599456175989,45.333262922770516,12.408578515341704,31.62156886424443,36.89180369524096,68.06257543417883,0.0,21.50529269959294,16.521558014526548,7.675616904706496,25.574616904706495,45.5746169047065
0.8897671759585082,19.606744245754808,28.4272087059163,34.78280841247386,43.02246979025866,68.90487690938508,19.21015876470946,24.328390755579484,29.4698467388593,35.80800178616478,45.39571001847569,12.36004993080157,31.67095135721923,36.9810038304164,68.11014698067675,0.0,21.54824016976443,16.62062772425984,7.722955964674758,25.621955964674758,45.621955964674754
0.8949402409350111,19.609196752868094,28.46346204093502,34.840525112997945,43.04909270540958,68.96689238794984,19.2086860778776,24.3338520465923,29.5163601250854,35.8798784639973,45.45839228660783,12.311494582547121,31.720318427861766,37.07026827686122,68.15777343098823,0.0,21.591226154454116,16.719716691252223,7.770314281902111,25.66931428190211,45.66931428190211
0.9001133059115141,19.611610998560263,28.499745738259794,34.89821029952325,43.07569525812295,69.02906335441583,19.207201277599758,24.3392860789613,29.562904716584317,35.951623927896,45.52130964784071,12.262912901597527,31.769670739579187,37.159595626146114,68.20545463995981,0.0,21.634250424083756,16.81882480071459,7.817691741599449,25.716691741599448,45.71669174159945
0.905286370888017,19.613987514919664,28.536059063503235,34.955863557952334,43.102278017639456,69.0913892860407,19.205704732726584,24.344692991495258,29.609480175220146,36.02323753480542,45.58446200580797,12.214305309448275,31.819008935867274,37.24898450074279,68.25319046420991,0.0,21.677312750694046,16.91795193866728,7.865088229787108,25.76408822978711,45.764088229787106
0.9104594358645199,19.616326826775826,28.57240128615887,35.01348447589247,43.12884155935396,69.15386965961832,19.204196803429554,24.350072922709746,29.656086168682375,36.09471866605554,45.647849246922206,12.165672218327922,31.86833364090672,37.33843355315639,68.30098076211948,0.0,21.720412907932655,17.017097991934126,7.912503633288926,25.811503633288925,45.81150363328893
0.9156325008410229,19.61862945178083,28.608771679596664,35.07107264251485,43.15538646481588,69.2165039515127,19.202677841416065,24.355426010816846,29.702722370350727,36.16606672743338,45.711471240203906,12.117014031446706,31.917645460142293,37.42794146508321,68.34882539382248,0.0,21.763550671042232,17.116262848136458,7.95993783972623,25.85893783972623,45.85893783972623
