10Dq,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_A_2_0,1_A_2_1,1_E_0,1_E_1,1_E_2,1_E_3,1_E_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,3_A_1,3_A_2_0,3_A_2_1,3_E_0,3_E_1,3_E_2,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,5_E,5_T_2
34114.11411411412,0.0,65698.76575212675,103385.893146557,122699.25581301452,182504.48789321035,73076.04528998697,100734.78422044497,64422.66536586592,85423.90371054519,96719.75251725758,123056.17377357805,145164.13546589017,30821.99541808237,72129.20056416644,105083.1251360396,126158.22378846139,44691.96283808208,63667.34871448514,74401.95819769616,90958.55690533345,102692.76329045376,123031.43065418245,155039.32562922168,88929.97181227303,72811.216918863,101204.61259156893,55300.88588815542,85127.85057135424,94377.06486319532,19906.246458984642,50809.69489606188,56188.08775736472,78685.0412599358,87312.87240522215,113770.5427693702,129270.86068251537,26724.616702414867,52203.05694054245,59999.5577167237,88107.19515839883,113558.97608682886,58864.97181227303,24750.857698158907
34154.15415415416,0.0,65777.23247753645,103498.42608130281,122798.04863449634,182645.68558807863,73156.49752057463,100850.75208448354,64500.95725422812,85507.42365947925,96823.3770134736,123148.46291144704,145317.48025109444,30860.935537813493,72210.09605725866,105199.33190279553,126274.98155809447,44734.826536757726,63744.487883220725,74480.7827063012,91049.97367247005,102800.8186311048,123161.2151765308,155178.69193424124,89048.20187960616,72900.69766815522,101311.55193690292,55379.735080494094,85245.80368314593,94494.91272102427,19945.624207459972,50887.954590752575,56267.64310128703,78771.61186720092,87426.76556219315,113890.19068533619,129421.00652639664,26766.02016078253,52281.13672661498,60077.59007827644,88224.7824091379,113674.86340660232,58983.20187960616,24829.047725452
34194.1941941942,0.0,65855.70128743979,103610.93586878819,122896.84163866879,182786.91741768524,73236.9462382407,100966.72876330861,64579.25157745514,85590.9287811224,96926.9850628612,123240.77707895116,145470.8421005804,30899.877034605466,72290.9886575366,105315.54571258705,126391.74440417529,44777.682061916195,63821.63310595611,74559.60793346413,91141.34609901923,102908.91871885804,123290.98202940001,155318.09545971174,89166.43459787175,72990.15823197042,101418.51676957888,55458.5854254766,85363.76015249282,94612.76402145164,19985.002774141598,50966.21683006808,56347.19921103919,78858.14174158467,87540.69046562417,114009.83171761423,129571.18266825349,26807.42017328173,52359.21958885796,60155.6246425952,88342.37408443191,113790.75772341515,59101.43459787175,24907.240403677548
34234.23423423424,0.0,65934.17217771985,103723.42244024598,122995.63494412124,182928.18330685276,73317.3914607522,101082.71422736425,64657.548330345795,85674.41915438717,97030.57656998065,123333.11634532301,145624.22093737163,30938.81990565654,72371.87837525154,105431.76654609689,126508.51231499374,44820.52944539694,63898.78436114615,74638.43388164038,91232.67434575534,103017.06339833434,123420.73120609383,155457.5361529235,89284.66996117534,73079.59864657145,101525.507041545,55537.43692231913,85481.71997082166,94730.618756151,20024.382157309476,51044.48160833736,56426.75608452013,78944.63118675293,87654.64686821189,114129.46590569301,129721.38898046568,26848.816750631995,52437.30551944322,60233.66140811114,88459.97017109858,113906.65901965482,59219.66996117534,24985.435726941105
34274.27427427428,0.0,66012.64514427076,103835.8857268067,123094.4286694807,183069.48318054987,73397.8332057818,101198.70844722594,64735.847507714585,85757.89485768479,97134.15143985518,123425.48077934499,145777.61668505694,30977.764148173344,72452.76522061448,105547.99438407712,126625.28527887627,44863.368718881386,63975.94162735431,74717.26055325792,91323.95857365988,103125.2525138572,123550.46270026233,155597.01396111702,89402.90796364102,73169.01894824544,101632.5227047623,55616.28957023313,85599.68312959126,94848.47691682437,20063.76235524893,51122.74891990742,56506.31371963727,79031.08050401734,87768.63452464796,114249.09328894388,129871.62533598716,26890.209903512587,52515.394510571736,60311.70037324187,88577.57065601368,114022.56727776809,59337.90796364101,25063.633689366732
34314.31431431432,0.0,66091.12018299778,103948.32565950076,123193.22293341093,183210.81696389127,73478.27149090874,101314.71139360016,64814.14910439165,85841.3559689292,97237.70957796986,123517.87044935377,145931.0292677849,31016.709759371297,72533.64920379678,105664.22920734933,126742.06328418604,44906.19991389432,64053.10488325247,74796.08795071783,91415.19894390776,103233.48590946839,123680.1765058994,155736.5288314838,89521.1485994116,73258.41917330328,101739.56371120561,55695.1433684257,85717.6496202925,94966.33849520229,20103.143366251017,51201.01875914348,56585.87211430677,79117.48999234603,87882.6531916117,114368.71390662018,130021.89160834486,26931.599642563015,52593.48655447372,60389.74153639188,88695.1755261111,114138.48248026104,59456.1485994116,25141.834285097284
34354.35435435436,0.0,66169.59728981716,104060.74216925786,123292.01785461092,183352.1845821379,73558.7063336189,101430.72303732325,64892.45311522254,85924.80256553984,97341.2508902692,123610.28542324403,146084.458610257,31055.656736474004,72614.53033492973,105780.47099680372,126858.84631932245,44949.02306180435,64130.2741076197,74874.91607639412,91506.39561785292,103341.76342894312,123809.87261733966,155876.08071116658,89639.39186264825,73347.79935807841,101846.63001286375,55773.99831609924,85835.61943444776,95084.20348304341,20142.525188612133,51279.29112042854,56665.43126645308,79203.8599483736,87996.70262776109,114488.32779785522,130172.1876716367,26972.98597838283,52671.58164340821,60467.78489595241,88812.78476838203,114254.40460969837,59574.391862648255,25220.03750829389
34394.394394394396,0.0,66248.0764606561,104173.13518690862,123390.81355181395,183493.58596069668,73639.13775130574,101546.74334936103,64970.75953506831,86008.23472444541,97444.7752831557,123702.72576847248,146237.9046377222,31094.60507671362,72695.40862410511,105896.71973339922,126975.63437272116,44991.838193825155,64207.449279341985,74953.74493263422,91597.54875701413,103450.08491580514,123939.55102925561,156015.6695472603,89757.63774753059,73437.15953892643,101953.72156174033,55852.854412451794,85953.59256361106,95202.07187213449,20181.90782063431,51357.56599816358,56744.991174009185,79290.1906664125,88110.78259372502,114607.93500166171,130322.51340053012,27014.368921532136,52749.67976966311,60545.8304503018,88930.39836987486,114370.33364870341,59692.637747530585,25298.243353136182
34434.434434434435,0.0,66326.55769145276,104285.50464318499,123489.6101437866,183635.02102512092,73719.56576127058,101662.77230080818,65049.068358805554,86091.65252208724,97548.28266348812,123795.1915520621,146391.3672759711,31133.55477733074,72776.28408137527,106012.9753981631,127092.427432854,45034.64534101629,64284.630377411464,75032.5745217592,91688.65852306172,103558.45021334184,124069.21173665546,156155.2952868126,89875.8862482566,73526.49975222425,102060.83830985452,55931.71165667703,86071.56899936796,95319.94365429037,20221.29126062504,51435.84338676743,56824.55183491652,79376.48243846386,88224.8928520944,114727.53555693063,130472.86867026059,27055.7484825316,52827.78092555504,60623.878197805694,89048.01631769493,114486.26957995798,59810.886248256604,25376.45181382216
34474.474474474475,0.0,66405.04097815616,104397.85046872083,123588.40774932693,183776.48970110985,73799.99038072315,101778.80986288708,65127.37958132586,86175.0560344223,97651.77293857955,123887.68284060544,146544.8464513296,31172.50583557406,72857.156716753,106129.23797219046,127209.22548822849,45077.444534284004,64361.81738092549,75111.4048460637,91779.72507780316,103666.8591646188,124198.85473487934,156294.95787682402,89994.13735904236,73615.82003436907,102167.98020924116,56010.57004796405,86189.54873333499,95437.81882135355,20260.675506896907,51514.12328067643,56904.11324712466,79462.73555422868,88339.03316741306,114847.12950242948,130623.25335662931,27097.124671862453,52905.88510342888,60701.928136816874,89165.63859900384,114602.21238620175,59929.13735904235,25454.66288456787
