10Dq,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_A_2_0,1_A_2_1,1_E_0,1_E_1,1_E_2,1_E_3,1_E_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,3_A_1,3_A_2_0,3_A_2_1,3_E_0,3_E_1,3_E_2,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,5_E,5_T_2
600.6006006006007,33147.60057093181,35741.55361988574,40576.585991403685,62824.83535841369,109020.82686176743,32600.230747404596,47443.369853196,32392.167809068713,35248.48828804998,41699.32621018393,63142.74358371782,83452.47531018076,33104.19760032407,35485.057407912456,47263.29157304634,63007.25522051894,32444.328886195613,33046.2865585581,34708.708563273045,42363.771298026746,47349.12132706381,63533.04205478066,83134.14371450437,26481.0,24995.01737818119,55424.5832224194,21767.17202409637,26788.890574871533,33417.538001632696,21636.252981899434,22287.927294959212,24838.356513448416,25629.260621294237,26734.979344613166,55126.93958419986,55579.686061988075,22146.952245525197,25206.444110997945,27194.808629581818,33721.325048988765,55324.87236730869,0.0,600.6006006005991
640.6406406406406,33182.04962687044,35809.13524605223,40609.305190252155,62825.322142932106,109045.7503564556,32607.710196062537,47475.93044457811,32383.793389713446,35280.4107304912,41696.91231454293,63164.637771643655,83489.52707489004,33139.36311244022,35536.88541277817,47283.85951109393,63019.81388560963,32439.569441255888,33081.443796939886,34706.203206989056,42405.413152455156,47375.77892176755,63580.814158667235,83150.33988448782,26481.0,25002.044142309955,55457.59649833069,21773.985469989413,26809.28467745591,33430.370493195325,21630.692893325384,22326.870431562464,24842.669766581832,25685.177082655577,26756.619875969493,55137.51724951551,55614.01526295229,22177.484677761506,25228.14180603383,27243.40788714023,33753.59032767094,55351.93786395606,0.0,640.6406406406422
680.6806806806808,33215.468250815116,35876.982369026024,40642.66557086837,62825.875159662326,109070.73137235089,32615.15694079133,47508.52373988935,32375.181254792726,35312.45776904985,41694.52167408075,63186.61621286844,83526.58445056959,33173.81254410496,35589.34445669437,47304.46245349521,63032.42258774752,32434.53499988105,33116.20053174306,34704.19511855487,42447.03725643076,47402.512240245174,63628.654874607535,83166.5877012603,26481.0,25009.055685659463,55490.62499502122,21780.72906018973,26829.654360835106,33443.297259655854,21624.654364312908,22365.390550562577,24846.942311183895,25741.431263485898,26778.785667306416,55148.04033582613,55648.4782300449,22207.73084641049,25249.944061451588,27292.099118641316,33785.84085078325,55379.10784543609,0.0,680.6806806806817
720.7207207207207,33247.89084761831,35945.04969109576,40676.676909876114,62826.49558518093,109095.76984911173,32622.571146966853,47541.14957375387,32366.33769140837,35344.62245843667,41692.15537616443,63208.67849547521,83563.64741995675,33207.560429628546,35642.41980336997,47325.10036890818,63045.08156025547,32429.22399883291,33150.53140954305,34702.712992148205,42488.6427745005,47429.32036923253,63676.56415139421,83182.88718723148,26481.0,25016.05204717066,55523.66867355006,21787.403622687514,26849.998276117727,33456.31882191548,21618.145797044865,22403.48162722939,24851.209472194176,25797.99271651749,26801.46949459572,55158.522183225024,55683.06159207623,22237.688990651783,25271.85771625847,27340.87757643432,33818.07601368285,55406.382585855485,0.0,720.7207207207211
760.7607607607608,33279.351090277865,36013.292709363624,40711.34890591858,62827.1846108362,109120.86572664682,32629.9529792755,47573.80778148526,32357.26871044504,35376.89811756686,41689.8145190732,63230.824208561746,83600.7159658747,33240.621939074,35696.09607765987,47345.77322807099,63057.79103747741,32423.634967978927,33184.40956662813,34701.786918664584,42530.22888161485,47456.202406874334,63724.54193625692,83199.23836502536,26481.0,25023.033265696955,55556.72749506381,21794.00997725056,26870.31508633287,33469.43569717733,21611.175415041645,22441.13724391577,24855.504456708244,25854.83216557151,26824.665650040526,55168.97388937265,55717.75422239269,22267.35742924535,25293.889291080257,27389.738748793443,33850.295216138686,55433.762357785316,0.0,760.7607607607606
800.8008008008007,33309.88180278698,36081.66785748009,40746.69115485005,62827.943442968695,109146.01894511742,32637.302601712865,47606.49819908793,32347.980058259876,35409.27831752787,41687.50021232228,63253.05294226,83637.7900712316,33273.012773376955,35750.3573703792,47366.48100386576,63070.551254780505,32417.766535808405,33217.806630137056,34701.448379269495,42571.79476292622,47483.15746272866,63772.588174850905,83215.64125748251,26481.0,25029.99938000425,55589.80142079655,21800.54893539841,26890.603466624598,33482.6483987778,21603.75126536814,22478.350589377194,24859.858793386626,25911.920847976773,26848.370158726164,55179.404751524344,55752.54679684395,22296.73456516283,25316.044997247383,27438.678346238805,33882.49786232056,55461.24743223363,0.0,800.8008008008001
840.840840840841,33339.514867256345,36150.13262467895,40782.713123353016,62828.77330313534,109171.22944493973,32644.62017758248,47639.22066325836,32338.47722811548,35441.75686979472,41685.21357699639,63275.36428775492,83674.86971902018,33304.74906230352,35805.187340278295,47387.223671383304,63083.362448557404,32411.617434728832,33250.69274618021,34701.73021218676,42613.339613590724,47510.18465776834,63820.70281124533,83232.09588766319,26481.0,25036.95042877092,55622.89041206992,21807.021300381984,26910.862104441818,33495.95743601704,21595.881221508833,22515.11446095427,24864.302653500574,25969.22994327599,26872.581023815746,55189.82261128286,55787.43144902509,22325.818890128958,25338.330745169835,27487.692288658196,33914.683360788425,55488.838078617955,0.0,840.8408408408395
880.880880880881,33368.2811530591,36218.64565432524,40819.4241210163,62829.67542833577,109196.4971667871,32651.905869494673,47671.97501138621,32328.76547131965,35474.32781472925,41682.955746093015,63297.75783730283,83711.95489231701,33335.847266373356,35860.569312051666,47408.00120798933,63096.224856228284,32405.18650610974,33283.036641226834,34702.666546472654,42654.8626385728,47537.2831243791,63868.88578791207,83248.60227885032,26481.0,25043.886450587794,55655.99443029309,21813.427867168622,26931.089699723703,33509.36331398855,21587.572986788306,22551.421269947055,24868.865087516067,26026.730046964847,26897.2985074375,55200.2341252939,55822.40149957586,22354.6089890515,25360.752152058063,27536.77669319383,33946.85112448227,55516.534564737856,0.0,880.880880880879
920.920920920921,33396.21046565138,36287.166824267966,40856.83327092978,62830.65107124206,109221.82205159249,32659.15983936551,47704.76108155541,32318.849808044375,35506.98541039052,41680.727864875604,63320.23318424959,83749.04557428168,33366.32408368037,35916.486369448074,47428.81359339124,63109.13871624308,32398.47270504317,33314.80572354405,34704.292696021825,42696.36305245295,47564.45200635493,63917.137045714844,83265.16045455186,26481.0,25050.80748395816,55689.11343696276,21819.76942243214,26951.28496508071,33522.86653340807,21578.8340982266,22587.26305052719,24873.574200319123,26084.390657598247,26922.52545559066,55210.6449792377,55857.45124218417,22383.10354431822,25383.314549048435,27585.9278628572,33979.0005707123,55544.33715674751,0.0,920.9209209209184
960.9609609609611,33423.33151271471,36355.657311274284,40894.949478873255,62831.7015004308,109247.2040405508,32666.382248415837,47737.57871254512,32308.735037803,35539.724121677384,41678.531091236946,63342.78992304809,83786.14174815656,33396.19636234879,35972.92144274419,47449.66080970635,63122.10426808355,32391.475104790145,33345.96623173129,34706.64500679096,42737.84007923849,47591.69045889043,63965.45652389841,83281.77043850417,26481.0,25057.713567297753,55722.24739366321,21826.046744547835,26971.44662597134,33536.46759044178,21569.671930731187,22622.63147254662,24878.457280986724,26142.179651526185,26948.267676643238,55221.06005813452,55892.57577327538,22411.30133993926,25406.02298779178,27635.142275834896,34011.13112114949,55572.24611912842,0.0,960.9609609609615
