10Dq,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_3_0,1_T_3_1,3_T_1_0,3_T_1_1,1_T_1,3_T_2,3_A_2
2282.2822822822827,23745.92203671593,59491.072527848635,16203.995182935596,25271.649381628966,17945.31327637421,25812.613570472633,4049.166439370337,18247.68040747651,24342.82228228228,2282.282282282282,0.0
2322.3223223223226,23773.068305585417,59544.006339059226,16219.222397876814,25336.50224676783,17996.902704234686,25881.144262732276,4119.057817167122,18297.90914979984,24382.86232232232,2322.3223223223213,0.0
2362.3623623623625,23800.134290449852,59597.02043427488,16234.234162727978,25401.57056199675,18048.408841749788,25949.758245337296,4188.906234102684,18348.180852984406,24422.90236236236,2362.3623623623625,0.0
2402.402402402403,23827.12016576853,59650.11463903628,16249.03398743652,25466.850817368282,18099.83222875514,26018.454978452064,4258.711511737414,18398.495695469792,24462.9424024024,2402.402402402402,0.0
2442.442442442443,23854.02610656817,59703.28877831671,16263.625334885892,25532.339549998993,18151.173405586123,26087.233921741205,4328.473471435106,18448.853855892223,24502.982442442444,2442.4424424424433,0.0
2482.4824824824827,23880.852288433074,59756.542676531884,16278.011620607871,25598.033344357093,18202.432912960387,26156.09453448706,4398.191934372527,18499.25551307492,24543.022482482484,2482.4824824824827,0.0
2522.5225225225226,23907.598887495216,59809.87615754982,16292.196212561086,25663.928832483954,18253.61129186249,26225.036275705075,4467.866721549173,18549.700846018393,24583.062522522523,2522.522522522522,0.0
2562.5625625625626,23934.26608042447,59863.28904470065,16306.182430972189,25730.02269415294,18304.70908343074,26294.058604256952,4537.497653797139,18600.19003389055,24623.102562562563,2562.5625625625635,0.0
2602.602602602603,23960.854044418775,59916.78116078642,16319.973548236294,25796.31165696891,18355.72682884618,26363.16097896163,4607.084551791133,18650.723256016674,24663.142602602602,2602.602602602603,0.0
2642.642642642643,23987.362957194397,59970.352328090885,16333.572788873375,25862.792496411912,18406.66506922382,26432.342858704105,4676.62723605866,18701.30069186927,24703.18264264264,2642.642642642644,0.0
2682.6826826826828,24013.792996976128,60024.002368389236,16346.983329537328,25929.462035828037,18457.524345506048,26501.603702542,4746.125526990304,18751.922521057746,24743.22268268268,2682.6826826826837,0.0
2722.722722722723,24040.144342487612,60077.73110295783,16360.20829907462,25996.31714637082,18508.30519835824,26570.942969809927,4815.579244850193,18802.588923317973,24783.26272272272,2722.722722722723,0.0
2762.762762762763,24066.417172941634,60131.538352583884,16373.250778629445,26063.35474689608,18559.00816806663,26640.360120221656,4884.9882097865975,18853.30007850169,24823.30276276276,2762.7627627627626,0.0
2802.802802802803,24092.611668030477,60185.42393757513,16386.11380179247,26130.57180381313,18609.633794438407,26709.854613969997,4954.352241842651,18904.05616656576,24863.3428028028,2802.802802802804,0.0
2842.842842842843,24118.72800791626,60239.387677769424,16398.800354790324,26197.96533089536,18660.18261670402,26779.42591182451,5023.6711609672375,18954.857367561293,24903.382842842842,2842.8428428428433,0.0
2882.8828828828828,24144.76637322137,60293.4293925444,16411.313376713115,26265.53238905265,18710.65517342172,26849.073475226927,5092.944787026017,19005.703861622635,24943.422882882882,2882.8828828828828,0.0
2922.922922922923,24170.72694501887,60347.54890082697,16423.655759777328,26333.270086068515,18761.052002384382,26918.79676638439,5162.17293981259,19056.59582895618,24983.46292292292,2922.922922922922,0.0
2962.962962962963,24196.609904823,60401.746021102925,16435.830349621592,26401.17557630433,18811.37364052846,26988.595248360423,5231.355439059803,19107.533449829083,25023.50296296296,2962.9629629629617,0.0
3003.003003003003,24222.415434579634,60456.020571426365,16447.839945632895,26469.24606037311,18861.62062384528,27058.468385163724,5300.492104451208,19158.5169045578,25063.543003003004,3003.003003003003,0.0
3043.0430430430433,24248.14371665685,60510.372369429235,16459.68730130091,26537.478784785173,18911.793487294446,27128.415641834676,5369.582755632647,19209.546373496483,25103.583043043043,3043.0430430430424,0.0
3083.0830830830832,24273.79493383548,60564.801232330676,16471.375124598253,26605.871041567912,18961.892764719545,27198.436484529706,5438.627212223998,19260.622037025256,25143.623083083083,3083.0830830830837,0.0
3123.123123123123,24299.369269299743,60619.30697694651,16482.906078384516,26674.42016786173,19011.91898876596,27268.530380603406,5507.625293831045,19311.74407553832,25183.663123123122,3123.123123123123,0.0
3163.163163163163,24324.866906627845,60673.88941969848,16494.282780832058,26743.123545494265,19061.87269080097,27338.696798688514,5576.576820057515,19362.91266943197,25223.70316316316,3163.1631631631626,0.0
3203.203203203203,24350.28802978273,60728.54837662368,16505.507805871683,26811.978600534727,19111.75440083595,27408.935208773662,5645.481610517224,19414.127999092387,25263.7432032032,3203.203203203204,0.0
3243.243243243244,24375.632823102722,60783.283663383765,16516.583683656263,26880.982802830225,19161.56464745076,27479.245082278972,5714.339484846383,19465.39024488335,25303.783243243244,3243.243243243245,0.0
3283.2832832832837,24400.901471292345,60838.09509527422,16527.51290104071,26950.133665525856,19211.303957720284,27549.625892129567,5783.150262716049,19516.699587133804,25343.823283283284,3283.2832832832846,0.0
3323.323323323324,24426.094159413115,60892.98248723353,16538.29790207651,27019.428744570137,19260.97285714309,27620.07711282688,5851.913763844701,19568.05620612527,25383.863323323323,3323.323323323324,0.0
3363.363363363364,24451.211072874365,60947.94565385235,16548.94108851934,27088.865638207386,19310.57186957222,27690.59822051787,5920.629808010971,19619.46028207912,25423.903363363363,3363.3633633633635,0.0
3403.403403403404,24476.252397424127,61002.98440938267,16559.444820348268,27158.441986458536,19360.10151714804,27761.18869306217,5989.2982150664975,19670.911995143713,25463.943403403406,3403.403403403403,0.0
3443.443443443444,24501.218319140098,61058.09856774678,16569.8114162951,27228.155470591788,19409.562320233188,27831.848010097143,6057.918804948928,19722.411525381405,25503.983443443445,3443.4434434434443,0.0
3483.4834834834837,24526.109024420548,61113.287942546405,16580.043154382598,27298.003812584368,19458.95479734958,27902.575653100874,6126.491397695052,19773.959052755403,25544.023483483485,3483.4834834834837,0.0
3523.523523523524,24550.924699975385,61168.55234707166,16590.142272470315,27367.984774576733,19508.27946511741,27973.371105453156,6195.0158134540825,19825.55475711649,25584.063523523524,3523.523523523523,0.0
3563.563563563564,24575.665532817184,61223.89159430994,16600.110968806828,27438.096158320295,19557.536838196218,28044.233852494468,6263.491872501057,19877.19881818963,25624.103563563564,3563.5635635635626,0.0
3603.603603603604,24600.33171025232,61279.30549695489,16609.95140258733,27508.335804619877,19606.72742922787,28115.16338158294,6331.9193952503865,19928.891415560425,25664.143603603603,3603.603603603604,0.0
3643.6436436436443,24624.923419872055,61334.79386741523,16619.665694515483,27578.701592771802,19655.851748781544,28186.159182149386,6400.298202269521,19980.63272866141,25704.183643643642,3643.6436436436434,0.0
3683.683683683684,24649.440849543807,61390.35651782356,16629.255927368627,27649.191439998744,19704.91030530065,28257.2207457504,6468.628114292776,20032.422936758278,25744.223683683682,3683.6836836836846,0.0
3723.723723723724,24673.884187402342,61445.99326004511,16638.724146565346,27719.8033008821,19753.903605051637,28328.347566119533,6536.908952235256,20084.262218935917,25784.26372372372,3723.723723723724,0.0
3763.763763763764,24698.253621841064,61501.70390568646,16648.07236073464,27790.535166792884,19802.83215207469,28399.5391392166,6605.1405372069385,20136.150754084352,25824.30376376376,3763.7637637637636,0.0
3803.803803803804,24722.549341503385,61557.488266104214,16657.3025422858,27861.385065321807,19851.6964481363,28470.79496327511,6673.322690526868,20188.088720884545,25864.343803803804,3803.803803803805,0.0
3843.8438438438443,24746.771535274056,61613.34615241362,16666.416627978357,27932.35105970933,19900.49699268362,28542.114538847913,6741.455233737489,20240.076297794047,25904.383843843843,3843.8438438438443,0.0
3883.883883883884,24770.920392270655,61669.27737549711,16675.416519491304,28003.431248276465,19949.23428280068,28613.49736885097,6809.537988619095,20292.11366303256,25944.423883883886,3883.8838838838856,0.0
3923.923923923924,24794.996101835022,61725.28174601283,16684.304083991054,28074.62376385679,19997.90881316631,28684.94295860546,6877.57077720441,20344.200994567364,25984.463923923926,3923.923923923925,0.0
3963.9639639639645,24818.99885352483,61781.359074403095,16693.08115469745,28145.926773230472,20046.52107601385,28756.450815878037,6945.553421793303,20396.338470098588,26024.50396396396,3963.9639639639645,0.0
4004.0040040040044,24842.92883710513,61837.50917090288,16701.749531447327,28217.33847656068,20095.07156109257,28828.020450919437,7013.485744967601,20448.52626704441,26064.544004004,4004.004004004004,0.0
4044.0440440440443,24866.786242540024,61893.73184554807,16710.31098125512,28288.85710683297,20143.560755630744,28899.651376501388,7081.3675696060445,20500.76456252609,26104.584044044044,4044.044044044045,0.0
4084.084084084084,24890.571259984306,61950.02690818386,16718.767238870012,28360.48092929816,20191.98914430041,28971.34310795184,7149.198718899345,20553.05353335291,26144.624084084084,4084.0840840840847,0.0
4124.124124124124,24914.28407977524,62006.39416847301,16727.12000732924,28432.208240919008,20240.357209183738,29043.095163188635,7216.979016365379,20605.393356006996,26184.664124124123,4124.124124124124,0.0
4164.1641641641645,24937.924892424322,62062.833435904,16735.37095850712,28504.037369821206,20288.665429741013,29114.907062751477,7284.70828586448,20657.784206628014,26224.704164164163,4164.164164164164,0.0
4204.204204204205,24961.493888609133,62119.34451979927,16743.52173365945,28575.966674748954,20336.91428278015,29186.778329832458,7352.38635161486,20710.22626099775,26264.744204204202,4204.204204204203,0.0
4244.244244244244,24984.991259165217,62175.927229323264,16751.57394396299,28647.994544525493,20385.104242427788,29258.708490304944,7420.013038208126,20762.719694524607,26304.78424424424,4244.244244244244,0.0
4284.284284284285,25008.41719507805,62232.58137349051,16759.529171049642,28720.119397518924,20433.235780101822,29330.697072751027,7487.588170624919,20815.264682227935,26344.82428428428,4284.284284284284,0.0
4324.324324324324,25031.771887475028,62289.30676117362,16767.388967535153,28792.339681113495,20481.309364485496,29402.743608487475,7555.111574250661,20867.861398722314,26384.864324324324,4324.324324324325,0.0
4364.3643643643645,25055.055527617522,62346.1032011112,16775.154857542027,28864.6538711867,20529.325461502875,29474.84763159022,7622.583074891393,20920.5100182017,26424.904364364364,4364.3643643643645,0.0
4404.404404404405,25078.26830689299,62402.970501915814,16782.82833721649,28937.060471592315,20577.28453429574,29547.008678917467,7690.002498789743,20973.21071442347,26464.944404404403,4404.404404404404,0.0
4444.444444444444,25101.410416807143,62459.90847208174,16790.410875239235,29009.55801364965,20625.187043201906,29619.22629013143,7757.36967264098,21025.963660692352,26504.984444444446,4444.444444444445,0.0
4484.484484484485,25124.482048976155,62516.91691999281,16797.90391332984,29082.145055639132,20673.03344573482,29691.500007718634,7824.684423609152,21078.769029844305,26545.024484484486,4484.4844844844865,0.0
4524.524524524525,25147.48339511896,62573.995653930084,16805.308866744686,29154.820182304364,20720.824196564583,29763.82937700899,7891.946579343348,21131.626994230228,26585.064524524525,4524.524524524526,0.0
4564.564564564565,25170.414647049558,62631.144482079566,16812.627124768267,29227.582004360862,20768.559747500163,29836.21394619353,7959.155967994058,21184.537725699636,26625.104564564564,4564.564564564565,0.0
4604.604604604605,25193.275996669407,62688.3632125398,16819.86005119771,29300.429158011495,20816.24054747294,29908.653266340873,8026.312418229591,21237.501395584222,26665.144604604604,4604.604604604605,0.0
4644.644644644645,25216.06763595988,62745.6516533294,16827.00898482049,29373.3603044688,20863.867042521462,29981.14689141247,8093.41575925261,21290.518174681325,26705.184644644643,4644.644644644644,0.0
4684.684684684686,25238.789756974744,62803.00961239461,16834.07523988523,29446.37412948414,20911.4396757774,30053.694378276654,8160.465820816751,21343.588233237308,26745.224684684687,4684.684684684686,0.0
4724.724724724725,25261.44255183274,62860.4368976167,16841.06010656547,29519.46934288398,20958.958887452703,30126.29528672147,8227.46243324332,21396.711740930856,26785.264724724726,4724.724724724725,0.0
4764.7647647647655,25284.026212710178,62917.933316819355,16847.964851416487,29592.644678113043,21006.42511482786,30198.94917946643,8294.405427438076,21449.88886685622,26825.30476476476,4764.764764764765,0.0
4804.804804804806,25306.540931833595,62975.498677776006,16854.79071782495,29665.898891784655,21053.838792241324,30271.655622173086,8361.294634908092,21503.11977950632,26865.3448048048,4804.804804804804,0.0
4844.844844844845,25328.98690147253,63033.13278821716,16861.53892645156,29739.230763238127,21101.20035108,30344.414183454537,8428.1298877787,21556.404646755836,26905.384844844844,4844.844844844845,0.0
4884.884884884886,25351.36431393225,63090.83545583752,16868.21067566651,29812.63909410326,21148.510219770775,30417.224434883876,8494.911018810475,21609.743635844177,26945.424884884884,4884.884884884885,0.0
4924.924924924925,25373.67336154664,63148.60648830321,16874.807141977883,29886.12270787197,21195.768823773164,30490.085951001616,8561.637861416359,21663.13691335842,26985.464924924927,4924.924924924926,0.0
4964.9649649649655,25395.914236671088,63206.44569325884,16881.32948045291,29959.68044947702,21242.976585572836,30562.998309322058,8628.310249678763,21716.584645216135,27025.504964964966,4964.9649649649655,0.0
5005.005005005006,25418.087131675442,63264.35287833457,16887.778825132154,30033.31118487785,21290.133924676247,30635.961090338766,8694.928018366814,21770.086996648202,27065.545005005006,5005.005005005005,0.0
5045.045045045045,25440.192238937016,63322.327851153066,16894.156289436614,30107.013800653476,21337.241257606132,30708.973877529002,8761.491002953615,21823.644132181522,27105.585045045045,5045.045045045046,0.0
5085.085085085086,25462.229750833707,63380.370419336454,16900.462966567764,30180.787203602405,21384.298997897964,30782.036257357293,8827.99903963357,21877.256215621688,27145.625085085085,5085.085085085086,0.0
5125.125125125125,25484.199859737084,63438.480390513156,16906.699929900646,30254.630320349606,21431.307556097316,30855.147819278063,8894.45196533979,21930.92341003559,27185.665125125124,5125.125125125127,0.0
5165.165165165166,25506.102758005603,63496.65757232472,16912.86823336995,30328.542096960377,21478.267339758066,30928.30815573743,8960.849617761502,21984.645877733994,27225.705165165164,5165.165165165166,0.0
5205.205205205206,25527.938637977873,63554.90177243254,16918.968911849224,30402.521498561186,21525.178753441498,31001.516862174114,9027.191835361562,22038.423780254052,27265.745205205203,5205.205205205206,0.0
5245.245245245246,25549.70769196593,63613.21279852457,16925.002981523183,30476.567508967302,21572.04219871618,31074.77353701956,9093.47845739397,22092.257278341767,27305.785245245243,5245.245245245247,0.0
5285.285285285286,25571.410112248665,63671.590458321916,16930.97144025329,30550.679130317276,21618.85807415866,31148.077781697197,9159.709323921437,22146.14653193442,27345.825285285282,5285.285285285287,0.0
5325.325325325326,25593.04609106519,63730.03455958546,16936.875267936553,30624.855382714097,21665.62677535494,31221.429200621038,9225.88427583301,22200.09170014297,27385.865325325325,5325.325325325326,0.0
5365.3653653653655,25614.615820608375,63788.54491012236,16942.715426857667,30699.095303873066,21712.348694902692,31294.827401193405,9292.003154861683,22254.092941234416,27425.905365365365,5365.3653653653655,0.0
5405.405405405407,25636.119493018377,63847.12131779243,16948.492862034596,30773.39794877621,21759.024222414213,31368.271993802,9358.065803602103,22308.150412614115,27465.945405405404,5405.405405405405,0.0
5445.445445445446,25657.55730037624,63905.763590514645,16954.208501557627,30847.76238933326,21805.653744520067,31441.762591816267,9424.07206552825,22362.26427080809,27505.985445445443,5445.445445445444,0.0
5485.485485485487,25678.929434697602,63964.47153627336,16959.863256921963,30922.187714049003,21852.237644873403,31515.298811583052,9490.02178501115,22416.434671445306,27546.025485485487,5485.485485485486,0.0
5525.525525525526,25700.236087926365,64023.24496312468,16965.458023353996,30996.673027697052,21898.77630415497,31588.8802724216,9555.914807336632,22470.661769239945,27586.065525525526,5525.525525525525,0.0
5565.565565565566,25721.477451928524,64082.08367920261,16970.993680131287,31071.217450999844,21945.270100078727,31662.506596617968,9621.750978723065,22524.945717973635,27626.105565565565,5565.565565565566,0.0
5605.605605605606,25742.65371848599,64140.987492725224,16976.471090896353,31145.820120314856,21991.719407398075,31736.17740941874,9687.53014633913,22579.28667047769,27666.145605605605,5605.605605605606,0.0
5645.645645645646,25763.76507929053,64199.95621200076,16981.89110396438,31220.48018732691,22038.124597912712,31809.892339024227,9753.252158321593,22633.684778615345,27706.185645645644,5645.645645645647,0.0
5685.685685685686,25784.81172593766,64258.989645433714,16987.254552624876,31295.196818746495,22084.48604047601,31883.651016581047,9818.91686379307,22688.140193263986,27746.225685685684,5685.685685685687,0.0
5725.725725725726,25805.793849920767,64318.087601530686,16992.56225543744,31369.969196014015,22130.80410100301,31957.45307617417,9884.524112879812,22742.65306429737,27786.265725725727,5725.725725725728,0.0
5765.7657657657655,25826.71164262511,64377.249888906415,16997.815016521658,31444.796515009875,22177.07914247888,32031.298154818418,9950.073756729447,22797.22354056785,27826.305765765766,5765.765765765767,0.0
5805.805805805807,25847.565295321994,64436.47631628961,17003.013625841293,31519.67798577032,22223.311524967947,32105.18589244947,10015.565647528772,22851.851769888646,27866.345805805806,5805.805805805807,0.0
5845.845845845846,25868.354999162995,64495.76669252869,17008.158859482788,31594.6128322089,22269.501605623173,32179.115931914363,10080.999638521462,22906.537899016075,27906.385845845845,5845.845845845846,0.0
5885.885885885887,25889.080945174184,64555.12082659758,17013.251479928207,31669.600291843562,22315.64973869615,32253.087918961508,10146.375584025824,22961.28207363184,27946.42588588589,5885.885885885886,0.0
5925.925925925926,25909.743324250463,64614.53852760138,17018.29223632273,31744.639615529122,22361.75627554752,32327.10150223026,10211.69333945246,23016.084438325313,27986.465925925928,5925.925925925925,0.0
