delta_B,1_A_1_0,1_A_1_1,1_E_0,1_E_1,1_T_3_0,1_T_3_1,3_T_1_0,3_T_1_1,1_T_1,3_T_2,3_A_2
0.1127340933166176,22.28402209679822,56.35165976953413,15.21803920574016,22.87264266059219,15.985284745946428,23.232738053552097,2.0150313136808657,16.36699148581766,22.545340933166173,1.1273409331661755,0.0
0.11662147584477683,22.312626401271036,56.400803115624505,15.240223132381297,22.92820638451424,16.037842616455254,23.29680165888805,2.0839855927011115,16.414658682642195,22.584214758447768,1.166214758447769,0.0
0.12050885837293605,22.341148280603754,56.450028886854966,15.26208779658049,22.98408937087823,16.090305666727772,23.360960084460306,2.1529029018720007,16.46236284931608,22.62308858372936,1.2050885837293606,0.0
0.12439624090109529,22.369587884799333,56.49933693322257,15.283637398901137,23.040287419120762,16.142674353592966,23.42521287343989,2.2217830765317794,16.510104150501082,22.66196240901095,1.2439624090109522,0.0
0.1282836234292545,22.39794536468483,56.54872710390025,15.304876142311825,23.096796326273267,16.19494913825063,23.489559564627005,2.290625951621022,16.557882751256617,22.700836234292545,1.2828362342925457,0.0
0.13217100595741374,22.426220871901617,56.59819924724665,15.325808228772345,23.15361189037593,16.24713048611703,23.55399969260538,2.359431361688303,16.605698817034106,22.739710059574136,1.3217100595741373,0.0
0.13605838848557295,22.454414558895596,56.647753210815864,15.346437855956902,23.21072991375456,16.299218866671012,23.618532787896175,2.428199140896009,16.65355251367118,22.77858388485573,1.360583884855731,0.0
0.13994577101373218,22.482526578907418,56.69738884136722,15.36676921411538,23.268146206159265,16.351214753300663,23.683158377111297,2.4969291230262254,16.70144400738574,22.817457710137322,1.3994577101373227,0.0
0.1438331535418914,22.510557085962684,56.747105984875155,15.386806483073299,23.325856587764523,16.403118623150693,23.747875983106045,2.5656211414867975,16.749373464769945,22.85633153541891,1.4383315354189143,0.0
0.14772053607005065,22.538506234862144,56.79690448653888,15.406553829370297,23.383856892030714,16.454930956970504,23.812685125131015,2.6342750293174744,16.797341052784045,22.89520536070051,1.4772053607005078,0.0
0.15160791859820985,22.56637418117186,56.84678419079234,15.426015403536734,23.44214296842746,16.506652238963174,23.87758531898312,2.7028906191961917,16.8453469387501,22.9340791859821,1.5160791859820995,0.0
0.15549530112636908,22.59416108121346,56.89674494131392,15.445195337507519,23.500710685019857,16.558282956635317,23.94257607715575,2.7714677434454837,16.893391290345587,22.97295301126369,1.5549530112636893,0.0
0.15938268365452835,22.62186709205428,56.94678658103629,15.464097742171843,23.559555930918723,16.609823600648,24.00765690898785,2.8400062340390106,16.941474275596843,23.011826836545282,1.593826836545283,0.0
0.16327006618268758,22.649492371497544,56.99690895215621,15.482726705057141,23.618674618596607,16.661274664668703,24.07282732081192,2.9085059226082044,16.989596062872423,23.050700661826873,1.6327006618268747,0.0
0.16715744871084678,22.67703707807259,57.047111896144344,15.501086288145382,23.678062686071552,16.712636645224485,24.13808681610092,2.976966640449075,17.037756820876332,23.089574487108464,1.6715744871084681,0.0
0.17104483123900602,22.704501371025028,57.09739525375509,15.519180525819309,23.737716098960806,16.76391004155638,24.203434895613803,3.0453882185290975,17.085956718641082,23.128448312390056,1.7104483123900598,0.0
0.17493221376716525,22.73188541030695,57.14775886503636,15.537013422936184,23.79763085240712,16.815095355475083,24.268871057539872,3.1137704874942678,17.13419592552069,23.167322137671654,1.7493221376716532,0.0
0.17881959629532446,22.759189356567116,57.198202569339365,15.554588953026181,23.857802972880307,16.866193091218054,24.334394797641682,3.1821132776762613,17.182474611183476,23.206195962953245,1.788195962953245,0.0
0.1827069788234837,22.78641337114118,57.248726205328495,15.571911056612551,23.91822851985712,16.917203755308012,24.400005609396498,3.2504164190997304,17.23079294560478,23.245069788234836,1.8270697882348368,0.0
0.18659436135164292,22.813557616041862,57.29932961099099,15.588983639650266,23.97890358738259,16.968127856412973,24.46570298413631,3.318679741489737,17.279151099059547,23.283943613516428,1.8659436135164285,0.0
0.19048174387980216,22.840622253949203,57.35001262364684,15.605810572079983,24.039824305516056,17.01896590520786,24.531486411186204,3.386903074279316,17.327549242114745,23.322817438798022,1.904817438798022,0.0
0.19436912640796136,22.86760744820076,57.400775079958464,15.622395686493753,24.10098684166547,17.069718414237666,24.597355378001172,3.4550862466171486,17.37598754562169,23.361691264079614,1.9436912640796136,0.0
0.1982565089361206,22.89451336278186,57.45161681594055,15.638742776909053,24.16238740181336,17.12038589778237,24.66330937030125,3.523229087375402,17.424466180708215,23.400565089361205,1.982565089361207,0.0
0.20214389146427983,22.921340162315833,57.50253766696975,15.654855597647426,24.224022231638166,17.17096887172351,24.729347872204883,3.5913314251576813,17.472985318770714,23.439438914642796,2.0214389146427987,0.0
0.20603127399243906,22.948088012054292,57.553537467794484,15.670737862314118,24.28588761753466,17.221467853412552,24.795470366360615,3.6593930883071124,17.52154513146606,23.47831273992439,2.0603127399243903,0.0
0.20991865652059827,22.974757077867366,57.604616052544586,15.686393242874924,24.34797988753704,17.271883361541093,24.861676334076858,3.727413904914581,17.570145790703368,23.517186565205982,2.099186565205984,0.0
0.2138060390487575,23.001347526234042,57.6557732547411,15.70182536882654,24.410295412148606,17.322215916012837,24.92796525544988,3.795393702827071,17.618787468635652,23.556060390487573,2.1380603904875737,0.0
0.21769342157691676,23.027859524232415,57.70700890730591,15.717037826456638,24.472830605081697,17.37246603781758,24.99433660948992,3.863332309656184,17.66747033765132,23.594934215769168,2.176934215769167,0.0
0.22158080410507597,23.05429323953003,57.75832284257149,15.732034158189899,24.535581923911618,17.422634248907002,25.060789874245273,3.9312295527867347,17.716194570365545,23.633808041050756,2.2158080410507592,0.0
0.2254681866332352,23.08064884037419,57.80971489229051,15.746817862016325,24.598545870648376,17.47272107207251,25.12732452692454,3.9990852593855557,17.7649603396115,23.672681866332347,2.254681866332351,0.0
0.22935556916139443,23.106926495582382,57.861184887645514,15.761392390998036,24.661718992229854,17.52272703082504,25.19394004401679,4.066899256410372,17.81376781843146,23.711555691613942,2.2935556916139443,0.0
0.23324295168955367,23.133126374532555,57.91273265925852,15.77576115285099,24.72509788094008,17.572652649276833,25.26063590140977,4.1346713706188485,17.86261718006776,23.750429516895537,2.332429516895536,0.0
0.23713033421771287,23.159248647153564,57.96435803720069,15.789927509597954,24.788679174756304,17.62249845202536,25.327411574506023,4.202401428577773,17.911508597953613,23.78930334217713,2.3713033421771295,0.0
0.2410177167458721,23.185293483915604,58.01606085100183,15.803894777289194,24.852459557628244,17.67226496403921,25.39426653833695,4.270089256672356,17.960442245703806,23.828177167458723,2.410177167458721,0.0
0.24490509927403134,23.2112610558206,58.06784092966002,15.817666225787463,24.916435759693158,17.721952710546105,25.46120026767483,4.337734681115702,18.009418297105235,23.867050992740314,2.449050992740313,0.0
0.24879248180219057,23.237151534392687,58.11969810165112,15.831245078613776,24.980604557430038,17.771562216923048,25.52821223714267,4.4053375279583875,18.05843692610733,23.905924818021905,2.4879248180219062,0.0
0.2526798643303498,23.262965091668715,58.17163219493827,15.84463451285077,25.04496277375622,17.821094008588524,25.595301921321973,4.472897623098187,18.107498306812303,23.944798643303496,2.526798643303498,0.0
0.256567246858509,23.288701900188734,58.22364303698144,15.857837659100364,25.109507278069817,17.870548610896915,25.662468794858356,4.540414792289961,18.15660261346531,23.983672468585088,2.5656724685850913,0.0
0.26045462938666825,23.31436213298653,58.27573045474683,15.87085760149255,25.174234986240812,17.919926549034997,25.72971233256505,4.607888861155635,18.205750020444412,24.02254629386668,2.604546293866683,0.0
0.2643420119148275,23.339945963580206,58.327894274716336,15.88369737774235,25.239142860554196,17.969228347920623,25.7970320095242,4.675319655194363,18.254940702250458,24.061420119148273,2.6434201191482747,0.0
0.2682293944429867,23.365453565962753,58.38013432289698,15.896359979251887,25.304227909607842,18.018454532103526,25.864427301186073,4.742706999792813,18.304174833496784,24.100293944429865,2.682293944429867,0.0
0.2721167769711459,23.390885114592695,58.43245042483022,15.908848351254827,25.369487188168087,18.067605625668357,25.931897683466016,4.8100507202355836,18.353452588898794,24.139167769711456,2.7211677697114602,0.0
0.2760041594993051,23.41624078438472,58.484842405601384,15.921165393000315,25.434917796985786,18.116682152139827,25.99944263283933,4.877350641715765,18.402774143263393,24.17804159499305,2.760041594993052,0.0
0.27989154202746436,23.44152075070036,58.53731008984893,15.933313957973898,25.500516882575386,18.165684634390022,26.06706162643391,4.944606589345648,18.452139671478285,24.216915420274642,2.7989154202746436,0.0
0.2837789245556236,23.466725189338707,58.58985330177376,15.945296854152746,25.566281636959722,18.214613594547945,26.134754142120766,5.011818388167563,18.501549348501143,24.255789245556233,2.8377892455562352,0.0
0.2876663070837828,23.491854276527185,58.64247186514847,15.957116844292807,25.632209297382843,18.26346955391113,26.202519658602352,5.078985863164857,18.551003349348623,24.294663070837824,2.876663070837827,0.0
0.29155368961194206,23.516908188912264,58.695165603326565,15.96877664624553,25.69829714599331,18.312253032859495,26.27035765549876,5.146108839273018,18.600501849085244,24.333536896119423,2.9155368961194204,0.0
0.2954410721401013,23.54188710355034,58.747934339251685,15.980278933301854,25.764542509500167,18.360964550771307,26.338267613431725,5.213187141390919,18.65004502281212,24.372410721401014,2.954410721401012,0.0
0.2993284546682605,23.566791197898525,58.80077789546667,15.991626334561412,25.830942758803797,18.409604625941306,26.40624901410651,5.280220594392231,18.699633045655588,24.411284546682605,2.9932845466826055,0.0
0.3032158371964197,23.591620649805577,58.853696094122824,16.002821435324773,25.89749530860362,18.45817377550093,26.474301340391655,5.347209023136937,18.74926609275565,24.450158371964196,3.032158371964197,0.0
0.30710321972457894,23.616375637502763,58.906688756988814,16.013866777506852,25.964197616984723,18.50667251534075,26.542424076396614,5.414152252483024,18.79894433925434,24.489032197245788,3.071032197245789,0.0
0.31099060225273817,23.641056339594883,58.959755705459884,16.024764860069595,26.031047184985173,18.555101360034904,26.610616707547244,5.481050107298276,18.84866796028387,24.52790602252738,3.1099060225273822,0.0
0.31487798478089746,23.665662935051188,59.01289676056676,16.0355181394721,26.09804155614585,18.603460822767726,26.678878720659196,5.547902412472217,18.898437130954708,24.566779847808974,3.1487798478089757,0.0
0.3187653673090567,23.69019560319645,59.06611174298468,16.046129030136612,26.16517831604452,18.65175141526241,26.74720960400929,5.614708992928203,18.9482520263435,24.60565367309057,3.187653673090568,0.0
0.3226527498372159,23.714654523702052,59.11940047304226,16.05659990492865,26.232455091815666,18.699973647711737,26.815608847404736,5.681469673635632,18.998112821480845,24.64452749837216,3.2265274983721595,0.0
0.32654013236537516,23.739039876577053,59.172762770730436,16.066933095649844,26.299869551657657,18.748128028710894,26.88407594225036,5.7481842796223015,19.04801969133895,24.68340132365375,3.265401323653751,0.0
0.33042751489353434,23.763351842159345,59.22619845571133,16.07713089354201,26.367419404328675,18.79621506519227,26.952610381613756,5.814852635986891,19.09797281081914,24.722275148935346,3.304275148935343,0.0
0.33431489742169357,23.787590601106892,59.279707347326976,16.087195549801066,26.435102398632804,18.844235262362318,27.02121166028849,5.88147456791158,19.147972354739228,24.761148974216937,3.3431489742169362,0.0
0.3382022799498528,23.811756334388882,59.33328926460816,16.09712927609961,26.502916322897445,18.892189123640367,27.089879274855218,5.948049900674808,19.19801849782078,24.800022799498528,3.382022799498528,0.0
0.34208966247801204,23.835849223277073,59.38694402628316,16.10693424511681,26.57085900444343,18.94007715059943,27.158612723740926,6.014578459664158,19.248111414676202,24.83889662478012,3.4208966247801196,0.0
0.34597704500617127,23.859869449337072,59.440671450786354,16.116612591074592,26.63892830904883,18.98789984290895,27.227411507276184,6.081060070389375,19.298251279795757,24.87777045006171,3.4597704500617112,0.0
0.3498644275343305,23.88381719441973,59.494471356266885,16.12616641027896,26.707122140407648,19.035657698279486,27.296275127750427,6.147494558495521,19.348438267534394,24.916644275343305,3.4986442753433047,0.0
0.35375181006248974,23.90769264065248,59.54834356059731,16.13559776166552,26.775438439584274,19.083351212409266,27.365203089465425,6.213881749776235,19.398672552098457,24.955518100624897,3.5375181006248964,0.0
0.3576391925906489,23.93149597043088,59.6022878813821,16.144908667348183,26.8438751844648,19.13098087893267,27.434194898786796,6.280221470187161,19.448954307532308,24.994391925906488,3.57639192590649,0.0
0.36152657511880815,23.95522736641004,59.656304135966124,16.15410111317024,26.912430389205923,19.178547189370523,27.503250064193722,6.346513545859472,19.499283707704773,25.03326575118808,3.6152657511880815,0.0
0.3654139576469674,23.97888701149618,59.710392141443165,16.163177049256934,26.981102103682414,19.226050633082224,27.572368096326795,6.412757803113532,19.549660926295488,25.07213957646967,3.6541395764696736,0.0
0.3693013401751266,24.00247508883824,59.764551714664286,16.17213839056874,27.049888412933793,19.273491697219708,27.641548508034088,6.478954068472688,19.600086136781112,25.111013401751265,3.693013401751267,0.0
0.37318872270328585,24.02599178181947,59.818782672246236,16.180987017454715,27.118787436611,19.320870866683126,27.71079081441545,6.5451021686771735,19.650559512421406,25.149887227032856,3.7318872270328587,0.0
0.3770761052314451,24.04943727404918,59.87308483057972,16.18972477620515,27.187797328423752,19.368188624078332,27.78009453286502,6.61120193069815,19.701081226245204,25.188761052314455,3.770761052314452,0.0
0.3809634877596043,24.07281174935439,59.9274580058377,16.198353479602964,27.256916275589116,19.415445449676028,27.8494591831121,6.677253181751854,19.751651451036274,25.227634877596046,3.809634877596044,0.0
0.38485087028776355,24.09611539177168,59.981902013983586,16.206874907473253,27.326142498282014,19.46264182137267,27.91888428726023,6.743255749313886,19.802270359319017,25.266508702877633,3.8485087028776355,0.0
0.3887382528159227,24.11934838553896,60.036416670779495,16.215290807230414,27.39547424908804,19.50977821465298,27.988369369824696,6.809209461133594,19.85293812334409,25.305382528159225,3.887382528159227,0.0
0.39262563534408196,24.142510915087403,60.09100179179424,16.223602894422445,27.464909812459194,19.55685510255412,28.05791395776834,6.875114145248587,19.903654915073872,25.34425635344082,3.9262563534408206,0.0
0.3965130178722412,24.165603165033307,60.14565719241152,16.231812853271855,27.53444750417297,19.603872955631466,28.12751758053577,6.940969629999365,19.954420906167876,25.38313017872241,3.9651301787224122,0.0
0.4004004004004004,24.188625320170136,60.20038268783787,16.239922337212853,27.604085670795154,19.650832241925958,28.197179770086052,7.006775744044057,20.00523626796796,25.422004004004002,4.004004004004004,0.0
0.40428778292855966,24.211577565460505,60.25517809311068,16.247932969424387,27.673822689146803,19.697733426933024,28.266900060923764,7.072532316373281,20.05610117148351,25.460877829285593,4.042877829285596,0.0
0.4081751654567189,24.234460086028285,60.310043223106085,16.25584634335869,27.743656965775685,19.74457697357296,28.3366779901286,7.138239176325107,20.107015787376458,25.499751654567188,4.081751654567188,0.0
0.4120625479848781,24.257273067150695,60.36497789254686,16.26366402326504,27.813586936432518,19.7913633421629,28.406513097383442,7.203896153600122,20.15798028594622,25.53862547984878,4.120625479848781,0.0
0.4159499305130373,24.280016694250534,60.4199819160102,16.27138754470839,27.88361106555235,19.83809299039012,28.476404925000995,7.269503078276621,20.2089948371145,25.57749930513037,4.159499305130373,0.0
0.41983731304119654,24.302691152888375,60.47505510793555,16.27901841508267,27.95372784574126,19.88476637328689,28.546353017949006,7.335059780825884,20.260059610410014,25.616373130411965,4.198373130411966,0.0
0.42372469556935577,24.325296628754877,60.53019728263223,16.286558114118474,28.023935797268642,19.931383943206676,28.616356923873997,7.400566092127566,20.31117477495311,25.655246955693556,4.237246955693558,0.0
0.427612078097515,24.347833307663098,60.585408254287195,16.294008094384942,28.094233467565353,19.97794614980169,28.686416193123755,7.466021843485188,20.36234049944026,25.694120780975148,4.276120780975149,0.0
0.43149946062567424,24.370301375540915,60.64068783697257,16.301369781785667,28.164619430727814,20.02445344000185,28.75653037876838,7.531426866641728,20.4135569521285,25.732994606256742,4.314994606256743,0.0
0.4353868431538335,24.392701018423452,60.69603584465321,16.308644576048387,28.235092287028284,20.070906257994974,28.826699036620035,7.596780993795293,20.464824300819714,25.771868431538337,4.353868431538336,0.0
0.43927422568199276,24.415032422445595,60.75145209119425,16.315833851208435,28.30565066243142,20.117305045208333,28.89692172525145,7.662084057614901,20.516142712844882,25.81074225681993,4.392742256819928,0.0
0.44316160821015194,24.43729577383452,60.80693639036851,16.322938956085697,28.376293208117342,20.16365024029142,28.967198006013135,7.727335891256367,20.56751235504819,25.84961608210152,4.43161608210152,0.0
0.44704899073831117,24.459491258902336,60.862488555863884,16.32996121475506,28.44701860001116,20.20994227909994,29.03752744304939,7.792536328378243,20.61893339377109,25.88848990738311,4.4704899073831115,0.0
0.4509363732664704,24.481619064038718,60.91810840129068,16.336901927010185,28.517825538319222,20.25618159468103,29.10790960331308,7.857685203157874,20.670405994836237,25.927363732664702,4.509363732664704,0.0
0.45482375579462964,24.503679375703634,60.97379574018895,16.343762368820613,28.58871274707198,20.302368617259614,29.178344056579277,7.922782350307525,20.721930323531367,25.966237557946297,4.548237557946297,0.0
0.45871113832278887,24.525672380420136,61.02955038603563,16.35054379278201,28.659678973673767,20.348503774225925,29.24883037545774,7.987827605090602,20.773506544593065,26.005111383227888,4.587111383227889,0.0
0.4625985208509481,24.547598264767164,61.0853721522518,16.357247428559695,28.730722988459267,20.394587490124135,29.319368135404304,8.052820803337937,20.825134822190506,26.04398520850948,4.62598520850948,0.0
0.46648590337910734,24.569457215372424,61.14126085220971,16.363874483325194,28.801843584256947,20.44062018664206,29.38995691473115,8.117761781464168,20.87681531990905,26.08285903379107,4.664859033791072,0.0
0.47037328590726657,24.59124941890537,61.19721629923996,16.37042614218598,28.873039575959346,20.48660228260194,29.460596294616057,8.182650376484174,20.92854820073382,26.121732859072665,4.703732859072665,0.0
0.47426066843542575,24.612975062070145,61.25323830663837,16.37690356860826,28.94430980010025,20.53253419395221,29.531285859110557,8.247486426029587,20.980333627033183,26.160606684354256,4.742606684354257,0.0
0.478148050963585,24.63463433159868,61.30932668767302,16.383307904832897,29.015653114438805,20.57841633376035,29.6020251951472,8.312269768365397,21.032171760542155,26.19948050963585,4.78148050963585,0.0
0.4820354334917442,24.656227414243773,61.365481255591106,16.389640272284378,29.087068397550503,20.624249112206638,29.672813892545687,8.377000242406567,21.084062762345763,26.238354334917442,4.820354334917442,0.0
0.48592281601990345,24.677754496772273,61.421701823625796,16.395901771972966,29.158554548425098,20.67003293657888,29.74365154401822,8.44167768773477,21.136006792862332,26.277228160199034,4.8592281601990335,0.0
0.4898101985480627,24.699215765958268,61.47798820500298,16.402093484889917,29.230110486071336,20.715768211268088,29.814537745173787,8.50630194461516,21.18800401182672,26.316101985480625,4.898101985480627,0.0
0.4936975810762219,24.720611408576413,61.53434021294802,16.40821647239589,29.30173514912855,20.761455337765014,29.885472094521642,8.570872854013176,21.240054578273483,26.35497581076222,4.9369758107622195,0.0
0.49758496360438115,24.741941611395227,61.59075766069238,16.41427177660257,29.373427495485053,20.807094714657588,29.95645419347385,8.635390257611446,21.29215865051999,26.39384963604381,4.9758496360438125,0.0
0.5014723461325404,24.763206561170488,61.647240361480314,16.420260420747525,29.44518650190328,20.85268673762919,30.027483646347022,8.6998539978267,21.344316386149508,26.432723461325402,5.014723461325405,0.0
0.5053597286606996,24.784406444638712,61.70378812857528,16.426183409562352,29.517011163651638,20.898231799457765,30.09856006036322,8.76426391782676,21.396527941994226,26.471597286606993,5.053597286606996,0.0
0.5092471111888589,24.805541448510613,61.76040077526657,16.432041729634157,29.58890049414301,20.943730290015708,30.169683045650057,8.828619861547544,21.448793474118222,26.510471111888585,5.09247111188859,0.0
0.513134493717018,24.826611759464722,61.81707811487565,16.437836349760477,29.66085352457988,20.989182596270542,30.240852215239997,8.892921673710134,21.50111313780041,26.549344937170176,5.131344937170181,0.0
0.5170218762451773,24.84761756414096,61.87381996076258,16.443568221297625,29.73286930360592,21.03458910228635,30.31206718506897,8.957169199837875,21.553487087517446,26.58821876245177,5.170218762451773,0.0
0.5209092587733365,24.868559049134344,61.930626126332385,16.449238278502587,29.804946896964143,21.079950189225915,30.383327573974178,9.021362286273478,21.60591547692662,26.627092587733365,5.209092587733364,0.0
0.5247966413014957,24.889436400988718,61.98749642504119,16.45484743886854,29.87708538716137,21.125266235353603,30.454633003691264,9.085500780196217,21.658398458848655,26.665966413014957,5.247966413014956,0.0
0.528684023829655,24.910249806190524,62.04443067040257,16.460396603454008,29.949283873139088,21.1705376160389,30.525983098850745,9.149584529639077,21.71093618525057,26.704840238296548,5.286840238296548,0.0
0.5325714063578142,24.93099945116272,62.10142867599355,16.46588665720579,30.02154146995049,21.215764703760584,30.597377486973837,9.21361338350597,21.763528807228454,26.743714063578143,5.3257140635781415,0.0
0.5364587888859734,24.951685522258607,62.158490255460855,16.471318469275726,30.09385730844374,21.26094786811162,30.668815798467573,9.277587191588964,21.81617647499024,26.782587888859734,5.364587888859734,0.0
0.5403461714141327,24.972308205755848,62.21561522252681,16.476692893331347,30.166230534951303,21.30608747580459,30.740297666619387,9.3415058045855,21.86887933783848,26.821461714141325,5.403461714141327,0.0
0.5442335539422918,24.992867687850477,62.272803390995364,16.482010767860537,30.2386603109853,21.351183890677742,30.811822727591007,9.40536907411566,21.921637544153096,26.860335539422916,5.442335539422919,0.0
0.5481209364704511,25.013364154651,62.33005457475802,16.48727291647027,30.311145812938747,21.396237473701664,30.88339062041187,9.46917685273941,21.974451241374123,26.899209364704507,5.481209364704512,0.0
0.5520083189986102,25.033797792172486,62.38736858779972,16.492480148179492,30.383686231792716,21.441248582986418,30.95500098697189,9.532928993973854,22.02732057598445,26.938083189986102,5.520083189986104,0.0
0.5558957015267696,25.05416878633084,62.44474524420455,16.49763325770625,30.456280772829142,21.48621757378933,31.026653472013756,9.596625352310497,22.080245693492593,26.976957015267697,5.558957015267697,0.0
0.5597830840549287,25.074477322937,62.50218435816157,16.502733025749183,30.528928655349393,21.531144798523187,31.09834772312468,9.660265783232473,22.133226738415388,27.015830840549288,5.597830840549289,0.0
0.5636704665830881,25.094723587691256,62.5596857439705,16.507780219263392,30.601629112398367,21.576030606765,31.17008339072764,9.723850143231818,22.186263854260822,27.05470466583088,5.63670466583088,0.0
0.5675578491112472,25.114907766177666,62.61724921604727,16.51277559173086,30.674381390494077,21.620875345265215,31.241860128072197,9.787378289826663,22.23935718351075,27.09357849111247,5.675578491112472,0.0
