10Dq,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_E_0,2_E_1,2_E_2,2_E_3,4_T_1_0,4_T_1_1,4_A_2,4_T_2,2_A_1,2_A_2
10010.010010010012,25398.4167871397,28709.02872476184,39450.494366768515,45500.431600513344,70211.57258087664,19439.41788788006,29568.10278839198,34412.94449740953,39197.206785226976,49924.92810115152,18602.63215915948,31779.12642131623,45952.16351764387,68495.5039519305,16323.102899087977,27476.927130942055,0.0,10010.01001001001,26080.51801001001,44440.51801001001
10050.050050050051,25416.0602750073,28748.65925396618,39518.25531601242,45547.74891033117,70279.46054498322,19442.62843785315,29607.808074831704,34461.672152510946,39276.00995110839,49994.72168399611,18605.36312759699,31819.27349702354,46044.65695501081,68560.3326706189,16379.990421114078,27540.15972903607,0.0,10050.05005005005,26120.55805005005,44480.55805005005
10090.09009009009,25433.615441713624,28788.32877765482,39585.92956636191,45595.15923425989,70347.39152055029,19445.820264856666,29647.51720295888,34510.361797403995,39354.82210797304,50064.55916734798,18608.083355728646,31859.418835786753,46137.03223457086,68625.29202436421,16436.8079600207,27603.46231024958,0.0,10090.090090090092,26160.598090090094,44520.59809009009
10130.13013013013,25451.083394248046,28828.036401415764,39653.51585729181,45642.66380670582,70415.36532111935,19448.993547736114,29687.230117023162,34559.013604750755,39433.64316353398,50134.440347736774,18610.79293377299,31899.562466578867,46229.28877008526,68690.38248021355,16493.555637663765,27666.83475272663,0.0,10130.130130130132,26200.638130130134,44560.63813013013
10170.170170170171,25468.465219420956,28867.781249369782,39721.01292425111,45690.26386698305,70483.38176099616,19452.14846294192,29726.946762245472,34607.62774676941,39512.47302673024,50204.36502233401,18613.491950764903,31939.70441781281,46321.42597909618,68755.60450317696,16550.23357823272,27730.27693227779,0.0,10170.170170170171,26240.678170170173,44600.67817017017
10210.21021021021,25485.761984157296,28907.562463898983,39788.419498919975,45737.96065903544,70551.44065524958,19455.285184570046,29766.667084798373,34656.20439522903,39591.31160770698,50274.33298895684,18616.180494575845,31979.84471735387,46413.44328296093,68820.95855616043,16606.841908228103,27793.78872240253,0.0,10210.21021021021,26280.718210210212,44640.71821021021
10250.25025025025,25502.97473579455,28947.37920537042,39855.73430948019,45785.75543114547,70619.5418197109,19458.40388440177,29806.391031787098,34704.743721444436,39670.15881779636,50344.34404607187,18618.858651933755,32019.98339253204,46505.34010688709,68886.44509989841,16663.380756438797,27857.36999431196,0.0,10250.250250250254,26320.758250250256,44680.758250250256
10290.29029029029,25520.104502384416,28987.23065185561,39922.95608089904,45833.64943563007,70687.6850709726,19461.504731942678,29846.118551230702,34753.24589627117,39749.01456949835,50414.397992798855,18621.52650844252,32060.12047015384,46597.11587996881,68952.06459288628,16719.850253919,27921.02061695187,0.0,10290.290290290293,26360.798290290295,44720.798290290295
10330.330330330333,25537.1522929975,29027.115998846806,39990.083535227226,45881.64392852308,70755.8702263874,19464.587894460856,29885.84959204402,34801.71109010058,39827.87877646223,50484.49462891433,18624.184148601027,32100.255976514014,46688.77003522413,69017.81749131251,16776.2505339649,27984.740457026095,0.0,10330.330330330331,26400.838330330334,44760.838330330334
10370.370370370372,25554.119098030216,29067.034458970535,40057.11539191,45929.740169244295,70824.09710406722,19467.653537024366,29925.584104019683,34850.13947285504,39906.751353468164,50554.63375485498,18626.831655821836,32140.389937406835,46780.30200963294,69083.70424899022,16832.581732090977,28048.529379020136,0.0,10370.37037037037,26440.878370370374,44800.878370370374
10410.410410410412,25571.005889513362,29106.98526169919,40124.050368113196,45977.9394202548,70892.36552288194,19470.701822537958,29965.322037810747,34898.53121398324,39985.63221640938,50624.815171721144,18629.469112449482,32180.522378137117,46871.71124417645,69149.725317289,16888.843986006126,28112.387245225105,0.0,10410.41041041041,26480.918410410413,44840.91841041041
10450.450450450451,25587.813621421737,29146.967653061216,40190.88717906247,46026.24294669886,70960.67530245843,19473.73291177902,30005.063344913626,34946.88648245561,40064.52128227448,50695.038681279984,18632.096599778386,32220.653323530998,46962.99718387686,69215.88114506603,16945.03743558941,28176.313915761944,0.0,10450.45045045045,26520.958450450453,44880.95845045045
10490.490490490492,25604.543229984247,29186.98089535058,40257.62453839737,46074.65201603163,71029.02626317914,19476.746963432903,30044.807977651435,34995.20544675977,40143.41846913011,50765.30408596873,18634.714198070393,32260.78279794644,47054.15927783848,69282.17217859716,17001.162222865598,28240.309248605878,0.0,10490.490490490492,26560.998490490492,44920.9984904905
10530.530530530532,25621.195633993986,29227.024266835615,40324.261158539404,46123.167897633146,71097.41822618103,19479.74413412746,30084.55588915767,35043.48827489626,40222.32369610403,50835.61118889779,18637.321986572013,32300.910825283423,47145.196979289256,69348.59886150798,17057.218491980435,28304.373099611163,0.0,10530.530530530532,26601.03853053053,44961.03853053054
10570.570570570571,25637.771735117927,29267.097061468405,40390.79575107437,46171.79186240847,71165.85101335427,19482.72457846696,30124.307033360234,35091.73513437419,40301.23688336841,50905.959793853646,18639.92004353123,32341.037428993932,47236.10974562335,69415.16163470436,17113.20638917564,28368.505322536075,0.0,10570.570570570571,26641.07857057057,45001.07857057058
10610.61061061061,25654.272418205557,29307.198588594416,40457.22702714933,46220.52518237346,71234.32444734088,19485.688449065347,30164.061364965943,35139.94619220708,40380.15795212347,50976.34970530185,18642.50844621406,32381.162632091684,47326.89703844426,69481.86093630304,17169.126062763706,28432.705769068125,0.0,10610.61061061061,26681.11861061061,45041.11861061062
10650.650650650652,25670.698551596346,29347.32817266334,40523.55369788364,46269.369130227016,71302.83835153356,19488.63589657879,30203.81883944523,35188.121614908785,40459.08682458141,51046.7807283897,18645.08727092068,32421.286457161626,47417.55832360881,69548.69720156217,17224.977663102436,28496.974288849524,0.0,10650.650650650654,26721.158650650657,45081.15865065066
10690.690690690692,25687.0509874255,29387.48515294118,40589.77447479445,46318.32497890888,71371.39255007416,19491.56706973769,30243.57941301717,35236.261568489565,40538.023423950646,51117.25266894909,18647.656593001346,32461.408926369135,47508.093071271694,69615.67086281128,17280.761342569247,28561.31072950283,0.0,10690.690690690693,26761.198690690697,45121.1986906907
10730.730730730731,25703.33056192766,29427.668883224025,40655.888070236746,46367.39400114364,71439.9868678523,19494.482115377974,30283.34304263505,35284.36621845217,40616.967674420266,51187.765333498945,18650.21648687191,32501.530061469042,47598.50075593079,69682.78234938192,17336.477255535334,28625.714936656866,0.0,10730.730730730733,26801.238730730736,45161.238730730736
10770.77077077077,25719.53809573847,29467.87873155399,40721.893197857105,46416.57746897095,71508.62113050412,19497.38117847184,30323.109685971947,35332.435729788085,40695.91950114487,51258.31852924789,18652.76702602904,32541.64988381458,47688.780856472935,69750.03208753733,17392.125558339532,28690.18675397278,0.0,10770.770770770772,26841.278770770776,45201.278770770776
10810.810810810814,25735.67439419335,29508.114079937102,40787.788573062164,46465.87665326166,71577.29516441062,19500.264402157893,30362.879301406883,35380.47026697389,40774.87883022964,51328.91206409658,18655.308283065195,32581.76841436566,47778.93285622037,69817.42050040286,17447.706409262086,28754.726023170348,0.0,10810.81081081081,26881.31881081081,45241.318810810815
10850.850850850853,25751.74024762367,29548.37432406413,40853.57291350071,46515.29282322031,71646.00879669626,19503.1319277707,30402.65184801115,35428.469993967665,40853.845588715594,51399.545746640004,18657.840329683248,32621.885673697543,47868.95624297777,69884.9480078957,17503.219968498153,28819.3325840544,0.0,10850.85085085085,26921.35885085085,45281.358850850855
10890.890890890892,25767.73643164975,29588.65887303382,40919.244939559896,46564.82724587438,71714.7618552275,19505.983894869783,30442.427285534926,35476.43507420551,40932.81970456526,51470.21938616987,18660.363236710822,32662.00168200885,47958.85050907961,69952.6150266552,17558.666398131187,28884.006274541483,0.0,10890.890890890889,26961.39889089089,45321.398890890894
10930.930930930932,25783.66370747062,29628.967149079304,40984.803374874966,46614.48118554961,71783.5541686111,19508.820441268046,30482.205574394276,35524.36567059818,41011.801106648505,51540.93279267658,18662.87707411441,32702.11645912958,48048.61515143814,70020.42196997255,17614.045862106148,28948.746930686644,0.0,10930.930930930928,27001.43893093093,45361.43893093093
10970.970970970973,25799.522822150484,29669.298587297566,41050.246946852465,46664.25590333258,71852.38556619275,19511.64170305966,30521.98667565833,35572.26194552781,41090.78972472861,51611.685776851446,18665.381911013123,32742.23002452888,48138.24967159175,70088.36924772113,17669.358526202534,29013.554386710384,0.0,10970.970970970971,27041.478970970973,45401.47897097097
11011.011011011013,25815.31450890143,29709.652635382285,41115.57438720681,46714.152656520244,71921.2558780553,19514.447814647432,30561.77055103678,35620.12406084471,41169.785489448645,51682.47815008853,18667.877815692253,32782.34239732265,48227.75357575373,70156.45726628642,17724.6045580073,29078.428475025732,0.0,11011.01101101101,27081.519011011012,45441.51901101101
11051.051051051052,25831.039487362603,29750.02875336004,41180.78443250956,46764.172698056864,71990.16493501725,19517.23890876964,30601.557162867684,35667.95217786427,41248.788332318094,51753.30972448664,18670.364855616535,32822.45359628089,48317.126374861415,70224.68642849642,17779.784126887636,29143.369026265515,0.0,11051.05105105105,27121.559051051052,45481.55905105105
11091.091091091092,25846.6984638754,29790.42641333024,41245.875824751434,46814.31727595847,72059.11256863101,19520.015116526356,30641.346474105492,35715.74645736401,41327.798185699605,51824.180312851095,18672.84309744316,32862.56363983504,48406.36758462558,70293.05713355169,17834.897403963598,29208.375869309675,0.0,11091.09109109109,27161.59909109109,45521.59909109109
11131.131131131133,25862.2921317548,29830.845099208575,41310.84731191654,46864.58763272561,72128.09861118125,19522.7765674053,30681.13844830931,35763.5070595806,41406.81498279619,51895.08972869541,18675.31260703453,32902.672546084934,48495.476725580294,70361.56977695593,17889.944562080644,29273.44883131276,0.0,11131.131131131133,27201.639131131134,45561.63913113113
11171.171171171172,25877.821171556618,29871.284306474474,41375.69764856847,46914.98500474419,72197.12289568328,19525.523389307153,30720.933049631432,35811.23414420706,41485.838657638364,51966.03778624303,18677.773449470787,32942.780332805734,48584.45332313284,70430.2247504465,17944.92577578204,29338.587737731475,0.0,11171.171171171172,27241.679171171174,45601.67917117117
11211.211211211212,25893.286251340684,29911.743541922155,41440.42559644768,46965.51062167558,72266.18525588117,19528.255708570458,30760.73024280616,35858.92787039008,41564.869145071774,52037.02430042881,18680.225689062077,32982.88701745465,48673.29690761403,70499.02244192532,17999.841221281225,29403.79241235241,0.0,11211.211211211212,27281.719211211213,45641.71921121121
11251.251251251251,25908.688026929834,29952.222323415892,41505.02992508005,47016.165705835694,72335.28552624607,19530.973649996005,30800.529993138844,35906.588396727326,41643.9063807449,52108.04908690044,18682.669389360613,33022.992617177566,48762.00701432854,70567.96323538956,18054.691076434,29469.06267731975,0.0,11251.251251251251,27321.759251251253,45681.75925125125
11291.291291291293,25924.027142164614,29992.720179649084,41569.50941239565,47066.95147156393,72404.4235419745,19533.677336870784,30840.332266495072,35954.21588126491,41722.950301097015,52179.111962020004,18685.104613172472,33063.09714881531,48850.583183605646,70637.04751086306,18109.475520710716,29534.398353163164,0.0,11291.291291291294,27361.799291291296,45721.799291291296
11331.331331331332,25939.304229153855,30033.236649907503,41633.86284535755,47117.869124582634,72473.59913898644,19536.366890991485,30880.137029290207,36001.810481494904,41802.00084334633,52250.21274286507,18687.5314225692,33103.20062891007,48939.024960849754,70706.27564432766,18164.19473516833,29599.799258825667,0.0,11331.331331331334,27401.839331331335,45761.839331331335
11371.371371371371,25954.51990852082,30073.77128383649,41698.08902059985,47168.91986134748,72542.81215392359,19539.042432687565,30919.944248479096,36049.37235435301,41881.05794547841,52321.351247230166,18689.949878899162,33143.3030737114,49027.33189659138,70775.64800765493,18218.848902422462,29665.265211691658,0.0,11371.371371371373,27441.879371371375,45801.879371371375
11411.41141141141,25969.674789645072,30114.323641212308,41762.18674507449,47220.104868389135,72612.06242414749,19541.704080843876,30959.75389154596,36096.9016562162,41960.121546234695,52392.52729362775,18692.36004279874,33183.40449918231,49115.503546537875,70845.16496853816,18273.438206619332,29730.796027614902,0.0,11411.411411411413,27481.919411411414,45841.919411411414
11451.451451451452,25984.769470900057,30154.893291717657,41826.154836705886,47271.42532164746,72681.34978773766,19544.351952922898,30999.56592649459,36144.398542900584,42039.1915851013,52463.74070128937,18694.761974203248,33223.50492100491,49203.5394716244,70914.82689042474,18327.96283340772,29796.391520946643,0.0,11451.451451451456,27521.959451451457,45881.95945145146
11491.491491491492,25999.80453988632,30195.47981472124,41889.99212505318,47322.88238579854,72750.67408348966,19546.986164986523,31039.38032183862,36191.86316965918,42118.268002297984,52534.99129016666,18697.155732357678,33263.604354586285,49291.439238064704,70984.63413244882,18382.422969910815,29862.051504563664,0.0,11491.491491491495,27561.999491491497,45921.9994914915
11531.531531531531,26014.780573660377,30236.08279906146,41953.69745197882,47374.477213575214,72820.03515091333,19549.606831717487,31079.197046592155,36239.29569117996,42197.350738767316,52606.27888093228,18699.541375827284,33303.70281506404,49379.20241740203,71054.58704936433,18436.818804698123,29927.775789896477,0.0,11531.531531531535,27602.039531531536,45962.03953153154
11571.571571571574,26029.698138959284,30276.701842834234,42017.26967232302,47426.21094508221,72889.43283023073,19552.214066440378,31119.01607026046,36286.696261583886,42276.43973616395,52677.603294980785,18701.918962507865,33343.800317311565,49466.82858655978,71124.68599147863,18491.150527757272,29993.564186957447,0.0,11571.571571571572,27642.079571571572,46002.07957157157
11611.611611611614,26044.557792420957,30317.33655318497,42080.707654583246,47478.08470710632,72958.86696237416,19554.80798114225,31158.837362830935,36334.06503442292,42355.53493684429,52748.9643544293,18704.288549635985,33383.8968759436,49554.317327892204,71194.93130458627,18545.41833046588,30059.416504368957,0.0,11611.611611611612,27682.11961161161,46042.11961161161
11651.651651651653,26059.360080800132,30357.986546104556,42144.01028159795,47530.099612422884,73028.33738898442,19557.388686492894,31198.6608947642,36381.402162678336,42434.636283856045,52820.36188211842,18706.650193798905,33423.992505321236,49641.66822923482,71265.3233299033,18599.622405563365,30125.33254939159,0.0,11651.651651651651,27722.15965165165,46082.15965165165
11691.691691691693,26074.105541180088,30398.65144622936,42207.17645123322,47582.256759098906,73097.84395240858,19559.95629186472,31238.486636985504,36428.70779875897,42513.74372092825,52891.79570161271,18709.003950944363,33464.08721955707,49728.880883954735,71335.86240400227,18653.762947122796,30191.31212795228,0.0,11691.69169169169,27762.19969169169,46122.19969169169
11731.731731731734,26088.79470118023,30439.330886645443,42270.20507707226,47634.557229794314,73167.38649569813,19562.510905352286,31278.314560876086,36475.98209449951,42592.857192461204,52963.26563720133,18711.349876390217,33504.181032520115,49815.95489100077,71406.54885874757,18707.840150522745,30257.35504467246,0.0,11731.731731731734,27802.239731731737,46162.23973173174
11771.771771771773,26103.428079159425,30480.024508696606,42333.095089105846,47687.00209106186,73236.96486260691,19565.05263379145,31318.144638264956,36523.225201158966,42671.976643516784,53034.77151389849,18713.688024833853,33544.27395784069,49902.88985495322,71477.38302123113,18761.854212419144,30323.461102896177,0.0,11771.771771771773,27842.279771771777,46202.27977177178
11811.811811811813,26118.00618441516,30520.731961796373,42395.84543442351,47739.59239264681,73306.57889758902,19567.581582778206,31357.97684142067,36570.43726941919,42751.10201980881,53106.313157444,18716.018450361407,33584.3660089151,49989.68538607341,71548.36521370911,18815.805330717234,30389.630104718206,0.0,11811.811811811813,27882.319811811816,46242.319811811816
11851.851851851852,26132.529517378713,30561.45290324409,42458.455077903935,47792.32916678747,73376.22844579694,19570.0978566872,31397.811143043426,36617.61844938341,42830.23326769357,53177.89039430351,18718.341206456953,33624.45719891034,50076.34110035312,71619.49575353887,18869.693704543468,30455.86185101209,0.0,11851.851851851852,27922.359851851856,46282.359851851856
11891.891891891893,26146.998569806176,30602.18699804467,42520.9230029039,47845.21342751741,73445.91335307917,19572.601558689832,31437.647516257126,36664.768890574895,42909.370334160616,53249.503051668886,18720.656346011318,33664.54754076853,50162.85661956316,71690.77495311649,18923.519534217525,30522.15614145816,0.0,11891.891891891895,27962.399891891895,46322.399891891895
11931.931931931933,26161.413824965523,30642.933918732328,42583.24821194444,47898.246169970735,73515.63346597858,19575.092790772127,31477.48593460179,36711.88874193572,42988.513166823555,53321.150957458434,18722.963921330927,33704.63704721135,50249.23157130217,71762.20311981521,18977.283021224335,30588.512774571464,0.0,11931.931931931935,28002.439931931935,46362.439931931935
11971.971971971972,26175.775757819738,30683.693345197986,42645.42972739323,47951.42836969098,73585.38863172987,19577.57165375223,31517.326372026044,36758.97815182544,43067.66171391109,53392.833940317025,18725.26398414634,33744.72573074445,50335.46558904466,71833.78055592444,19030.984368186204,30654.931547729717,0.0,11971.971971971974,28042.479971971974,46402.479971971974
12012.012012012012,26190.08483520598,30724.464964520575,42707.46659214233,48004.7609819454,73655.17869825778,19580.038247297605,31557.168802879743,36806.037268020096,43146.81592425829,53464.55182961634,18727.55658562079,33784.813603661525,50421.55831218859,71905.50755858919,19084.62377883496,30721.41225720108,0.0,12012.012012012014,28082.520012012013,46442.52001201201
12052.052052052055,26204.34151601102,30765.248470801722,42769.357870279724,48058.24494104511,73725.00351417474,19582.492669941945,31597.013201906764,36853.06623771107,43225.975747297794,53536.30445545475,18729.841776358386,33824.9006780486,50507.50938610264,71977.38441975063,19138.201457984225,30787.954698171932,0.0,12052.052052052051,28122.560052052053,46482.56005205205
12092.092092092094,26218.54625134277,30806.043565004453,42831.10264775384,48111.88115967263,73794.86292877884,19584.93501910175,31636.859544237974,36900.06520750406,43305.14113305132,53608.09164865746,18732.11960641235,33864.98696578794,50593.31846217296,72049.41142608723,19191.717611501717,30854.55866477456,0.0,12092.09209209209,28162.600092092092,46522.60009209209
12132.132132132134,26232.6994846982,30846.84995479508,42892.70003302995,48165.670528217845,73864.75679205172,19587.365391092644,31676.707805384325,36947.03432341824,43384.312032121336,53679.913240776266,18734.390125292983,33905.07247856207,50678.98519784917,72121.58885895644,19245.172446281682,30921.223950114712,0.0,12132.13213213213,28202.640132132132,46562.64013213213
12172.172172172173,26246.801652127506,30887.667354388785,42954.14915773699,48219.613914123445,73934.6849546563,19589.783881145384,31716.557961230024,36993.973730885264,43463.488395682754,53751.7690640896,18736.653381975506,33945.15722785764,50764.509256690144,72193.91699433757,19298.566170217397,30987.950346299116,0.0,12172.17217217217,28242.68017217217,46602.68017217217
12212.212212212215,26260.853182394723,30928.495484398823,43015.44917730396,48273.712161241056,74004.6472679347,19592.190583421587,31756.409988025993,37040.8835747486,43542.67017547484,53823.65895160225,18738.90942490788,33985.241224969155,50849.89030840885,72266.3961027752,19351.898992173796,31054.737644462843,0.0,12212.212212212213,28282.720212212214,46642.72021221221
12252.252252252254,26274.854497134787,30969.33407168865,43076.59927158468,48327.96608919946,74074.64358390596,19594.58559102922,31796.26386238323,37087.76399926272,43621.85732379324,53895.582737045115,18741.158302018248,34025.32448100267,50935.128028916806,72339.02644932354,19405.171121960164,31121.585634796596,0.0,12252.252252252252,28322.760252252254,46682.76025225225
12292.292292292293,26288.80601100708,31010.18284922791,43137.598645469465,48382.376492785435,74144.67375526388,19596.968996037747,31836.11956126659,37134.615148092416,43701.04979348216,53967.54025487487,18743.40006072254,34065.40700687949,51020.222100367784,72411.80829349166,19458.382770302997,31188.49410657388,0.0,12292.292292292292,28362.800292292293,46722.80029229229
12332.332332332333,26302.708131845633,31051.041555951364,43198.44652948304,48436.94414133912,74214.73763537484,19599.34088949309,31875.977061988408,37181.43716431223,43780.247537926574,54039.53134027371,18745.634747931705,34105.48881333959,51105.172211200814,72484.74188918958,19511.534148818955,31255.462848178042,0.0,12332.332332332331,28402.840332332333,46762.84033233233
12372.372372372374,26316.561260805865,31091.909936621145,43259.14218036721,48491.6697781645,74284.8350782755,19601.701361432286,31915.83634220249,37228.23019040588,43859.450511044764,54111.55582914883,18747.86241005896,34145.56991094511,51189.97805618249,72557.8274846753,19564.62546998794,31322.491647129184,0.0,12372.372372372374,28442.880372372376,46802.880372372376
12412.412412412414,26330.365792508153,31132.787741692195,43319.68488164719,48546.55411995629,74354.96593867063,19604.050500897876,31955.697379898033,37274.99436826579,43938.65866728076,54183.61355813204,18750.083093026806,34185.65031008379,51274.63933644864,72631.06532250285,19617.656947126292,31389.58029011095,0.0,12412.412412412414,28482.920412412415,46842.920412412415
12452.452452452453,26344.122115178037,31173.674727180605,43380.07394418064,48601.59785624458,74425.13007193088,19606.3883959521,31995.560153393795,37321.72983919266,44017.87196159702,54255.70436457916,18752.29684227407,34225.730020972194,51359.15575954497,72704.45563947104,19670.628794360186,31456.72856299717,0.0,12452.452452452453,28522.960452452455,46882.960452452455
12492.492492492493,26357.830610783374,31214.570654535404,43440.30870668814,48656.80164885762,74495.32733409041,19608.715133690803,32035.424641332324,37368.43674389506,44097.09034946726,54327.82808656953,18754.503702762613,34265.809053659024,51443.5270394672,72777.99866657365,19723.541226599096,31523.93625087838,0.0,12492.492492492493,28563.000492492494,46923.000492492494
12532.532532532534,26371.491655168324,31255.475290512863,43500.388536264225,48712.16613140504,74565.55758184474,19611.03080025711,32075.29082267431,37415.115222489185,44176.31378686931,54399.984562905316,18756.703718984136,34305.8874180282,51527.75289670017,72851.69462895016,19776.39445950945,31591.203138088156,0.0,12532.532532532536,28603.040532532537,46963.04053253254
12572.572572572573,26385.105618184272,31296.388407054023,43560.312828867565,48767.691908781155,74635.82067254843,19613.335480854887,32115.158676693016,37461.76541449855,44255.54223027808,54472.17363311091,18758.896934966753,34345.96512380205,51611.83305825619,72925.54374583789,19829.188709488422,31658.5290082293,0.0,12572.572572572575,28643.080572572577,47003.08057257258
12612.612612612613,26398.672863817843,31337.309781164826,43620.08100978988,48823.379556690255,74706.1164642129,19615.629259761932,32155.02818296896,37508.3874588538,44334.77563665885,54544.395137432155,18761.083394281442,34386.04218054429,51695.767257712454,72999.54623052488,19881.924193637922,31725.91364419992,0.0,12612.612612612615,28683.120612612616,47043.12061261262
12652.652652652652,26412.1937503159,31378.23919479943,43679.69253410193,48879.22962119474,74776.44481550391,19617.912220342998,32194.899321384462,37554.98149389258,44414.01396346034,54616.64891683556,18763.263140048482,34426.11859766301,51779.55523524761,73073.70229030418,19934.601129738687,31793.356828219272,0.0,12652.652652652654,28723.160652652656,47083.16065265266
12692.692692692694,26425.668630307777,31419.176434745867,43739.146887076204,48935.242618286866,74846.80558573946,19620.184445062536,32234.77207211853,37601.547657359435,44493.257168608136,54688.93481300755,18765.436214943635,34466.19438441353,51863.196737677354,73148.01212642898,19987.219736224608,31860.858341853484,0.0,12692.692692692697,28763.2006926927,47123.2006926927
12732.732732732733,26439.097850924623,31460.121292514526,43798.443584584944,48991.419033484824,74917.1986348875,19622.44601549727,32274.646415641713,37648.086086405805,44572.505210498144,54761.252668353496,18767.60266120435,34506.269549901335,51946.69151848905,73222.47593406895,20039.780232157158,31928.41796604105,0.0,12732.732732732737,28803.24073273274,47163.24073273274
12772.772772772772,26452.481753916054,31501.073564229384,43857.582173473165,49047.75932145465,74987.62382356345,19624.697012348523,32314.522332711087,37694.59691758998,44651.75804799015,54833.602325996915,18769.762520635824,34546.34410308476,52030.03933787547,73297.09390226784,20092.28283720009,31996.035481118233,0.0,12772.772772772776,28843.280772772778,47203.28077277278
12812.812812812812,26465.820675764127,31542.03305052163,43916.562231905205,49104.263905658045,75058.0810130279,19626.937515454356,32354.399804365334,37741.08028687724,44731.0156404015,54905.983629778464,18771.91583461695,34586.4180527778,52113.23996276735,73371.86621390199,20144.72777159424,32063.710666844203,0.0,12812.812812812816,28883.320812812817,47243.32081281282
12852.852852852855,26479.114947794613,31582.999556425842,43975.3833696847,49160.93317802735,75128.57006518464,19629.167603801507,32394.27881191999,37787.53632963991,44810.277947500814,54978.39642425493,18774.06264410609,34626.49140765271,52196.29316686514,73446.79304564034,20197.11525613254,32131.44330242602,0.0,12852.852852852853,28923.360852852857,47283.36085285286
12892.892892892894,26492.364896285857,31623.972891278794,44034.045228546885,49217.76749866815,75199.09084257769,19631.387355537103,32434.15933696261,37833.965180657586,44889.5449295019,55050.84055469817,18776.202989646958,34666.56417624263,52279.19873066952,73521.87456790538,20249.445512135255,32199.233166543425,0.0,12892.892892892893,28963.400892892896,47323.400892892896
12932.932932932934,26505.570842574933,31664.952868620298,44092.547482422575,49274.767195590204,75269.64320838958,19633.596847980218,32474.041361348252,37880.366974117336,44968.81654705774,55123.31586709406,18778.33691137418,34706.63636694421,52361.95644151092,73597.11094483538,20301.718761425367,32267.08003737343,0.0,12932.932932932932,29003.440932932936,47363.440932932936
12972.972972972975,26518.733103161485,31705.939306096832,44150.889837673516,49331.93256446737,75340.22702643868,19635.796157633195,32513.924867194844,37926.74184361394,45048.09276125449,55195.8222081414,18780.46444901886,34746.707988019945,52444.56609357797,73672.50233424811,20353.9352263042,32334.983692614725,0.0,12972.972972972975,29043.480972972975,47403.480972972975
13013.013013013015,26531.851989809104,31746.9320253671,44209.07203329817,49389.263868426904,75410.84216117678,19637.9853601928,32553.809836878787,37973.08992215023,45127.37353360567,55268.359425250615,18782.5856419141,34786.779047600845,52527.027487944746,73748.0488876054,20406.0951295272,32402.943909511843,0.0,13013.013013013015,29083.521013013014,47443.521013013014
13053.053053053054,26544.927809644392,31787.930852010057,44267.093841107984,49446.76133786885,75481.48847768705,19640.16453056121,32593.69625303056,38019.41134213745,45206.65882604641,55340.9273665427,18784.70052900032,34826.84955368865,52609.34043259702,73823.75074997928,20458.198694279996,32470.96046487917,0.0,13053.053053053054,29123.561053053054,47483.561053053054
13093.093093093094,26557.96086525368,31828.935615435043,44324.95506587306,49504.425170315444,75552.16584168134,19642.33374285678,32633.58409853046,38065.70623539566,45285.94860092779,55413.525880847876,18786.80914883061,34866.91951415827,52691.5047424572,73899.6080600194,20510.246144154586,32539.033135124697,0.0,13093.093093093095,29163.601093093093,47523.60109309309
13133.133133133135,26570.95145477758,31869.946148794064,44382.65554543759,49562.2555302915,75622.8741194981,19644.493070424658,32673.47335650438,38111.97473315419,45365.24282101127,55486.154817704344,18788.911539575845,34906.988936760084,52773.520239408186,73975.62094992158,20562.237703125807,32607.1616962736,0.0,13133.133133133135,29203.64113313314,47563.64113313314
13173.173173173174,26583.899872003218,31910.96228889613,44440.19515080438,49620.25254923557,75693.61317809977,19646.64258584722,32713.36401031968,38158.2169660521,45444.54144946317,55558.814027356886,18791.007739029854,34947.05782912214,52855.38675231604,74051.78954539786,20614.173595527966,32675.345923991557,0.0,13173.173173173174,29243.68117317318,47603.68117317318
13213.213213213214,26596.806406454518,31951.983876123795,44497.573786188266,49678.416325442144,75764.38288507058,19648.782360954345,32753.256043581154,38204.43306413881,45523.84444984936,55631.503360755625,18793.097784614456,34987.12619875242,52937.10411705141,74128.1139656478,20666.05404603175,32743.585593607895,0.0,13213.213213213214,29283.72121321322,47643.72121321322
13253.253253253253,26609.671343480197,31993.010754351413,44554.79138903847,49736.74692403537,75835.18310861409,19650.912466833484,32793.1494401271,38250.62315687455,45603.15178612986,55704.222669554554,18795.181713384398,35027.19405304097,53018.67217650973,74204.59432333117,20717.879279621287,32811.880480138476,0.0,13253.253253253253,29323.76125325326,47683.76125325326
13293.293293293296,26622.494964339836,32034.042770865635,44611.8479300298,49795.24437697367,75906.01371755081,19653.032973839625,32833.04418402535,38296.78737313113,45682.463422653615,55776.971806110065,18797.25956203222,35067.26139926204,53100.09078063018,74281.23072454205,20769.64952157151,32880.23035830837,0.0,13293.293293293293,29363.801293293294,47723.80129329329
13333.333333333336,26635.277546287944,32075.079776287683,44668.743413022385,49853.90868308602,75976.87458131596,19655.143951605027,32872.94025956954,38342.92584119247,45761.7793241534,55849.75062347956,18799.331366893006,35107.32824457609,53181.35978641343,74358.02326878415,20821.364997425684,32948.635002574316,0.0,13333.333333333332,29403.841333333334,47763.84133333333
