10Dq,2_A_1,2_A_2,2_E_0,2_E_1,2_E_2,2_E_3,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,4_A_2,4_T_1_0,4_T_1_1,4_T_2
2562.5625625625626,18630.56256256256,36990.56256256256,17630.684061126743,24112.982838090862,27647.59462577801,58187.551287817194,18002.03611758023,22462.444899247683,24491.291450966117,24944.7277278861,37944.87517969524,19354.695004464164,22822.985774612283,26493.334673098743,37330.74043859932,58567.61948460084,0.0,4527.314937532443,16930.372750155242,2562.5625625625617
2602.602602602603,18670.6026026026,37030.6026026026,17642.373419662345,24158.7509731032,27741.850142172232,58236.03847807525,18020.630345261896,22496.030539879026,24550.132001410326,25016.158070313035,38002.664658751346,19402.038376141132,22850.7747531301,26558.381594271355,37374.90092473669,58623.51996733629,0.0,4596.549042833914,16981.25876497389,2602.602602602601
2642.642642642643,18710.642642642644,37070.64264264265,17653.876085970558,24204.34127486784,27836.416914564805,58284.57893781003,18038.96193698593,22529.740122527877,24608.90485472574,25087.71096655276,38060.53797506355,19449.26111201914,22878.471061543984,26623.58389597318,37419.03116941563,58679.50861690394,0.0,4665.731938766985,17032.195989160948,2642.642642642644
2682.6826826826828,18750.682682682684,37110.68268268269,17665.197023936256,24249.75982234641,27931.283635527037,58333.172931603694,18057.035181660733,22563.571470558116,24667.610007989642,25159.384477601874,38118.49495828574,19496.36310448177,22906.078021773625,26688.938288877645,37463.13150267035,58735.585178292706,0.0,4734.863398333337,17083.184649714713,2682.6826826826837
2722.722722722723,18790.722722722723,37150.72272272273,17676.34103373927,24295.01251047416,28026.439343640952,58381.820725759244,18074.85432472958,22597.522421834998,24726.247474232838,25231.176678286192,38176.53543725272,19543.344225946566,22933.5989020934,26754.441556010544,37507.20225648848,58791.749395797364,0.0,4803.943194482283,17134.224973685887,2722.722722722723
2762.762762762763,18830.762762762763,37190.762762762766,17687.31275777019,24340.10505048891,28121.873417247705,58430.52258830702,18092.42356665551,22631.59083013975,24784.817280623116,25303.08565918329,38234.6592399749,19590.204328434906,22961.036919106296,26820.09055118684,37551.243764811145,58848.00101303737,0.0,4872.971100129367,17185.31718815892,2762.7627627627626
2802.802802802803,18870.802802802806,37230.802802802806,17698.116686342277,24385.04297108086,28217.575567578795,58479.2787890121,18109.747061533573,22665.774566494485,24843.3194668506,25375.109528304987,38292.86619363319,19636.943243143847,22988.395239731657,26885.88219743134,37595.25636353383,58904.339772976135,0.0,4941.946888175258,17236.461520233155,2802.8028028028057
2842.842842842843,18910.842842842845,37270.842842842845,17708.757163203663,24429.8316202443,28313.535831385485,58528.08959938077,18126.828915826536,22700.071520399306,24901.754083693948,25447.24641256294,38351.15612457435,19683.560780020318,23015.676983199926,26951.813485389714,37639.240390507344,58960.76541793974,0.0,5010.870331524864,17287.658197003668,2842.8428428428433
2882.8828828828828,18950.882882882885,37310.882882882885,17719.23839085434,24474.47616772337,28409.744563169283,58576.95529266743,18143.673187220236,22734.4796009832,24960.121191748418,25519.494459038782,38409.52885830667,19730.05672733784,23042.88522304826,27017.88147173577,37683.19618553941,59017.27768963599,0.0,5079.741203106732,17338.907445541918,2882.8828828828828
2922.922922922923,18990.922922922924,37350.922922922924,17729.564435672703,24518.981607955924,28506.192427104674,58625.87614388132,18160.283883594377,22768.996738070717,25018.420860298465,25591.851836077854,38467.98421949614,19776.430851276265,23070.022989111698,27084.083277579834,37727.12409039668,59073.87632917304,0.0,5148.55927589268,17390.20949287609,2922.922922922922
2962.962962962963,19030.962962962964,37390.96296296296,17739.739232856646,24563.352763429728,28602.870388735282,58674.85242979315,18176.664962104736,22803.620883166663,25076.65316631947,25664.316734224194,38526.52203196271,19822.682895504735,23097.09326950463,27150.41608688314,37771.02444880704,59130.56107707823,0.0,5217.324322917662,17441.564565971225,2962.9629629629617
3003.003003003003,19071.003003003003,37431.003003003,17749.766591184267,24607.594288374836,28699.769706514173,58723.88442894174,18192.82032837252,22838.35001036095,25134.81819359447,25736.887367012794,38585.14211867728,19868.812580768543,23124.099012588536,27216.87714488197,37814.89760646246,59187.33167331648,0.0,5286.036117299907,17492.972891709098,3003.003003003001
3043.0430430430433,19111.043043043042,37471.04304304304,17759.650197599425,24651.71067272492,28796.881923250417,58772.97242164049,18208.753835776573,22873.18211715608,25192.91603193357,25809.561971633288,38643.844301758756,19914.81960448001,23151.043128921625,27283.463756525198,37858.74391102245,59244.18785730898,0.0,5354.694432261305,17544.434696867826,3043.0430430430442
3083.0830830830832,19151.083083083082,37511.08308308308,17769.393621627263,24695.706246288286,28894.19885751603,58822.11668998387,18224.469284844225,22908.115225219783,25250.94677648462,25882.33880947828,38702.6284024716,19960.70364031424,23177.92849318704,27350.173284928213,37902.56371211754,59301.129367951464,0.0,5423.299041148002,17595.950208101247,3083.0830830830837
3123.123123123123,19191.12312312312,37551.12312312312,17779.0003196252,24739.585183076666,28991.712595059842,58871.31751785391,18239.97042273643,22943.14738106531,25308.910527125056,25955.21616658812,38761.49424122382,20006.46433781004,23204.75794609635,27417.003149846,37946.35736135381,59358.15594363253,0.0,5491.849717451289,17647.51965191808,3123.123123123123
3163.163163163163,19231.16316316316,37591.16316316316,17788.473638874435,24783.351505746323,29089.415480268515,58920.57519092655,18255.260942822908,22978.276656662154,25366.807387926154,26028.192354002687,38820.441637565076,20052.101321976785,23231.53429626539,27483.950826167573,37990.12521231732,59415.26732225189,0.0,5560.346234828701,17699.143254660787,3163.1631631631626
3203.203203203203,19271.2032032032,37631.2032032032,17797.81682151733,24827.009090112297,29187.30010770871,58969.88999667768,18270.344484343026,23013.501149979696,25424.637466681233,26101.265708029874,38879.470410185386,20097.61419290768,23258.260322059956,27551.013842433655,38033.86762057952,59472.463241238394,0.0,5628.788367125362,17750.821242484246,3203.203203203202
3243.243243243244,19311.243243243247,37671.24324324325,17807.033008345836,24870.561669701485,29285.3593137793,59019.2622243896,18285.224632148234,23048.818985466714,25482.400874490973,26174.434590439505,38938.58037691405,20143.00252540044,23284.938773408852,27618.18977937938,38077.58494370269,59529.743437568075,0.0,5697.175888395574,17802.55384133416,3243.243243243245
3283.2832832832837,19351.283283283286,37711.28328328328,17816.12524244608,24914.01284031557,29383.586168497794,59068.692165156994,18299.90491652183,23084.228314469343,25540.097725399228,26247.69738859037,38997.77135471892,20188.26586858573,23311.572373582396,27685.476268503233,38121.277541246374,59587.107647781944,0.0,5765.508572924626,17854.341276925225,3283.2832832832846
