delta_B,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
0.03759628172773713,23.170667034462767,23.552069982623554,26.575816392481574,26.93191602555138,28.52984959944374,58.29985919540066,58.53971022186841,34.851417198749104,35.22148263590237,37.86048203009388,44.53636761569773,49.99006060336282,66.65145227757154,87.8006260904547,34.65295704369546,37.28053772724221,43.25320280580875,67.08820122568343,115.2290640148475,35.241333288894396,37.528901348390015,44.95374939966531,66.89553118668844,87.59637322819391,23.272081783519774,26.858319831066005,28.184417139290122,35.30359105686711,58.34155300653435,34.74966368537279,37.43007908994857,50.037577755945,66.97464228601099,23.529064994053037,28.414747650413332,35.504112990088366,26.996094842154605,58.26786797512276,35.14723968001901,49.92472313725836,0.37596281727737263,0.0,28.60796281727737
0.04135590990051084,23.162910778930243,23.580945824810183,26.57207894648219,26.958675184996746,28.56348524497512,58.306229747203986,58.568351569616844,34.85123269331933,35.25781541009653,37.90590092196309,44.53473453702012,50.004747405983444,66.64603327041242,87.82421305822042,34.62715909224883,37.27131267233501,43.27211452423185,67.12634702703645,115.24462578315298,35.27863095319738,37.5422443562132,44.99384500126908,66.91463160608335,87.5993253802523,23.275019486706,26.874548472967124,28.18117842435641,35.31075881826187,58.3560538967137,34.7366954092849,37.43471986343021,50.05671195984597,67.00143186644402,23.558348624194043,28.433061529409983,35.531708044406194,27.026937632001843,58.274621467003264,35.176992493984514,49.93256660502058,0.41355909900510923,0.0,28.64555909900511
0.045115538073284556,23.1548603566546,23.609227917489292,26.56878023318234,26.98512269437041,28.597812493353427,58.31250774069248,58.59715470645597,34.85096622464037,35.29396880774612,37.9513818196797,44.533108049819354,50.019525250244584,66.64067273711471,87.8478432529537,34.60026585989691,37.26276109167152,43.291362285852614,67.16452848095958,115.26023766235222,35.315519569556564,37.55591272735678,45.03393906117982,66.93381200118085,87.60228278292452,23.277769319684523,26.890546566220586,28.178273134357816,35.317930366893926,58.37063599357599,34.72319542659162,37.439822402649064,50.07587841357731,67.02825913791482,23.58755228955652,28.45138733494496,35.55937113696421,27.057767079602943,58.2813883011299,35.20671363019174,49.94044175054109,0.4511553807328458,0.0,28.683155380732845
0.04887516624605827,23.1465159464424,23.636911215115745,26.565944069884825,27.011245878182905,28.632825002106298,58.318721450280634,58.62609142536893,34.85062063054074,35.32994407219597,37.99691877291219,44.53148909285722,50.034395066017346,66.6353706921763,87.87151666068193,34.57229540145177,37.25487090575493,43.31094072838463,67.20274492568996,115.27589970117931,35.35198906874289,37.56991688018839,45.074030891041794,66.95307269528963,87.60524545211908,23.280332931549527,26.906296149864858,28.175717244317653,35.32510626718759,58.38529906954093,34.70917447507611,37.44537608298714,50.095077161877505,67.0551239425198,23.616675208900226,28.46972628208954,35.58710183393139,27.088583154087367,58.28816850837322,35.23640294752436,49.94834871493621,0.4887516624605824,0.0,28.720751662460582
0.05263479441883199,23.137877735799503,23.66399110761387,26.563588448780354,27.037038624893725,28.668515244215452,58.324891624313565,58.65514104694851,34.850198597196986,35.36574242111757,38.04250599043736,44.529878617394466,50.04935778948293,66.63012714939731,87.89523326753836,34.54326716103889,37.24762855499764,43.33084457345082,67.24099570621254,115.29161194848842,35.388029352940244,37.584267257553996,45.11411980634263,66.97241401190294,87.60821340382512,23.282711955467644,26.92177883782692,28.173527167391757,35.332287087001845,58.40004289650014,34.69464351985307,37.45137005137538,50.11430824994974,67.08202612301014,23.645716597938687,28.488079588743144,35.61489970169481,27.119385824523743,58.294962119664575,35.26606030444133,49.95628763974699,0.526347944188319,0.0,28.75834794418832
0.056394422591605695,23.12894592894938,23.690463459571635,26.561727184985894,27.062499620889678,28.70487457888385,58.33103379764743,58.6842881068203,34.84970266816391,35.4013650453685,38.08813783214571,44.52827758739185,50.06441436302533,66.62494212189223,87.91899305976061,34.51320180848433,37.24101916399938,43.35106862600829,67.2792801741714,115.3073744532526,35.42363033015542,37.598974292467354,45.15420512633362,66.99183627467839,87.61118665411334,23.284908007717387,26.93697587480496,28.171719699919816,35.33947339764175,58.41486724583214,34.67961370749722,37.45779327219244,50.133571723436525,67.1089655227899,23.67467566951779,28.506448475383856,35.64276430693047,27.1501750599199,58.30176916599615,35.29568555897994,49.96425866693611,0.5639442259160555,0.0,28.795944225916056
0.06015405076437941,23.119720754550986,23.716324648922384,26.56037094332758,27.087631197650555,28.74189333118408,58.33715981643044,58.71352083086533,34.849135252816865,35.43681310793322,38.13380880155558,44.52668697971384,50.07956573511964,66.61981562210259,87.94279602368971,34.482121073648315,37.235026707975415,43.37160777367565,67.31759768778257,115.32318726456185,35.45878195168065,37.61404837074377,45.194286173953046,67.01133980741761,87.61416521913623,23.286922686800228,26.951868204874614,28.17031195368167,35.34666577386994,58.429771888417335,34.664096322078535,37.46463457125618,50.15286762839471,67.13594198591433,23.703551633801226,28.52483416481362,35.67069521667274,27.18095082922288,58.308589678420915,35.32527856875888,49.9722619388849,0.6015405076437955,0.0,28.833540507643793
0.06391367893715312,23.11020247309478,23.74157160466733,26.559527894527537,27.112438543775657,28.779560878722762,58.34327886563221,58.742830107694296,34.84849863424519,35.47208774294223,38.179513538799455,44.52510778433442,50.094812860215264,66.61474766180918,87.96664214576886,34.45004758147002,37.2296341785577,43.39245698597427,67.35594761174775,115.33905043162173,35.49347425252797,37.62949979065959,45.23436227575217,67.03092493404574,87.61714911512911,23.288757572621467,26.966436553712384,28.16932127446693,35.3538647939178,58.44475659465293,34.6481027433585,37.4718826776539,50.17219601127101,67.16295535708811,23.732343698462703,28.543237881898023,35.69869199838233,27.211713101318995,58.315423688052526,35.35483919098143,49.98029759839009,0.6391367893715321,0.0,28.87113678937153
0.06767330710992683,23.100391383956303,23.766201843169927,26.559204143269127,27.13692914177915,28.817865743428523,58.349398175861296,58.77220878183347,34.84779497663312,35.507190054768486,38.225246814048596,44.52354100454557,50.110156698614794,66.60973825214495,87.99053141254235,34.41700469020901,37.22482374647365,43.41361131349522,67.39432931716976,115.35496400375168,35.527697394695,37.645338719777754,45.27443276182428,67.05059197859032,87.6201383584104,23.29041422573903,26.980661525096593,28.16876514629925,35.36107103949662,58.45982113446776,34.63164440734847,37.47952626320988,50.1915569188776,67.19000548166333,23.76105106888502,28.561660853300662,35.72675422001284,27.24246184503386,58.3222712260654,35.38436728243866,49.988365788660595,0.6767330710992687,0.0,28.908733071099267
0.07143293528270055,23.09028783208753,23.790213502538165,26.559404012165256,27.16111234799176,28.856795686604702,58.35552351895479,58.801651158138775,34.84702633216261,35.54212111719746,38.27100352134335,44.521987657167756,50.125598216347385,66.6047874036079,88.01446381065453,34.383016335043756,37.22057691893123,43.435065887000384,67.43274218146821,115.37092803038341,35.56144171305784,37.66157514914368,45.314496965736524,67.07034126516018,87.62313296538272,23.291894186678103,26.994523712029686,28.168661080973756,35.36828509580844,58.474965277337034,34.614732769380836,37.48755397944001,50.21095039836839,67.21709220563775,23.789672948366075,28.580104307212007,35.75488145007593,27.273197029132408,58.329132323694594,35.4138626995128,49.996466653314194,0.7143293528270053,0.0,28.946329352827004
0.07519256345547426,23.079892214327426,23.813605374605373,26.560130232866346,27.184999066610768,28.89633780547645,58.361659561655664,58.83115264812218,34.84619464747048,35.57688197266984,38.31677867280058,44.52044877276325,50.141138385037785,66.59989512607392,88.03843932684839,34.34810687883884,37.21687468989034,43.45681591646862,67.47118558829749,115.38694256105943,35.59469776361847,37.678218845124114,45.35455422446426,67.09017311792411,87.6261329525332,23.29319897530972,27.0080038224182,28.169026492973053,35.37550755155681,58.49018879229693,34.5973792697959,37.49595449189035,50.230376497215374,67.2442153756531,23.81820853833177,28.598569473072793,35.78307325770491,27.303918622318974,58.33600701223577,35.44332529818065,50.00460033637408,0.7519256345547418,0.0,28.98392563455474
0.07895219162824797,23.069204985314524,23.83637693402392,26.561384076518795,27.20860148782755,28.936478629594784,58.367810122155944,58.86070951341192,34.84530176968951,35.61147363159289,38.36256739316931,44.51892539585119,50.15677818176973,66.59506142881,88.06245794796483,34.31230097153345,37.21369768175918,43.478856690093714,67.50965892746484,115.4030076454313,35.62745637376263,37.69527929923313,45.394603878328276,67.11008786108896,87.62913833643444,23.294330090291083,27.021082818752255,28.16987856032241,35.38273899895732,58.505491447959386,34.57959530230375,37.50471651180018,50.24983526318554,67.271374838993,23.846657038555914,28.617057581291842,35.81132921271718,27.334626593237278,58.34289532304519,35.47275493401709,50.012766982265376,0.7895219162824785,0.0,29.021521916282477
0.08271181980102169,23.058226662985746,23.85852836400123,26.563165444399946,27.23193287116265,28.977204215628195,58.37397835899146,58.89031867686143,34.84434945210234,35.64589707171889,38.40836491471039,44.51741858512563,50.17251858894457,66.59028632048755,88.08651966094138,34.2756234192518,37.211026277407214,43.50118357324297,67.54816159485023,115.419123333258,35.65970869411207,37.712765676361435,45.43464527093452,67.13008581887773,87.63214913374482,23.295289008565348,27.033742070649925,28.171234072520726,35.389980033747776,58.520873012526415,34.56139218504103,37.51382882506993,50.269326744317965,67.29857044358124,23.8750176473871,28.635569862958373,35.83964888567495,27.365320910470512,58.349797287539694,35.50215146219864,50.02096673581156,0.827118198010215,0.0,29.059118198010214
0.0864714479737954,23.0469578336475,23.880060578232666,26.565472932546477,27.255007361928506,29.01850023926383,58.380166912059,58.91997758153592,34.84333935943397,35.68015323758787,38.45416657237564,44.51592941367539,50.18836059413424,66.58556980919569,88.11062445281111,34.23809906390198,37.208840741721644,43.52379200738273,67.5866929923271,115.4352896744045,35.69144625148343,37.730686761896905,45.47467774911641,67.1501673155073,87.63516536120973,23.29607718491899,27.045963518491643,28.17310926732442,35.39723125519825,58.536333253804635,34.54278113430767,37.52328031854891,50.28885098890139,67.32580203797995,23.903289561982515,28.65410754954871,35.86803184794467,27.39600154254137,58.35671293719658,35.531514737507216,50.02919974223073,0.8647144797379516,0.0,29.09671447973795
0.09023107614656911,23.03539915660695,23.90097523862356,26.568303879760485,27.27783983292862,29.060352083145357,58.386378009238534,58.94968408409358,34.84227307280747,35.71424304003175,38.49996779926526,44.51445896920647,50.204305189929315,66.58091190245504,88.13477231070182,34.19975267372284,37.20712133224119,43.54667750897751,67.62525252768422,115.45150671883991,35.722661002398475,37.74905090829116,45.514700662879655,67.17033267516585,87.63818703566184,23.296696051594235,27.057729845690705,28.175519658840415,35.40449326612071,58.55187193921961,34.52377324093837,37.533060003687694,50.308408045451976,67.35306947138767,23.931471978548796,28.67267187262745,35.89647767175513,27.426668457912093,58.36364230355359,35.56084461433378,50.03746614713191,0.9023107614656916,0.0,29.13431076146569
0.09399070431934282,23.023551368353342,23.92127476843945,26.571654405500272,27.300445746120893,29.102744919983618,58.392613547962405,58.97943637322031,34.8411520943861,35.74816735573744,38.545764122342845,44.513008354266624,50.220353373781364,66.57631260723129,88.15896322183464,34.16060884496516,37.2058483986754,43.56983566836831,67.66383961454864,115.4677745166359,35.75334538652886,37.76786598168988,45.55471336534937,67.19058222199008,87.64121417402204,23.297147017954536,27.06902465646386,28.178479860066478,35.41176667287846,58.5674888358301,34.504379449238165,37.543157037626436,50.32799796269143,67.38037259363738,23.959564092589773,28.691264063543098,35.92498593025398,27.457321624984505,58.37058541820892,35.590140946682304,50.045766096511116,0.9399070431934281,0.0,29.17190704319343
0.09775033249211654,23.011415286281625,23.94096236058242,26.575519442245486,27.322841030625106,29.145663790180535,58.39887515829997,59.00923290654835,34.8399778517227,35.781927026866406,38.591551158390004,44.51157868647219,50.236506147839805,66.57177192994905,88.18319717352335,34.120691914656746,37.20500247135426,43.59326214863504,67.70245367230986,115.48409311796529,35.78349237940523,37.787139309296315,45.59471521271981,67.21091628004214,87.64424679329993,23.297431470200777,27.079832655324466,28.182003403658626,35.41905208539507,58.58318371034221,34.4846105383902,37.553560741810344,50.34762078952572,67.40771125519485,23.987565099161213,28.709885353118157,35.95355619756296,27.487961012100087,58.37754231282108,35.61940358817368,50.05409973674747,0.9775033249211648,0.0,29.209503324921165
0.10150996066489025,22.998991811952592,23.960041980757488,26.579892765613998,27.345041974504202,29.189093673500608,58.40516425224058,59.03907236137723,34.83875170183646,35.815522860727896,38.63732461018282,44.510171098737146,50.25276451878318,66.56728987650604,88.20747415317318,34.0800258842045,37.20456433885121,43.61695268444848,67.74109412604469,115.50046257310002,35.813095543680056,37.80687762817921,45.63470556420634,67.23133517328624,87.64728491059488,23.29755077113606,27.090139823970606,28.186102565255503,35.42635011716311,58.5989563291236,34.46447710622709,37.56426061824156,50.36727657502362,67.43508530715658,24.01547419313241,28.7285369713337,35.982188048831695,27.518586587539996,58.38451301910891,35.64863239204973,50.06246721459916,1.0150996066489046,0.0,29.247099606648902
0.10526958883766398,22.98628193388651,23.978518365368004,26.58476702458404,27.36706512841808,29.233019554502448,58.41148206255617,59.0689535958147,34.83747493503548,35.848955629503536,38.683080262874945,44.50878673950421,50.26912949764496,66.56286645228703,88.23179414827979,34.03863435342582,37.20451511518229,43.64090308091495,67.77976040644361,115.51688293240994,35.84214907820603,37.827087036262846,45.6746837819995,67.25183922556506,87.65032854309642,23.297506259976856,27.09993359083365,28.19078819409642,35.43366138525235,58.614806458217345,34.443989555244315,37.57524636348837,50.386965368395934,67.46249460124801,24.04329056945463,28.747220147008534,36.01088106029012,27.54919831952515,58.39149756885149,35.677827211177366,50.07086867719926,1.0526958883766413,0.0,29.28469588837664
0.10902921701043768,22.97328672988939,23.996397014059237,26.59013377350573,27.388927219676997,29.277426481600273,58.41782967371478,59.098875617866724,34.83614877850224,35.88222607002054,38.728813980572156,44.50742677297826,50.28560209963329,66.55850166217832,88.25615714642828,33.99654046447906,37.20483629710825,43.66510921241821,67.818451949738,115.53335424636083,35.870647864182075,37.84777294624806,45.714649231221735,67.27242876057598,87.65337770808526,23.29729925220837,27.109202988338538,28.196069555883994,35.44098651031753,58.630733863355935,34.42315808072449,37.58650788058339,50.40668721897501,67.48993898982148,24.07101342343638,28.76593610747291,36.039634809299464,27.57979617621626,58.39849599388812,35.706987898052816,50.079304272051544,1.090292170104378,0.0,29.322292170104376
0.11278884518321139,22.960007368913715,24.01368417691235,26.59598350708657,27.410645075498152,29.32229961976359,58.42420804667167,59.128837560650304,34.83477439965793,35.91533488357112,38.77452170308577,44.50609237936165,50.30218334394513,66.5541955105822,88.28056313529255,33.95376685507267,37.20550981215696,43.689567021461336,67.85716819762841,115.54987656551276,35.898587507626466,37.86894004320344,45.75460127988577,67.29310410184674,87.65643242293386,23.29693103948191,27.117938792947147,28.20195419282217,35.44832611660579,58.646738309975085,34.4019926608358,37.598035288947436,50.42644217619443,67.51741832585442,24.098641951025318,28.78468607823693,36.06844887440198,27.610380125713892,58.40550832611822,35.736114304805916,50.087774147026195,1.1278884518321144,0.0,29.359888451832113
0.1165484733559851,22.946445112457702,24.03038683637717,26.602305699151504,27.432235554449743,29.36762429697729,58.43061803890155,59.15883866236459,34.83335290932055,35.94828273577621,38.820199442851695,44.504784755091464,50.31887425357441,66.54994800143149,88.30501210263374,33.91033562027183,37.206518058043876,43.71427251751204,67.89590859721336,115.56644994051878,35.92596437746505,37.890592246540386,45.79453929885563,67.31386557271101,87.65949270510748,23.29640288955232,27.126133643335393,28.208447805481207,35.455680831963456,58.662819563227465,34.38050304856374,37.609818932479484,50.44623028956909,67.54493246294753,24.126175349096837,28.803471282653682,36.09732283536918,27.64095013605852,58.41253459750132,35.76520628320453,50.096278450355314,1.165484733559851,0.0,29.39748473355985
0.12030810152875882,22.93260131550994,24.046512684115086,26.609088845676393,27.453715485189864,29.413386044678152,58.43706042070126,59.18887824999208,34.83188536467051,35.98107025649012,38.86584328200462,44.50350511307909,50.335675855114346,66.54575913820428,88.3295040362998,33.86626828218697,37.20784393420398,43.73922177585355,67.93467260092032,115.58307442212275,35.95277563856963,37.91273267703533,45.83446266180943,67.33471349628408,87.66255857216434,23.29571604625328,27.133782132600928,28.215554160594635,35.46305128784241,58.678977387996305,34.35869876533495,37.62184938595445,50.466051608675535,67.57248125532267,24.153612815749153,28.822292941577185,36.126256273248835,27.6715061752306,58.41957484005698,35.79426368465908,50.1048173306285,1.2030810152875877,0.0,29.435081015287587
0.12406772970153253,22.91847742704841,24.062070093004966,26.616320512349937,27.47510161169456,29.459570632456302,58.44353588854553,59.21895572594625,34.830372772036704,36.01369803974518,38.91144936959616,44.502254682951204,50.35258917855357,66.5416289239389,88.35403892422426,33.821585766815474,37.20947086616172,43.76441093644358,67.9734596664364,115.59975006115815,35.979019279149895,37.935363629497374,45.874370745204196,67.35564819543738,87.66563004175701,23.294871729508472,27.140880871195122,28.223275028096847,35.470438119305804,58.695211548909064,34.33658909619299,37.63411745986864,50.48590618313267,67.60006455782103,24.180953550604812,28.841152273015297,36.15524877041053,27.702048211150615,58.42662908586471,35.82328636022709,50.11339093678822,1.2406772970153241,0.0,29.472677297015323
0.12782735787430624,22.904074990105283,24.077068084638956,26.62398738672108,27.496410544237722,29.50616409736368,58.45004507609764,59.24907055706479,34.828816089514675,36.04616664373302,38.957013918947844,44.50103471129282,50.36961525706629,66.53755736124909,88.37861675442556,33.77630838731203,37.21138282346101,43.78983620278324,68.01226925664079,115.61647690854595,36.00469413198817,37.95848655159096,45.91426292824302,67.37666999277383,87.66870713163314,23.293871135376683,27.1474285182803,28.2316101497021,35.47784196503331,58.711521810350646,34.31418308638841,37.64661420387063,50.50579406258271,67.62768222590127,24.20819675511846,28.860050491777645,36.18429991059002,27.73257621167913,58.43369736706393,35.85227416061795,50.1219994181251,1.2782735787430608,0.0,29.51027357874306
0.13158698604707994,22.889395641411227,24.091516292703112,26.632075334824673,27.51765871544256,29.553152768208292,58.456588563339935,59.27922226548255,34.827216229428366,36.07847659082117,39.002533205129836,44.49984646189204,50.386755126796395,66.53354445233886,88.40323751500574,33.73045583298235,37.21356433185931,43.815493840797714,68.051100839538,115.6332550152934,36.02979988910901,37.98210202922186,45.9541385928437,67.39777921060193,87.67178985963585,23.292715436128923,27.15342578037234,28.24055724016689,35.4852634673256,58.727907936477024,34.29148953925011,37.65933090891068,50.52571529667246,67.65533411563756,24.23534163289076,28.87898880911874,36.2134092789321,27.763090144616893,58.44077971585391,35.881226936197656,50.13064292427314,1.3158698604707975,0.0,29.547869860470797
0.13534661421985367,22.874441110634795,24.105424922694787,26.640569462044088,27.538862340777744,29.600523285235184,58.46316688418782,59.30941042102122,34.82557406064538,36.110628367602864,39.048003562557426,44.49869121598644,50.40400982663514,66.52959019901834,88.42790119415004,33.68404716332417,37.21600048046047,43.841380177730095,68.08995388819184,115.65008443249192,36.0543371095923,38.006209778778434,45.99399712360965,67.41897617091035,87.67487824370482,23.291405780355667,27.15887537736291,28.25011202114335,35.49270327210825,58.74436969122836,34.26851701520976,37.67225910823657,50.54566993503475,67.68302008371747,24.262387389988287,28.897968432376427,36.24257646203235,27.79358997770486,58.44787616449367,35.91014453699372,50.139321605204806,1.353466142198534,0.0,29.58546614219853
0.13910624239262737,22.859213219234626,24.11880470847603,26.64945417785861,27.560037382922832,29.648262615604207,58.469780532872086,59.33963463481044,34.82389041075559,36.142622424977596,39.09342138269749,44.49757027251088,50.421380397992934,66.52569460271876,88.45260778012559,33.63710080647646,37.21867692442379,43.8674916010496,68.12882788066062,115.66696521131578,36.078307220364316,38.03080864639305,46.03383790780254,67.44026119534179,87.67797230187708,23.289943293102418,27.163781977242184,28.260268286304626,35.50016202893493,58.76090683834209,34.2452738318577,37.685390577357815,50.565658027270494,67.71073998744023,24.289333235269247,28.916990564605772,36.27180104797752,27.824075678624276,58.454986745301994,35.93902681270018,50.148035611226085,1.3910624239262739,0.0,29.623062423926267
