delta_B,2_A_1_0,2_A_1_1,2_A_1_2,2_A_1_3,2_A_2_0,2_A_2_1,2_A_2_2,2_E_0,2_E_1,2_E_2,2_E_3,2_E_4,2_E_5,2_E_6,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_T_1_5,2_T_1_6,2_T_1_7,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_2_5,2_T_2_6,2_T_2_7,2_T_2_8,2_T_2_9,4_A_1,4_A_2,4_E_0,4_E_1,4_T_1_0,4_T_1_1,4_T_1_2,4_T_2_0,4_T_2_1,4_T_2_2,6_A_1
0.4655818609306981,46.81364016670153,57.809688260355394,67.80733460448593,82.77863929403853,46.792201673029304,54.78303651060553,61.82011065357445,46.809452611817335,53.40628586638868,57.6247939243254,57.97343731432379,75.77000580488517,82.76455097873604,109.07007815068641,46.79467545279764,54.756213838113375,57.65476018694071,57.77399469078605,57.937834585869055,61.8223788893793,82.77022385455038,99.76898826900525,46.77732577707829,46.80408684324663,53.28692539301572,54.8534262004992,57.79971246254154,57.86858212028412,61.80785097031762,75.7748123510905,82.77374690974739,109.0674844605511,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.352678063835086,38.36618220616533,53.33927926488331,32.37928450009195,39.37485789734255,53.350508765356196,0.0
0.512140047023768,46.813574337960965,57.80879236223592,67.80594663831614,82.7809889870684,46.78764682523315,54.786297156408175,61.82140485556797,46.80850639834773,53.40254233666819,57.609449645838104,57.992302900062754,75.77054443455528,82.76394424371784,109.07131469197292,46.790635621389605,54.7538468578301,57.64218544009107,57.77536426364306,57.952770808335224,61.82414572738681,82.77080799351566,99.76931305525041,46.769626540015174,46.80201285276087,53.260706071994996,54.86889543905772,57.80537250853451,57.88115378301665,61.806580516054105,75.77635788755646,82.77507114271569,109.06817674666596,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.34619775924124,38.37222758036615,53.339714195276336,32.37835213741015,39.37300022934301,53.35329879603754,0.0
0.5586982331168379,46.81350222738819,57.80781106085186,67.8044272798038,82.78356175753751,46.7826633370278,54.78986270912004,61.82282279106146,46.80746965935719,53.39844820630183,57.594255819028824,58.011347766600885,75.77113444242474,82.76327986382523,109.07266889362414,46.78621443450413,54.75125091128052,57.62970596693551,57.77686166910867,57.967840420365754,61.82607984263866,82.77144773297982,99.7696687896288,46.761191188160254,46.79974055128979,53.232834371383525,54.88500372298907,57.81133750825214,57.89514631054391,61.80519353052683,75.77804971724983,82.77652156153486,109.06893502644196,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.339115474565745,38.378833417791256,53.34019064252673,32.377330694749624,39.370967058980185,53.3563534090609,0.0
0.6052564192099076,46.81342383159008,57.806744334549315,67.80277674494698,82.78635741449503,46.77725259387136,54.79373165380649,61.824364589531434,46.806342283053986,53.39400507057405,57.57921770682448,58.03056513642678,75.77177585031879,82.76255787705799,109.07414072690675,46.78141280706607,54.74842507958987,57.61732939217072,57.778486194347664,57.9830367885153,61.82818096494628,82.77214306427216,99.77005547653378,46.75201899974158,46.797269727570196,53.2034598146619,54.90160626360778,57.81760838914838,57.91055393412678,61.803691262497566,75.77988759564111,82.77809818468275,109.06975931669409,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.33143523055099,38.38599567179788,53.34070863253486,32.37622009488277,39.368758771399804,53.35967229650812,0.0
0.6518146053029774,46.81333914687676,57.80559215981947,67.80099526818152,82.78937575070367,46.77141609300067,54.79790235266455,61.826030391544066,46.80512414793186,53.38921465452524,57.564339007582944,58.049949673861775,75.77246868194749,82.76177832471078,109.0757301606027,46.776231729384115,54.74536838371925,57.605061547386434,57.780237063414134,57.99835514392102,61.830448800909586,82.77289397796686,99.77047312074046,46.74210921464953,46.79460015355838,53.17272384820642,54.918567477899344,57.824189961834776,57.927365823560464,61.802075083375584,75.78187125742308,82.77980103216414,109.07064963570032,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.32316134615663,38.393709995267535,53.34126819345956,32.37502025391002,39.36637578450761,53.36325512437306,0.0
0.6983727913960474,46.81324816926137,57.80435451130563,67.79908310229568,82.79261654271872,46.765155441343296,54.802373047153466,61.82782034871253,46.803815122771944,53.384078810780295,57.54962234424268,58.06949699808209,75.77321296290238,82.7609412513707,109.07743716101272,46.77067226613717,54.74207978913294,57.592907052036516,57.78211343706079,58.01379199779569,61.8328830339903,82.77370046388272,99.77092172740574,46.731461040423554,46.79173158482489,53.1407591730432,54.93576178158229,57.831088322520834,57.94556854962299,61.80034649103085,75.78400041663092,82.78163012549115,109.07160600320137,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.31429842673497,38.40197175242908,53.341869355719666,32.37373108127092,39.36381854878886,53.36710153273092,0.0
0.7449309774891171,46.81315089445959,57.803031361810774,67.79704051833843,82.7960795509726,46.75847235329596,54.807141860262625,61.82973462365071,46.802415066645004,53.37859951723093,57.53506957307465,58.089203376684445,75.77400872065311,82.76004670491486,109.07926169195984,46.764735555290976,54.73855821073453,57.580869680126,57.78411441256773,58.02934477097918,61.835483324592346,82.7745625110828,99.77140130206833,46.720073658665186,46.78866376097967,53.10768949851418,54.95307395091786,57.83830926069898,57.96514754972321,61.79850711403892,75.78627476677157,82.78358548766133,109.07262844040116,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.304851351642526,38.41077603124545,53.342512151995756,32.372352479755996,39.36108754711436,53.37121113592034,0.0
0.7914891635821869,46.81304731788909,57.801622682305705,67.79486780552105,82.79976451986553,46.751368648375994,54.812206798910026,61.831773389923256,46.80092382891407,53.3727788745776,57.520681985165126,58.109065526661546,75.7748559845434,82.75909473650745,109.08120371479359,46.75842280694811,54.73480251804918,57.56895259865678,57.786239023597794,58.04501155151813,61.838249310148896,82.77548010787422,99.7719118506487,46.707946231863865,46.78539640612733,53.07362960680114,54.97039916123987,57.845857425985535,57.98608784589839,61.79655871639194,75.78869398096214,82.78566714313506,109.07371696996682,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.29482526136139,38.42011765629051,53.34319661723182,32.37088434551977,39.35818329453312,53.37558352273782,0.0
0.8380473496752566,46.81293743466922,57.80012844193781,67.79256527111265,82.80367117786172,46.74384624875358,54.817565756463644,61.83393683199208,46.79934124923734,53.36661910373771,57.506460441801174,58.12908048160815,75.77575478578717,82.75808540059715,109.0832631883941,46.75173530213373,54.730811540627606,57.557158526625074,57.788486240086314,58.06079093149533,61.8411806052171,82.77645324180779,99.77245337944892,46.695077910618494,46.781929229352244,53.038685634498364,54.98764279322383,57.85373598937022,58.0083742826785,61.7945032027137,75.79125771207701,82.78787511781076,109.07487161602901,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.28422554420468,38.42999120204167,53.34392278863737,32.3693265680945,39.3551063380519,53.3802182566443,0.0
0.8846055357683266,46.81282123962024,57.798548608040164,67.79013324032938,82.80779923759157,46.73590717667191,54.82321651537843,61.836225145158956,46.797667157571475,53.36012254312646,57.49240546785031,58.14924550106004,75.77670515746405,82.75701875491373,109.08544006917676,46.74467439151958,54.72658407364715,57.54548984328925,57.79085496817216,58.07668189440336,61.844276801579944,82.77748189967764,99.77302589515276,46.68146784123748,46.77826192523295,53.00295549589707,55.00472007981675,57.86194659153187,58.03199149454944,61.79234262402161,75.79396559290416,82.79020943899876,109.07609240418198,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.27305782268034,38.44039100651407,53.3446907056893,32.36767903040516,39.351857256401885,53.38511487598366,0.0
0.9311637218613962,46.81269872726306,57.79688314614159,67.78757205621724,82.8121483959595,46.72755355176357,54.82915674994108,61.83863853550464,46.79590137417548,53.35329164581769,57.478517317714434,58.16955800737856,75.77770713451478,82.75589486046498,109.08773431109684,46.737241494089844,54.72211888368331,57.53394866317792,57.79334405017881,58.09268373560971,61.84753746835597,82.77856606752077,99.77362940482553,46.66711517369668,46.774394174385776,52.96652938998744,55.02155564986341,57.870489439448775,58.05692374371867,61.790079184084185,75.79681723630961,82.79267013539376,109.07737936148376,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.26132793958699,38.45131118516253,53.34550041013421,32.36594160878513,39.34843665979269,53.390272894212885,0.0
0.9777219079544662,46.81256989181833,57.7951320199768,67.78488207952924,82.81671833425705,46.7187875882708,54.83538402911459,61.8411772198239,46.79404370961491,53.34612897659177,57.46479602294778,58.190015541083966,75.77876075373639,82.75471378153334,109.09014586565466,46.72943809575111,54.71741471462511,57.52253688877549,57.79595226465227,58.10879600498998,61.85096215211707,82.77970573061681,99.77426391591402,46.652019069933544,46.77032564403692,52.929490348216596,55.03808300994686,57.87936346746047,58.08315471343706,61.78771524642785,75.79981223541076,82.79525723704543,109.07873251645658,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.2490419439141,38.4627456449791,53.34635194599052,32.364114172993155,39.344845189653896,53.39569180014365,0.0
1.024280094047536,46.81243472720606,57.793295191497535,67.78206368859617,82.82150871828166,46.70961159217782,54.84189581947451,61.84384142555698,46.79209396476661,53.33863720887818,57.45124142735553,58.210615728812634,75.7798660537768,82.75347558567212,109.09267468190092,46.72126574788992,54.712470293706815,57.51125624791719,57.798678326464454,58.125018464715346,61.85455037701422,82.78090087348738,99.77492943624651,46.63617871245276,46.76605598862267,52.89191479237445,55.05424399418959,57.888566516165646,58.110667304339145,61.78525334205536,75.80295016375793,82.79797077532767,109.0801518990869,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.236206076617044,38.474688098715646,53.34724535955103,32.362196586231185,39.34108351836455,53.40137105819496,0.0
1.0708382801406058,46.81229322704484,57.79137262088398,67.77911727919181,82.82651919846076,46.7000279582637,54.848689488228715,61.84663139071688,46.79005193082412,53.330819121600605,57.43785321338572,58.231356260078556,75.78102307512965,82.75218034370195,109.09532070644222,46.71272606588107,54.70728433762725,57.50010832051943,57.80152088698906,58.14135105758474,61.85830164491187,82.78215147989587,99.77562597403252,46.61959331321718,46.76158485041728,52.85387308168049,55.06998820263868,57.89809550543281,58.13944345778606,61.78269617794312,75.80623057552421,82.80081078290648,109.0816375408257,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.22282675633495,38.48713207916343,53.34818069938535,32.360188705163246,39.33715234897069,53.407310108656766,0.0
1.1173964662336757,46.81214538465123,57.789364266556944,67.77604326439216,82.83174940998103,46.69003916708373,54.855762306312535,61.849547363813016,46.787917389303594,53.322677595932134,57.42463092236449,58.25223487028065,75.78223186012829,82.75082812970665,109.0980838834469,46.70382072754962,54.70185555872874,57.48909455775551,57.80447853435805,58.15779388280963,61.862215435530466,82.78345753284678,99.77635353786309,46.60226212279505,46.756911860187905,52.81543003552184,55.08527244206141,57.90794659093428,58.16946401647725,61.780046646396016,75.8096530057034,82.80377729370618,109.08318947458876,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.20891056511664,38.500070953424576,53.349158016342514,32.35809037993549,39.33305241489132,53.41350836796389,0.0
1.1639546523267454,46.811991193038914,57.78727008519039,67.7728420744292,82.83719897292288,46.679647781887894,54.86311145155086,61.85258960377054,46.78569011205057,53.314215611969225,57.41157397031376,58.27324932820876,75.78349245293994,82.74941902102928,109.10096415465131,46.694551471590096,54.696182671206486,57.47821629580791,57.80754979380569,58.17434717713765,61.86629120659839,82.78481901458535,99.77711213671031,46.58418443973239,46.75203663787609,52.77664542373234,55.10006017808899,57.918115300702375,58.2007086249476,61.77730783534603,75.81321697031574,82.80687034287358,109.0848077347569,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.194464234216454,38.51349793711347,53.35017736355379,32.3559014541972,39.32878447961304,53.41996522898045,0.0
1.2105128384198152,46.81183064491806,57.785090031724714,67.76951415653895,82.84286749239965,46.66885644548452,54.870734011878945,61.855758379845824,46.783369861247124,53.30543624533191,57.398681660557315,58.294397426833655,75.78480489955925,82.74795309826773,109.10396145936579,46.68492009594609,54.69026439731967,57.46747476568572,57.8107331281074,58.19101129984572,61.87052839401272,82.78623590659696,99.7779017799275,46.565359620117526,46.74695879330483,52.737574420202286,55.11432100425504,57.928596651772956,58.23315566848675,61.774483039693045,75.81692196662136,82.81008996674208,109.08649235717623,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.179494630018276,38.527406108429886,53.35123879643555,32.35362176512298,39.32434933637372,53.42668006129399,0.0
1.2570710245128849,46.811663732694534,57.78282405938048,67.76605997480418,82.8487545587022,46.657667877057605,54.87862698861394,61.859053971537755,46.780956389420226,53.29634266369942,57.38595319396521,58.31567697652386,75.78616924780171,82.74643044527062,109.10707573448175,46.67492845615365,54.684099473575344,57.456871100162175,57.814026938120016,58.207786720565636,61.87492641200916,82.78770818960689,99.77872247724898,46.5457870873014,46.741677926911024,52.698268018318856,55.12803013120444,57.93938524858901,58.26678224695688,61.771575773797856,75.82076747334172,82.81343620279249,109.08824337915841,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.16400874014203,38.54178842204953,53.35234237269217,32.35125114343603,39.31974780783536,53.4336522115193,0.0
1.3036292106059548,46.811490448468994,57.78047211967281,67.76248000999182,82.85485974744779,46.646084868945685,54.88678729976877,61.86247666849483,46.7784494394506,53.286938123288685,57.373387677441926,58.337085800074114,75.7875855472968,82.74485114913239,109.11030691447823,46.66457846365165,54.677686656856686,57.446406338593484,57.817429563429634,58.22467400919948,61.87948465334144,82.78923584357926,99.77957423879016,46.52546634173696,46.73619363050237,52.65877340855649,55.14116789789188,57.95047536541268,58.30156417903673,61.76858978525255,75.82475295088761,82.81690908961376,109.09006083948104,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.14801365978293,38.556637722781645,53.35348815231915,32.34878941343263,39.31498074574664,53.44088100361144,0.0
1.3501873966990248,46.811310784036,57.778034162426216,67.75877475938528,82.86118261973387,46.63411028339056,54.89521178340063,61.866026770418095,46.7758487445827,53.2772259652848,57.360984131097496,58.35862172909906,75.78905384948078,82.7432153001888,109.11365493142918,46.65387208406267,54.6710247304676,57.43608143017611,57.820939283113084,58.241673827387395,61.88420248947081,82.790818847717,99.78045707504718,46.504396970896636,46.73050548803753,52.61913431970374,55.15371930569591,57.96186101504777,58.337476032077646,61.7655290700682,75.82887784159544,82.82050866686141,109.09194477838778,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.13151657832931,38.57194675894803,53.35467619760638,32.34623639300765,39.31004903059534,53.44836573918771,0.0
1.3967455827920947,46.811124730883364,57.775510135790185,67.75494473661149,82.86772272229634,46.62174704926355,54.90389720098615,61.869704586959585,46.77315402843555,53.26720961223146,57.348741494420835,58.380282601463335,75.79057420758915,82.7415229920118,109.11711971501066,46.64281133544761,54.664112510065955,57.42589723605435,57.82455431661779,58.25878692113344,61.88907927076471,82.79245718046086,99.78137099689714,46.48257865922716,46.72461307642942,52.579391325911004,55.16567357585491,57.97353600599873,58.37449117273821,61.76239788943908,75.83314156996948,82.82423497521512,109.09389523758897,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.11452476630069,38.587708195441664,53.35590657314137,32.343591893681435,39.304953571251055,53.45610569785821,0.0
1.4433037688851644,46.81093228019093,57.77289998625509,67.75099047146333,82.87447958767204,46.60899815877708,54.91284024081549,61.87351043761674,46.770365005014604,53.25689256438979,57.336658631692124,58.40206625950367,75.79214667664887,82.73977432140491,109.12070119250879,46.6313982865374,54.6569488494591,57.41585453058911,57.828272824765,58.27601411429842,61.894114326705925,82.79415081948912,99.78231601559771,46.46001119809735,46.7185159663702,52.539582122115846,55.177023730347834,57.98549398992567,58.41258183372446,61.75920078826316,75.83754354293185,82.82808805633425,109.09591226026134,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.09704556264309,38.60391462642794,53.35717934581269,32.34085572062778,39.299695304598366,53.464100137564536,0.0
1.4898619549782341,46.810733422829784,57.77020365866884,67.74691250971696,82.88145273436585,46.59586666418913,54.92203752139822,61.87744465162196,46.767481378724845,53.24627839607382,57.32473433680973,58.42397054885897,75.79377131347033,82.73796938839789,109.12439928882723,46.61963505494509,54.6495326462358,57.405954002023016,57.83209291087995,58.293356302741905,61.89930696611198,82.79589974171681,99.78329214278735,46.43669449569453,46.71221372317721,52.49974177054935,55.18776619619271,57.997728500976486,58.45171919221948,61.75594261562209,75.84208315007857,82.83206795281241,109.0979958910492,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.07908636241435,38.620558587655815,53.35849458481355,32.33802767270319,39.29427519516108,53.47234829492643,0.0
1.5364201410713039,46.810528149361225,57.767421096254026,67.74271141294479,82.88864166702135,46.58235567450777,54.93148559487345,61.88150756782808,46.764502844384936,53.23537075197086,57.31296733766298,58.44599331776841,75.79544817663884,82.73610829624117,109.12821392649562,46.60752380536156,54.64186284720994,57.39619625272316,57.83601262205239,58.310814448950744,61.90465647736429,82.79770392329496,99.78429939048478,46.41262858682252,46.70570590765883,52.45990292102708,55.19790043305577,58.010232988319295,58.491873455900425,61.75262854745176,75.84675976394212,82.83617470813041,109.10014617606394,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.06065460488776,38.637632568350625,53.35985236164534,32.33510754247739,39.28869423471748,53.480849385595825,0.0
1.5829783271643738,46.81031645003574,57.764552240625726,67.73838775832375,82.89604587659618,46.568468352202665,54.94118095041758,61.885699534589044,46.76142908724259,53.2241733434545,57.30135630015028,58.4681324167308,75.79717732650602,82.73419115140081,109.13214502567777,46.5950667477381,54.63393845365287,57.3865817991422,57.84002995052961,58.32838957703092,61.91016212864856,82.79956333961032,99.78533777108926,46.38781364255412,46.69899207699928,52.42009600763381,55.20742858400938,58.02300084297223,58.53301395278572,61.74926411166457,75.85157274026055,82.84040836660766,109.1023631628848,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.04175776209806,38.65512902266423,53.36125275012144,32.33209511626518,39.28295344190745,53.489602604618064,0.0
1.6295365132574435,46.81009831479195,57.761597031809686,67.73394213843928,82.90366484054049,46.55420790993058,54.95112001764269,61.890020909636036,46.758259782991495,53.21268994489857,57.28989983191698,58.49038569844192,75.79895882518063,82.73221806355276,109.13619250418044,46.58226613545897,54.62575852629234,57.37711107160777,57.8441428352437,58.34608276796951,61.91582316820494,82.80147796528425,99.78640729738031,46.362249979689864,46.69207178566112,52.38034942426041,55.21635514922358,58.036025419836555,58.575109221514595,61.74585521602179,75.85652141825254,82.84476897335242,109.10464690055926,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.022403327849744,38.67304038066292,53.36269582637105,32.32899017415951,39.27705386183122,53.49860712679997,0.0
1.6760946993505133,46.80987373325546,57.758555408261245,67.72937516108502,82.91149802297966,46.539577607281046,54.96129916997944,61.89447205994881,46.75499459778937,53.200924389999,57.278596485870416,58.51275101794561,75.80079273651934,82.73018914557717,109.14035627746189,46.569124263507085,54.61732219005795,57.367784414027085,57.848349163473735,58.363895155096664,61.92163882458948,82.80344777417238,99.78750798251754,46.335938069974375,46.68494458630423,52.34068968127177,55.22468668231025,58.049300055681634,58.618127099024846,61.742408179093275,75.86160512089798,82.8492565742106,109.1069974396031,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,32.00259880720363,38.691359058836944,53.364181668843145,32.32579249006601,39.270996565640615,53.50786210708407,0.0
1.7226528854435832,46.80964269473783,57.755427306884776,67.72468744905854,82.91954487490025,46.52458074754846,54.97171472803827,61.89905336162256,46.75163318827765,53.18888056811182,57.267444763514504,58.53522623294781,75.80267912611707,82.72810451355258,109.14463625864133,46.55564346662579,54.60862863855408,57.35860208357562,57.85264677264247,58.3818279196941,61.927608306945515,82.8054727393636,99.78863984004064,46.308878549021486,46.67761003072039,52.3011415453916,55.23243150896183,58.06281808370002,58.66203480294789,61.73892976469048,75.86682315522435,82.85387121571303,109.10941483200098,32.383720930232556,53.33720930232558,32.383720930232556,39.383720930232556,31.98235170645382,38.71007747011945,53.36571035831045,32.32250183173885,39.26478265012277,53.51736668092908,0.0
