10Dq,2_A_1,2_A_2,2_E_0,2_E_1,2_E_2,2_E_3,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,4_A_2,4_T_1_0,4_T_1_1,4_T_2
301.08108108108104,17619.848409486545,37039.84840948654,17539.082305358188,22368.40201990792,24821.796409297276,59368.031822301695,17577.355502254235,22293.998568282517,22345.396586549956,22614.37178476812,36952.03852449682,17500.12718175795,22446.688909044628,24861.234469427967,36988.4222425998,59340.688163521314,542.9294905676252,0.0,14747.615737892009,241.84840948654528
326.1711711711712,17640.09004542697,37060.09004542697,17549.909183625143,22381.171509982363,24837.222132045943,59384.88618488324,17592.94771351108,22299.133661338517,22355.337420869084,22646.669672150158,36965.19058809483,17510.066644656534,22463.87434291483,24879.65672933375,37004.264789208675,59355.41654984988,588.2612165981391,0.0,14763.008919682767,262.0900454269686
351.2612612612612,17660.344962986732,37080.34496298673,17560.33049394466,22394.18833084304,24852.83176740359,59401.76799849435,17608.38466059487,22304.273983543324,22365.368801864926,22679.044956583366,36978.3911510859,17519.96913089933,22480.967927409285,24898.227335540956,37020.102968942956,59370.19619087987,633.6062242479911,0.0,14778.428664712199,282.34496298673
376.35135135135135,17680.613120635295,37100.613120635295,17570.345609183994,22407.455623593196,24868.622711361117,59418.67718705152,17623.666803873057,22309.419019999703,22375.491067511426,22711.49715536055,36991.640205080395,17529.834562038726,22497.970620073596,24916.945288821946,37035.93670392863,59385.027076962215,678.9644719866465,0.0,14793.874889919238,302.61312063529476
401.44144144144144,17700.894476944217,37120.89447694422,17579.95408866655,22420.97628832546,24884.59241462084,59435.61367472259,17638.794624317576,22314.568273909055,22385.704523906872,22744.02577927962,37004.93774186654,17539.66286116232,22514.88341098879,24935.8095561169,37051.765916724944,59399.90919828672,724.335918385661,0.0,14809.347512446997,322.8944769442187
426.53153153153147,17721.18899058737,37141.18899058737,17589.155678896503,22434.75298284527,24900.73838314952,59452.57738592665,17653.76862322388,22319.721265995955,22396.009445910622,22776.63033286204,37018.28375341282,17549.453952914388,22531.707321581704,24954.819071702812,37067.59053032535,59414.84254488106,769.7205221189015,0.0,14824.846449643206,343.1889905873686
451.6216216216216,17741.496620341102,37161.4966203411,17597.950313855657,22448.78812194255,24917.058178611045,59469.568245333525,17668.589321919255,22324.8775339401,22406.40607778291,22809.31031457123,37031.67823187038,17559.207763516722,22548.443403403166,24973.972738395343,37083.41046815867,59429.82710660998,815.1182419627239,0.0,14840.371619060583,363.49662034110224
476.7117117117117,17761.817325084485,37181.817325084485,17606.338114871072,22463.08387720499,24933.54941868639,59486.586177863755,17683.25726146091,22330.03663181712,22416.89463382637,22842.065217030806,37045.12116957549,17568.92422078928,22565.092736877188,24993.269428779884,37099.22565408996,59444.86287317443,860.5290367961934,0.0,14855.922938457254,383.81732508448295
501.8018018018018,17782.151063799458,37202.15106379946,17614.31939005487,22477.6421773648,24950.20977728835,59503.631108688016,17697.77300232405,22335.198129549135,22427.47529902799,22874.894527242403,37058.6125590519,17578.603254170208,22581.656430025065,25012.70798646815,37115.03601242149,59459.949834110565,905.9528656012571,0.0,14871.500325797108,404.1510637994561
526.8918918918919,17802.497795571027,37222.49779557103,17621.8946333194,22492.464709168195,24967.036984677616,59520.70296322697,17712.13712408038,22340.3616123662,22438.148229700586,22907.797726802848,37072.152393013224,17588.244794735503,22598.135617167958,25032.287227376783,37130.841467893915,59475.087978789066,951.389687462919,0.0,14887.103699250163,424.4977955710274
551.981981981982,17822.85747958746,37242.85747958746,17629.064522973727,22507.552918755322,24984.028827487644,59537.80166715116,17726.350225067286,22345.526680279327,22448.913554122664,22940.774292120608,37085.740664365425,17597.84877521828,22614.53145761147,25052.00594102434,37146.6419456871,59490.27729641415,996.8394615694415,0.0,14902.732977192936,444.85747958745924
