delta_B,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
0.0,22.532,22.532000000000004,25.7176949311088,25.8932816845542,27.532,57.06971831544582,57.24530506889119,33.79799999999999,33.798,36.208017538440366,43.40061380435077,48.797999999999995,65.28698246155962,86.09438619564924,33.797999999999995,36.208017538440366,41.78156791080653,65.28698246155963,112.87843208919348,33.797999999999995,36.208017538440366,43.40061380435075,65.28698246155962,86.09438619564921,22.532,25.893281684554207,27.532,34.532000000000004,57.069718315445805,33.798,36.20801753844038,48.797999999999995,65.28698246155963,22.532,27.532,34.532000000000004,25.893281684554196,57.069718315445805,33.798,48.798,0.0,0.0,27.532
0.004123588057676627,22.526709175850694,22.5697658221459,25.731345000345684,25.904078797944695,27.561237661831406,57.08976274397617,57.262808439635755,33.79890201778422,33.839881201980035,36.25698524774396,43.3987988520471,48.813167238590836,65.28018363140265,86.11978945218152,33.78225107774352,36.19009367868885,41.798309705247775,65.32862503329005,112.89495638560652,33.84278697234202,36.219675046436144,43.44457366479876,65.30711238254412,86.09755957560925,22.537370521255184,25.91262283777981,27.52563251332593,34.53985239220695,57.08475761600893,33.7901034165056,36.207434049634514,48.818636336676384,65.3160620777603,22.56494546569691,27.552028399210293,34.56149789624634,25.927051360794632,57.077184519782136,33.830970536940235,48.80626534363653,0.04123588057676566,0.0,27.573235880576767
0.008247176115353253,22.521041024038762,22.60687532442952,25.73952764706593,25.920543619294598,27.591226685124752,57.107835850799056,57.28236513270798,33.799650504657464,33.88151848776595,36.30613344204658,43.39698202286833,48.828430058765754,65.27345559439595,86.14524517296054,33.76499028163441,36.17308308833186,41.815540531229196,65.37031724621066,112.91154061374739,33.88717026819643,36.23163041385597,43.48853987299164,65.32733570753075,86.10073902088587,22.542487471889483,25.931886449827648,27.519498022809803,34.54770112517328,57.09989869145332,33.781413829238815,36.20755942679473,48.83930950488256,65.34518900023745,22.597803803558087,27.57205691403997,34.59108280470901,25.960804835226067,57.08466692592747,33.863904618842874,48.81456714231066,0.08247176115353132,0.0,27.61447176115353
0.01237076417302988,22.51499644704138,22.643318232105496,25.743239165032847,25.941680610760585,27.621975615370562,57.123987371767306,57.30392548311273,33.80025286277451,33.92291407547723,36.35545028101639,43.395164396817876,48.84378959378798,65.26679837671807,86.17075333859881,33.746215011218645,36.15699794569044,41.83325170801639,65.41205813798881,112.92818483881607,33.93113695597411,36.24389707444787,43.53251147498709,65.34765286896732,86.10392455081451,22.547353284695603,25.95105703337755,27.513609185611294,34.55554689729443,57.11514124075144,33.77194015314683,36.20838491484333,48.860019563572216,65.37436301016793,22.63057403318143,27.592087094748962,34.62075415553021,25.99454206678696,57.092165574943344,33.89680206522462,48.82290557650568,0.12370764173029698,0.0,27.6557076417303
0.016494352230706506,22.5085762206937,22.679084421775233,25.743822584109772,25.96614870168317,27.65349176784262,57.138385766400795,57.327321104415944,33.80071600852896,33.96407016909135,36.404924399669106,43.393347068948835,48.85924698754702,65.26021200325741,86.19631392987849,33.72592675722045,36.141846193316816,41.851434688040754,65.45384675751149,112.94488912621759,33.9746737274767,36.256488831414735,43.57648752333235,65.36806429986501,86.1071161848324,22.551970390240456,25.970118450196786,27.50797930831075,34.563390411709634,57.13048496184943,33.761692531316626,36.20990052851983,48.880766572758596,65.40358388971201,22.663255167717033,27.612120498842025,34.650511378055064,26.02826301432793,57.09968050797914,33.92966269495099,48.831280827356075,0.16494352230706263,0.0,27.696943522307063
0.02061794028838313,22.50178101207492,22.714163971590416,25.74244507433841,25.992783909147125,27.68578113486381,57.151271758088825,57.352311348548014,33.80104640724158,34.0049889543415,36.45454487759447,43.39153114963405,48.87480339446111,65.25369649762949,86.22192692774931,33.704131095499285,36.12763154252103,41.87008105858483,65.49568216471918,112.96165354155951,34.01776691565304,36.26941983985417,43.62046707689511,65.38857043376957,86.1103139424796,22.556341213782108,25.989053896788874,27.502622364300077,34.57123237631927,57.1459295516935,33.75068224882608,36.212095138578704,48.901550593468386,65.43285142201066,22.69584621405268,27.632158690749417,34.680353900965564,26.0619676366118,57.10721176627203,33.96248632623995,48.83969307664388,0.2061794028838283,0.0,27.73817940288383
0.02474152834605976,22.49461139723705,22.748547215359814,25.739944617251275,26.020752672950632,27.718848307682943,57.16290670903258,57.378634930867534,33.80125010534515,34.04567259482785,36.50430121047465,43.38971776483992,48.890459979373674,65.24725188219406,86.24759231332642,33.68083761855637,36.11435354085307,41.889182542959404,65.53756343044222,112.97847815064952,34.060402517373156,36.282704584175896,43.66444920070089,65.40917170473233,86.11351784339955,22.56046817234417,26.007845893556,27.4975530075021,34.57907350380214,57.16147470625621,33.73892163967853,36.21495656490324,48.922371687696085,65.46216539118277,22.728346173009587,27.652203241499535,34.71028115241207,26.095655892313705,57.1147593911469,33.995272776665516,48.84814250679508,0.2474152834605977,0.0,27.779415283460594
0.028865116403736388,22.487067878717237,22.782224800366034,25.736879800326342,26.049502047911382,27.752696414378782,57.173535491295695,57.40604705911665,33.80133276021563,34.08612322834491,36.55418328374356,43.38790805640371,48.90621791744306,65.24087817807269,86.27331006788854,33.65605980709,36.102007699991965,41.908731001223046,65.57948963623977,112.99536301949261,34.102566221698794,36.2963578500164,43.708432965776325,65.42986854728035,86.11672790734025,22.564353671948478,26.026476278468813,27.492786581424635,34.586914511633,57.17712012056243,33.726423988530705,36.21847167482503,48.94322991835915,65.49152558232248,22.76075403954865,27.67225572838346,34.74029256014261,26.12932774002111,57.12232342401625,34.02802186316167,48.856629300875696,0.28865116403736335,0.0,27.82065116403736
0.03298870446141301,22.47915090277479,22.815187748607343,25.733617276035,26.07867221130597,27.78732707488787,57.18336832738956,57.434337592841885,33.80129966779901,34.12634296342398,36.60418134823715,43.38610318231411,48.922078394026045,65.23457540516655,86.29908017287553,33.62981484616706,36.09058567942766,41.92871843048981,65.62145987424091,113.0123082142887,34.14424344411444,36.310394690188,43.752417448998536,65.45066139638658,86.11994415415485,22.568000105005815,26.044926206371017,27.4883391224216,34.594756122100044,57.19286548871566,33.713203428921084,36.22262648494257,48.96412534925408,65.52093178149643,22.793068802987467,27.692317734611134,34.77038755162966,26.162983138233912,57.12990390638022,34.06073340202627,48.86515364258787,0.32988704461413276,0.0,27.861887044614132
0.03711229251908964,22.47086087629394,22.847427521079755,25.730400631145674,26.10802753950156,27.822740373878364,57.19257663169439,57.46333520197903,33.801155788180886,34.16633387609173,36.65428599768879,43.384304316995774,48.93804260455448,65.22834358217453,86.32490260988654,33.602123392357356,36.08007551954531,41.94913696486953,65.66347324698845,113.0293138014303,34.185419367149485,36.32483038423132,43.796401732950066,65.47155068743898,86.12316660380284,22.571409847863624,26.06317615518041,27.484227355900604,34.60259906232264,57.208710503923655,33.69927483965411,36.22740626478314,48.98505804501285,65.55038377574083,22.825289447228162,27.712390848959036,34.800565554194606,26.196622045364478,57.13750087982642,34.093407208925136,48.87371571626577,0.37112292519089846,0.0,27.9031229251909
0.04123588057676626,22.46219818329381,22.878936084609578,25.727395507178528,26.137411413125065,27.858934851777416,57.20129623219651,57.49290414512208,33.800905769240885,34.20609800684121,36.70448814792957,43.38251265159683,48.954111754405076,65.22218272661144,86.35077736067801,33.573009299570046,36.07046191633259,41.96997887508072,65.70552886728503,113.04637984749925,34.226078987771736,36.33968039119123,43.84038490577975,65.49253685620954,86.12639527635068,22.574585258509597,26.081205940375025,27.480468684089924,34.61044406426883,57.22465485852428,33.68465374090335,36.23279564074521,49.0060280710603,65.57988135305882,22.857414950996354,27.732476665409244,34.830825995129736,26.230244419737755,57.14511438602991,34.12604309889629,48.88231570687138,0.4123588057676641,0.0,27.944358805767664
0.045359468634442894,22.453163200987017,22.909705980638872,25.72471755334322,26.166718170219603,27.89590751382677,57.20963327273894,57.5229383672789,33.800553968528476,34.24563735781378,36.7547790176601,43.38072939428042,48.97028705876203,65.2160928548268,86.37670440716171,33.54249931227501,36.061726528988736,41.99123656777415,65.74762585804149,113.06350641926501,34.26620717186062,36.354960295308125,43.88436606106895,65.51362033882268,86.12963019197291,22.577528674428805,26.098994739264263,27.477081163866877,34.61829186477309,57.2406982440114,33.66935619146992,36.23877869888477,49.0270354935721,65.60942430241764,22.88944428809134,27.752576782779677,34.86116830181785,26.263850219591323,57.15274446675311,34.15864088635432,48.89095379999012,0.4535946863444298,0.0,27.98559468634443
0.04948305669211952,22.443756315329157,22.939730395257744,25.722449582344595,26.19587583832348,27.933653856610274,57.21767032285857,57.55335539003979,33.80010447349001,34.284953890187396,36.805150110668116,43.37895577051943,48.98656974247263,65.21007398202342,86.40268373140265,33.510622735265706,36.05384831124461,42.01290258460168,65.78976335212772,113.08069358368147,34.30578871597415,36.370685744410366,43.92834429770326,65.534801571723,86.13287137095286,22.58024241061199,26.116521126630794,27.474083473064457,34.62614320555388,57.2568403510601,33.65339868848023,36.24533908526189,49.04808037943341,65.63901241374569,22.92137642764764,27.772692804345397,34.89159190184935,26.297439403075483,57.16039116384571,34.19120038509487,48.89963018182633,0.4948305669211954,0.0,28.026830566921195
0.053606644749796144,22.433977936002105,22.96900322967296,25.72065220257133,26.22483537378928,27.972167911087787,57.225471694277786,57.584090995092694,33.79956112016953,34.32404952176688,36.85559319937361,43.37719302339458,49.00296103989517,65.20412612227685,86.42871531561728,33.477411089136936,36.046803857188,42.034969601062976,65.8319404922255,113.09794140788452,34.34480841650378,36.386872380914134,43.97231871974937,65.55608099164283,86.1361188336838,22.582728757711884,26.133763123374962,27.471494863627573,34.633998833231225,57.27308086955233,33.63679807063671,36.2524601027333,49.06916279619819,65.66864547792979,22.953210334408112,27.79282633745086,34.922096223136954,26.331011928253346,57.16805451924461,34.22372140829928,48.90834503919869,0.5360664474979611,0.0,28.068066447497962
0.057730232807472776,22.42382851077547,22.99751917020571,25.71937052304227,26.25356381426421,28.01144230080323,57.23308771823642,57.61509494689692,33.79892751049868,34.36292612477112,36.90610030959235,43.37544241389663,49.019462194739454,65.19824928855448,86.45479914217157,33.44289776026028,36.04056775278182,42.05743042515899,65.87415643068408,113.11524995918954,34.38325114616774,36.40353576548026,44.01628843633741,65.57745903556918,86.13937260066965,22.584989980344446,26.150698259785607,27.469335099998368,34.64185949934414,57.28941948860218,33.6195714259563,36.260124803257035,49.090282812049175,65.69832328681225,22.98494496900873,27.812978993112946,34.95268069402778,26.364567753100907,57.175734574973816,34.256203768539336,48.9170985595354,0.5773023280747267,0.0,28.109302328074726
0.0618538208651494,22.413308539192244,23.025273756825747,25.718638466794598,26.282039811336976,28.05146831362346,57.240558054947826,57.64632768323368,33.79820702828355,34.401585523810915,36.95666370641509,43.37370522123109,49.03607445989942,65.19244349273538,86.480935193579,33.40711765331167,36.03511292499397,42.08027799587973,65.9164103293776,113.13261930508851,34.42110193762262,36.42069129354791,44.060252561548,65.5989361407098,86.14263269252618,22.587028315530908,26.16730365498201,27.467624381189605,34.64972596036806,57.30585589658092,33.601736004748666,36.26831607495635,49.111440495758465,65.72804563318805,23.016579288275114,27.833152385614703,34.98334474341317,26.39810683550713,57.183431373144366,34.28864727778226,48.92589093086923,0.6185382086514924,0.0,28.150538208651493
0.06597740892282603,22.402418585527254,23.052263449161323,25.718481602025392,26.310250637037452,28.09223598512232,57.24791420565013,57.67775780316093,33.79740285398899,34.44002949405208,37.00727588110924,43.371982743127425,49.052799097277955,65.1867087456302,86.5071234524989,33.37010685342435,36.0304109814408,42.103505381550406,65.95870135956486,113.1500495132479,34.458346073781485,36.43835410515762,44.10421021430434,65.6205127444596,86.14589912998176,22.588845971276957,26.18355611390385,27.466383245173375,34.65759897773191,57.32238978114217,33.5833091384083,36.277016723369314,49.13263591664879,65.75781231080187,23.048112245531023,27.853348132089682,35.01408780083582,26.43162913327405,57.19114495595421,34.3210517473957,48.934722341832554,0.6597740892282619,0.0,28.191774089228257
