10Dq,3_T_1_0,3_T_1_1,3_T_1_2,3_T_1_3,3_T_1_4,3_T_1_5,3_T_1_6,1_T_2_0,1_T_2_1,1_T_2_2,1_T_2_3,1_T_2_4,1_T_2_5,1_T_2_6,1_A_1_0,1_A_1_1,1_A_1_2,1_A_1_3,1_A_1_4,1_E_1_0,1_E_1_1,1_E_1_2,1_E_1_3,1_E_1_4,3_T_2_0,3_T_2_1,3_T_2_2,3_T_2_3,3_T_2_4,1_T_1_0,1_T_1_1,1_T_1_2,1_T_1_3,3_E_1_0,3_E_1_1,3_E_1_2,3_A_2_0,3_A_2_1,1_A_2_0,1_A_2_1,5_E_1,5_T_2,3_A_1
3403.403403403404,20296.921041915662,22963.19152113606,25730.417116129593,27440.564719111724,30989.454911884117,56128.573809603775,58265.949090429305,32646.006458901866,35554.91505275304,39148.18704323271,42128.74262085845,49089.08299128534,63078.55087311574,85874.58917006306,28493.18737638772,35297.56970136354,43045.78408057854,66928.1114731733,111183.11377190027,34597.06278193151,37709.09809416991,45710.194408778625,65420.32725647618,83882.67566885395,21627.01759188707,25468.849799424024,27785.951187646806,34242.716639535116,56978.6571849104,30656.570601640873,36340.32259868047,49220.284683492515,65938.58651958956,24199.54620867742,28536.14013638546,36213.83646174394,27869.286132745645,56091.19027065776,35394.29692828357,48209.82247511984,3403.403403403405,0.0,30136.975403403405
3443.443443443444,20268.28330601768,22963.891765008193,25741.244907232707,27474.10123142233,31049.449786145986,56138.08068500611,58300.14064949735,32642.2867822921,35578.75252236024,39189.00102464709,42132.62937121521,49116.19195453402,63077.80116686133,85903.53150842036,28427.02348628803,35303.374854973845,43082.93741807252,66970.12493331463,111204.3457507944,34602.12006566561,37751.4216251967,45750.536291915356,65449.0638845647,83886.33646298798,21617.227440584076,25461.958722706608,27810.544305575993,34252.93633102535,57000.56564355143,30623.309631627868,36358.84050555938,49243.59704900531,65970.0572572509,24221.03056770265,28560.775781373628,36247.79653781062,27900.588725863185,56099.92771758026,35422.626166071655,48221.53327737179,3443.4434434434443,0.0,30177.015443443444
3483.4834834834837,20239.51404111239,22964.551254316342,25751.941322188195,27507.801853433833,31109.490418119378,56147.64556299281,58334.36799828755,32638.53559379297,35602.37712063565,39229.57454664017,42136.68551335941,49143.4980026689,63077.1200540199,85932.52361933346,28360.73276474043,35309.14293546177,43120.19485487181,67012.13417319075,111225.64175521873,34607.059498687835,37793.78796423873,45790.82061461946,65477.92517140965,83890.00520149476,21607.30068533514,25455.047084055153,27835.15087200338,34263.227086742336,57022.546755347495,30589.983112821654,36377.35193054302,49266.95044732002,66001.55899279879,24242.36435466571,28585.519030856714,36281.799581444546,27931.871905505002,56108.684577978485,35450.90349504078,48233.295988442704,3483.4834834834837,0.0,30217.055483483484
3523.523523523524,20210.615925909056,22965.17248180706,25762.50827294382,27541.662119450448,31169.573916198504,56157.268775569864,58368.631078691884,32634.752856443818,35625.787646641904,39269.904777942385,42140.914318160445,49171.00193977222,63076.50753883945,85961.56549277037,28294.317785431314,35314.8735393048,43157.55454751979,67054.13879549329,111247.0018557744,34611.88521268806,37836.1932111319,45831.046790815046,65506.91144013885,83893.68191579677,21597.23779714207,25448.117977274625,27859.76657549032,34273.58995414068,57044.60021947583,30556.592465390662,36395.85555669197,49290.34491699893,66033.09158444195,24263.547542612436,28610.370281770836,36315.84522266378,27963.135625072842,56117.460898450685,35479.12871373656,48245.110809786966,3523.523523523523,0.0,30257.095523523523
3563.563563563564,20181.591579556756,22965.757796623275,25772.947749554587,27575.67761158865,31229.69746339942,56166.950655212,58402.92983475603,32630.938527300154,35648.982894108194,39309.98890253337,42145.31907856978,49198.70454271954,63075.96362669751,85990.65711876214,28227.781040183472,35320.56630980639,43195.01468428539,67096.13840626652,111268.42612302178,34616.6011613969,37878.63364217147,45871.21423898054,65536.02301060308,83897.36663753868,21587.039242932206,25441.17434334342,27884.387259700838,34284.02598188166,57066.72573570544,30523.139063220387,36414.3501136256,49313.78049562888,66064.65489108869,24284.580131913077,28635.3299006584,36349.93309455566,27994.379837900102,56126.256725663465,35507.30162094205,48256.97794262151,3563.5635635635663,0.0,30297.135563563563
3603.603603603604,20152.443562448752,22966.30941227658,25783.261806379815,27609.84396766714,31289.858314494617,56176.691534940845,58437.26421260306,32627.09255759223,35671.96165282765,39349.82412037444,42149.90310789966,49226.60656057179,63075.48832414282,86019.79848740221,28161.124942374503,35326.22093428272,43232.57348460155,67138.1326148669,111289.91462747793,34621.21112892134,37921.10570178053,45911.322382196464,65565.2601993223,83901.05939859025,21576.705485936865,25434.218978696113,27909.00891492844,34294.536219634596,57088.92300440762,30489.624235772342,36432.83437567392,49337.25721981358,66096.2487723438,24305.462150215888,28660.39822372515,36384.06283326617,28025.604497252178,56135.07210635143,35535.422015695774,48268.897587907835,3603.6036036036057,0.0,30337.175603603606
3643.6436436436443,20123.174377069994,22966.829414215605,25793.452549512403,27644.156888101294,31350.053793271567,56186.49174839774,58471.634160362366,32623.214892876465,35694.72271007033,39389.40764828918,42154.669737934135,49254.708713977394,63075.08163893744,86048.98958884596,28094.351830184347,35331.83714140962,43270.229198512985,67180.12103392396,111311.4674396127,34625.71873771256,37963.605994545185,45951.37064819317,65594.62331943182,83904.76023104828,21566.236986057153,25427.254542996012,27933.627670152466,34305.12171787208,57111.19172656594,30456.049269858555,36451.30716011339,49360.775125166336,66127.87308850538,24326.193652375485,28685.575556923017,36418.23407798879,28056.80955632688,56143.907087316766,35563.48969730991,48280.86994633373,3643.643643643645,0.0,30377.215643643645
3683.683683683684,20093.78646888195,22967.319767004992,25803.522125368538,27678.612141870923,31410.281289909894,56196.351629911595,58506.03962810317,32619.305473180008,35717.264852011824,39428.73672100176,42159.62231686215,49283.01169458598,63074.74358009912,86078.23041331023,28027.463969681343,35337.41469872072,43307.980106134164,67222.10327930146,111333.08462984595,34630.12745617551,38006.13127760828,45991.358469399034,65624.11268062859,83908.4691672397,21555.63420021693,25420.283566428265,27958.23978559301,34315.78352765874,57133.53160378674,30422.41541133575,36469.767325483,49384.33424630288,66159.52770056206,24346.77472035624,28710.862176058406,36452.446470952724,28087.994968254792,56152.7617154289,35591.50446538869,48292.895218295,3683.6836836836846,0.0,30417.255683683685
3723.723723723724,20064.282227239735,22967.782321130275,25813.47271036579,27713.205571629096,31470.538258471446,56206.271514562206,58540.48056777264,32615.36423313891,35739.58686517582,39467.80859234322,42164.76420702232,49311.51616447388,63074.474157944256,86107.52095107277,27960.463557756208,35342.953410247595,43345.82451711601,67264.0789700594,111354.76626854457,34634.440605930016,38048.678453410655,46031.28528298884,65653.7285891179,83912.18623972379,21544.897582703175,25413.308456543007,27982.841645735098,34326.52270043384,57155.942338308625,30388.7238667231,36488.213769976355,49407.93461683452,66191.21247018976,24367.20546311085,28736.2583269257,36486.69965741089,28119.160686099665,56161.636037624055,35619.46611984689,48304.97360387683,3723.723723723724,0.0,30457.295723723724
3763.763763763764,20034.663986336385,22968.218819443395,25823.306501618263,27747.933098018053,31530.822214497966,56216.25173823935,58574.956933137895,32611.39110213013,35761.68753789124,39506.62053663592,42170.09878244824,49340.222755582756,63074.27338413127,86136.86119247176,27893.352724912223,35348.45311429393,43383.760770122404,67306.04772841648,111376.51242601871,34638.66136873455,38091.244562769614,46071.15053093225,65683.47134756013,83915.91148129475,21534.027585493735,25406.331504676516,28007.429752793836,34337.34028778731,57178.42363301239,30354.975804747155,36506.645429906304,49431.576269361656,66222.92725974867,24387.486016434526,28761.76422546574,36520.99328562726,28150.306662858817,56170.53010090495,35647.37446092861,48317.10530283516,3763.7637637637636,0.0,30497.335763763764
