delta_B,2_T_2_0,2_T_2_1,2_T_2_2,2_T_2_3,2_T_2_4,2_T_2_5,2_T_2_6,2_T_2_7,2_T_2_8,2_T_2_9,2_T_1_0,2_T_1_1,2_T_1_2,2_T_1_3,2_T_1_4,2_T_1_5,2_T_1_6,2_T_1_7,2_E_0,2_E_1,2_E_2,2_E_3,2_E_4,2_E_5,2_E_6,2_A_1_0,2_A_1_1,2_A_1_2,2_A_1_3,2_A_2_0,2_A_2_1,2_A_2_2,4_T_1_0,4_T_1_1,4_T_1_2,4_T_2_0,4_T_2_1,4_T_2_2,4_E_0,4_E_1,6_A_1,4_A_1,4_A_2
0.04655818609306982,46.779374109490824,46.80613391541751,53.2893016113442,54.855964018632505,57.80208454256982,57.870816794267945,61.80989817854379,75.77737026106308,82.77630490159929,109.07075166707104,46.79672296467874,54.758768831249114,57.65712076312499,57.77655062959288,57.94008177361051,61.82442671698699,82.77278193202017,99.77154638873661,46.81149928674659,53.408647615252704,57.627113564179915,57.975721210555484,75.77256391790864,82.7671091546595,109.07334525069719,46.81568668278974,57.811734859433805,67.80938134219933,82.78119711557713,46.794249576697766,54.785592811060944,61.8221576122413,32.35395964862243,38.367970439379434,53.34106991199814,32.380563678227965,39.376137291354894,53.352299030417136,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.0512140047023768,46.77167525630745,46.80406004281577,53.26308467227911,54.87142985920443,57.80771937210827,57.88341411797109,61.80862787261351,75.77891574950985,82.77762910355544,109.07144395363511,46.79268334193068,54.756401196702946,57.64454414518803,57.77791973885081,57.9550205183972,61.826193830150935,82.77336605795735,99.7718711708221,46.81055310769083,53.40490430180052,57.61176452005225,57.994591331090994,75.77310254201137,82.76650242726564,109.07458177008844,46.8156208549867,57.810838979683346,67.80799342334556,82.7835467419844,46.78969501860664,54.78885307320613,61.82345190818723,32.34747986260398,38.374015305632746,53.34150483176328,32.379631338332494,39.374279691133516,53.35508897053399,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.05586982331168378,46.76324032546774,46.801787870521814,53.235215338505434,54.88753466138523,57.8136617018451,57.89742980289453,61.8072410503848,75.78060752668573,82.77907948840951,109.07220223390019,46.78826238302748,54.75380453615078,57.63206342224959,57.77941663601313,57.970092092470765,61.828128246289005,82.77400578315492,99.77222690064445,46.809516406439634,53.40081040694965,57.59656641998735,58.0136402193585,75.77369254378327,82.76583805571649,109.07593594776516,46.81554874544112,57.809857698419485,67.80647411659125,82.78611943954819,46.7847118466647,54.79241820672494,61.824869946610356,32.34039814216798,38.380620590462534,53.34198126736949,32.37860992063993,39.37224659487962,53.35814348448045,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.06052564192099076,46.754068595341074,46.79931718728949,53.20584310667078,54.90413366306527,57.81991267369911,57.91285786567163,61.805738960861305,75.78244534808147,82.78065607463948,109.07302652468049,46.78346100274663,54.7509779314131,57.61968608575776,57.78104060810771,57.985289995351295,61.83022969508395,82.77470109894273,99.77261358259675,46.80838907121438,53.39636752562785,57.58152441537827,58.032861209724224,75.7743339450495,82.76511607801005,109.07740775499566,46.81547035075989,57.80879099398875,67.80482363791702,82.7889150173343,46.77930144605534,54.79628669694964,61.82641185699501,32.3327185070913,38.387782248192714,53.34249924471599,32.377499347925784,39.37003838770536,53.36146226436885,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.06518146053029775,46.74415930596462,46.796647765093226,53.17510940160621,54.9210913026184,57.826477060813346,57.92968751326771,61.804122975721384,75.78442894841183,82.78235888225035,109.07391684425306,46.77828019123787,54.74792040420401,57.607417870351526,57.782790879045656,58.000609554814545,61.83249788299658,82.77545199589571,99.77303122145413,46.80717098052305,53.391577382492684,57.56664212422361,58.05224904723777,75.7750267695202,82.76433653543899,109.07899716056367,46.81538566725333,57.8076388428829,67.80304222173984,82.79193326812393,46.77346531371966,54.80045690636445,61.82807777991591,32.32444527530487,38.395495932734725,53.34305879196041,32.37629953629391,39.36765548748002,53.36504497622608,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.06983727913960473,46.733511665028445,46.793779359522716,53.14314690752904,54.93828201253701,57.83336077139008,57.94790550401249,61.802394593132625,75.78655804173569,82.78418793275432,109.07487321235774,46.77272101300965,54.74463092079772,57.59526332327553,57.784666609431945,58.01604735393989,61.83493249333877,82.77625846383324,99.77347982237329,46.805862003162154,53.38644182976113,57.55192211019445,58.07179941073537,75.77577104278694,82.76349947258818,109.08070413077184,46.81529469093468,57.80640121974575,67.80113012082766,82.79517396849192,46.76720505626925,54.80492707673544,61.829867866995315,32.31558305107364,38.40375700940611,53.34365993952026,32.375010395187466,39.365098344649674,53.36889126016286,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.0744930977489117,46.72212485428697,46.79071171020785,53.11007932107957,54.955590581890554,57.840569335306824,57.967497534297415,61.80055544199902,75.78883232158528,82.78614324914923,109.07589565019741,46.76678460584627,54.7411083969639,57.583226163632375,57.78666689639581,58.03160086809539,61.837533186354165,82.77712049181922,99.77395939089281,46.80446199821896,53.38096284489311,57.53736618496469,58.091508612826466,75.77656679231929,82.76260493733226,109.08252862944524,46.81519741751967,57.80507809738087,67.79908760620764,82.79863687889183,46.76052238776528,54.80969533137791,61.831782280856814,32.306136712612954,38.41256056731239,53.34430272007465,32.37363182740096,39.36236744204318,53.37300073055586,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.07914891635821869,46.70999803638266,46.78744454127398,53.07602141520596,54.972912195512606,57.84810712283694,57.98844890467562,61.79860728667375,75.79125146110458,82.78822485589582,109.07698418043813,46.76047217965807,54.737351703148846,57.57130951590631,57.788790773447644,58.04726822743889,61.84029959930553,82.77803806816162,99.77446993293314,46.80297081507414,53.37514252813475,57.52297560547552,58.11137340508585,75.77741404746105,82.76165298083308,109.08447061793562,46.81509384242614,57.80366944675972,67.79691496706786,82.80232174374626,46.75341912737077,54.81475967755384,61.83382119507539,32.29611139921474,38.42190143221913,53.34498716856614,32.37216372909306,39.3594632946649,53.37737297624205,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.08380473496752566,46.69713036206579,46.783977561826845,53.04107932013164,54.99015224089003,57.855977035567896,58.01074472804238,61.796552032176606,75.79381511319671,82.79043277889265,109.07813882720941,46.753785015267425,54.733359669878666,57.55951606561784,57.791037210370355,58.063048057088324,61.84323134656924,82.77901118041203,99.77501145479619,46.801388293404656,53.368983099927696,57.5087512064748,58.131390848104836,75.77831283942612,82.7606436575364,109.08653005512542,46.81498396077358,57.8021752370303,67.79461251065284,82.80622829154329,46.74589719688353,54.82011800899269,61.83598479412379,32.28551249795795,38.43177417983951,53.34571332220254,32.3706059898005,39.35638644947428,53.38200756072522,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.08846055357683265,46.683520977792476,46.780310466466894,53.00535094609321,55.00722595565153,57.86418046917894,58.034369882623785,61.79439172995867,75.79652291067981,82.79276704545049,109.07935961610424,46.74672446313325,54.72913109335884,57.547848165270835,57.793405113152254,58.07893936681602,61.84632801973763,82.78003981536563,99.77558396316554,46.799714263187155,53.36248689819149,57.4946934919296,58.15155822279573,75.7792632012942,82.75957702516932,109.08870689743247,46.814867767382445,57.800595435526425,67.79218056215268,82.81035623493847,46.737958618157315,54.8257681085275,61.838273273315195,32.27434563007736,38.44217314946356,53.346481220459076,32.36895849245294,39.35313748515253,53.38690402239453,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.09311637218613963,46.669169033680255,46.77644293583264,52.96892648986572,55.024057971679,57.872717415277364,58.059308844507285,61.792128584262436,75.79937446645162,82.79522768426426,109.08064657417948,46.73929194201712,54.72466474124488,57.53630790771475,57.79589332396985,58.09494147315776,61.849589187729016,82.78112395906034,99.77618746510636,46.79794854470169,53.35565637548562,57.48080269959202,58.171872968663315,75.78026516800598,82.75845314473662,109.09100109881476,46.814745256773676,57.79893000777761,67.78961946458602,82.8147052708627,46.72960551041889,54.83170765083884,61.84068683874227,32.26261663706443,38.453092457855064,53.3472909050805,32.36722111338875,39.3497170118567,53.39206187475456,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.09777219079544662,46.65407369180033,46.77237463717279,52.93188898211578,55.04058179735858,57.88158662262168,58.08554548079609,61.78976495913209,75.80236937366278,82.79781472538404,109.08199972995591,46.73148893759355,54.71995935855596,57.52489717764319,57.79850062122774,58.11105394323234,61.85301439690513,82.78226359677679,99.77682196806533,46.796090948535955,53.34849409605889,57.46707884761817,58.19233264013569,75.78131877635855,82.75727208051744,109.09341261077527,46.81461642316821,57.797178917519375,67.78692957867709,82.81927508063535,46.72084008748925,54.83793420529849,61.84322570721227,32.250331566572484,38.46452601334416,53.34814242008335,32.36539372237191,39.34612567096126,53.39748060666684,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.1024280094047536,46.638234134780646,46.768105224946126,52.89431484495055,55.05673926771965,57.89078577371889,58.113062848247615,61.787303386135186,75.80550720589854,82.80052820018423,109.0834191134186,46.72331700100808,54.71501367370537,57.513617688117755,57.801225719663776,58.127276553399234,61.85660317119756,82.78345871303775,99.7774874798705,46.79414127559019,53.34100273279343,57.45352176893618,58.21293487525077,75.78242406499984,82.75603390006195,109.09594138236767,46.814481260486154,57.79534212670424,67.78411128272661,82.82406533008302,46.71166465491684,54.84444523890487,61.8458901061783,32.23749665819661,38.47646753004499,53.3490358117584,32.36347618260982,39.342364134787616,53.40315968260256,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.10708382801406058,46.62164957469476,46.76363434144939,52.85627443872961,55.07247998309338,57.90031165456745,58.14184301988476,61.78474657286412,75.80878751736839,82.8033681413312,109.084904756017,46.71477774738581,54.709826404618084,57.50247100665001,57.80406727052713,58.14360925823813,61.86035501224194,82.7847092916077,99.77818400873126,46.792099317082375,53.33318506405114,57.44013113709496,58.23367737295941,75.78358107442354,82.75473867418705,109.09858736020155,46.814339762346336,57.793419595513264,67.78116497247694,82.82907566966348,46.702081607031346,54.851238119301875,61.8486802736668,32.22411832919646,38.48891054213042,53.349971128673126,32.36146835077226,39.33843310632172,53.409098542906015,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.11173964662336756,46.60431926220645,46.75896161747199,52.81783258458137,55.08776075012392,57.91016030775279,58.171866949049466,61.78209741229516,75.81220984310387,82.8063345827497,109.08645669066536,46.705872854293844,54.704396264907984,57.491458573887556,57.80702386183648,58.16005216682234,61.86426939952099,82.78601531549228,99.77891156323851,46.78996485455434,53.325043970430436,57.42690648609012,58.25455787654069,75.78478984696297,82.75338647697308,109.10135048844838,46.81419192206541,57.79141128236808,67.77809106097135,82.83430573459516,46.69209342392593,54.85831011787316,61.8515964582009,32.21020316022681,38.50184841809881,53.35094842167438,32.35937007701138,39.334333318920045,53.41529660406857,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.11639546523267455,46.58624249593993,46.75408667297722,52.77904905450673,55.102545034079306,57.92032716578026,58.203114373129964,61.77935899309198,75.81577369916445,82.80942755958728,109.08807495174287,46.69660406016094,54.698721970085394,57.480581716992894,57.8100940187264,58.17660552421549,61.86834579051667,82.78737676693814,99.7796701523641,46.787737659878246,53.31658243144144,57.413847225869254,58.27557416141859,75.78605042678548,82.75197738575922,109.10423070884781,46.81403773265737,57.78931714394355,67.77488997840783,82.83975514499126,46.68170266837672,54.86565841290324,61.85463891872004,32.19575788113806,38.51527437497081,53.35196774389113,32.35718120498267,39.3300655360043,53.42175325901303,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.12105128384198152,46.56741863204181,46.74900911780943,52.73997902485124,55.116802428015774,57.9308071648668,58.23556375534056,61.776534610951785,75.8194785828511,82.81264710817774,109.0897595750939,46.68697316265749,54.69280224376619,57.46984165917193,57.813276203888094,58.193269696752544,61.872583620870785,82.78879362743183,99.78045978546116,46.78541749526411,53.30780352210798,57.400952654696894,58.29672402619218,75.78736285988565,82.7505114811395,109.10722796071369,46.81387718683255,57.787137135181005,67.77156217198709,82.84542350599936,46.67091198270735,54.87328009279746,61.8578079244952,32.18078935690459,38.529181492358106,53.35302915073731,32.35490157186724,39.32563055074511,53.428467877387654,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.1257071024512885,46.547847093899016,46.743728552425985,52.7006734916392,55.13050814207888,57.94159484090361,58.26919226099077,61.773627781104395,75.82332397292717,82.81599326600261,109.09151059802838,46.67698201703929,54.68663582385355,57.45923952638613,57.8165688181117,58.21004516009005,61.87698230455548,82.7902658777,99.78128047226383,46.78300411326793,53.29871040950428,57.38822196921025,58.318005286039224,75.78872719407913,82.7489888469583,109.11034218094093,46.813710276996986,57.784871209302004,67.7681081057554,82.85131040794559,46.6597240856072,54.88117215935263,61.86110375504016,32.165304573735554,38.543562726349684,53.354132699914764,32.35253100839502,39.32102918573498,53.435439805870004,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.1303629210605955,46.527527381975894,46.73824456865423,52.66117964808351,55.143642514767095,57.95268440981777,58.30397576379189,61.770642252089196,75.82730932984705,82.81946607165146,109.09332805932202,46.666632534458415,54.68022146866394,57.44877635199433,57.819970200936325,58.22693248929856,61.88154123405295,82.79179349770816,99.78213222288723,46.7804972568005,53.289306349235055,57.37565427275908,58.339415767891836,75.79014347899538,82.74740957030579,109.11357330401229,46.81353699525159,57.78251931782262,67.764528260442,82.85741542648381,46.64814176891127,54.88933153106998,61.86452670001875,32.14931062541811,38.55841092316543,53.35527845141645,32.350069338869226,39.31626229265087,53.44266836847991,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.13501873966990247,46.50645908372918,46.73255675047127,52.62154122575166,55.156190547088684,57.96406983459207,58.33988887742788,61.767582020950115,75.83143409599184,82.82306556478065,109.09521199921664,46.65592668024442,54.673557962969454,57.43845307986876,57.823478631413444,58.24393235047092,61.886259780544854,82.79337646666072,99.78301504782745,46.77789665913759,53.27959468186737,57.36324858245838,58.360953306947046,75.79161176607072,82.74577374151335,109.11692126200553,46.8133573333912,57.78008141056844,67.76082313329128,82.86373812274907,46.63616789434978,54.89775504650269,61.86807705914754,32.132814699939125,38.57371883253136,53.35646646752951,32.347516381191966,39.31133075190668,53.45015286690136,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.13967455827920947,46.48464188356055,46.72666467480731,52.581798801569605,55.16814146002404,57.97574488101879,58.37690500760832,61.764451350008514,75.83569769591195,82.82679178607054,109.09716245942037,46.64486647215948,54.66664412392848,57.42827056639017,57.82709232898891,58.261045493460436,61.89113729411138,82.79501476300003,99.7839289579612,46.77520204393057,53.26957882932232,57.35100383526678,58.38261574419042,75.79313210854073,82.74408145414834,109.12038598460079,46.81317128290379,57.77755743568993,67.7569932378902,82.87027804351608,46.623805390275386,54.90643946763018,61.87175514209444,32.1158240664268,38.58947912073454,53.35769681283866,32.344871946891004,39.30623547229599,53.45789258081302,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.14433037688851644,46.46207557276228,46.72056791237017,52.54199007321523,55.17948827541898,57.98770316399754,58.414996419976994,61.76125478539235,75.84009953657677,82.83064477718148,109.09917948310827,46.63345397863041,54.6594788068787,57.418229581625674,57.83080945450801,58.2782727454646,61.896173103940846,82.79670836440575,99.78487396454604,46.77241312521845,53.2592622912353,57.33891889332235,58.40440092469371,75.79470456143245,82.7423328050096,109.12396739908812,46.8129788349695,57.77494733967855,67.75303910399026,82.87703472136171,46.611057248375694,54.91538148325141,61.8755612683729,32.09834606244938,38.60568438332106,53.35896955422956,32.34213584114784,39.30097739062531,53.46588676822684,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.1489861954978234,46.43876005941124,46.714266028491295,52.50215010560325,55.19022742028623,57.99993818591628,58.45413431950404,61.75799717752679,75.84463900763083,82.83462458070798,109.10126311492215,46.62169131696132,54.65206091096634,57.40833080992032,57.83462811134777,58.29561500524066,61.90136651854898,82.7984572477946,99.78585007922005,46.76952960744082,53.248648641292775,57.32699254870658,58.42630669650624,75.79632918155636,82.74052789412174,109.12766543037553,46.81277998045968,57.77225106738331,67.74896127732532,82.8840076748317,46.59792652037862,54.924577712389784,61.87949576723162,32.08038808170355,38.622327157404044,53.360284760892405,32.339307862826864,39.29555747133839,53.47413466583474,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.1536420141071304,46.41469537816494,46.70775858399135,52.462311551162195,55.200358354410184,58.01244336840026,58.49428893729551,61.75468370381607,75.84931548165643,82.83873124013175,109.10341340097139,46.60958065152964,54.64438938458703,57.39857485007976,57.83854634667915,58.31307323779452,61.9067168260088,82.8002613893193,99.78685731400176,46.76655118545209,53.2377415235537,57.31522352776595,58.44833091000313,75.79800602749776,82.73866682473037,109.13148000099699,46.81257470993587,57.76946856202794,67.7447603194243,82.89119640861189,46.58441631475771,54.934024707702456,61.88355897753983,32.06195756212103,38.63939993355349,53.36164250432549,32.33638780450595,39.289976706131526,53.48263548936253,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.15829783271643738,46.38988169991216,46.70104513606467,52.422504846511075,55.20988322109569,58.025212078495265,58.53542962109347,61.75131989377881,75.8541283144426,82.84296479977337,109.10563038883286,46.59712419196913,54.63646323061536,57.388962215282234,57.84256215286211,58.33064846942182,61.91222329419074,82.80212076436827,99.78789568129027,46.763477544536876,53.226544648764175,57.30361049508742,58.470471417586026,75.79973515960846,82.73674970329624,109.13541103112084,46.81236301364887,57.76659976522862,67.74043680741963,82.8986004137029,46.57052979344472,54.94371895888727,61.88775124766801,32.04306197441711,38.6568951672439,53.363042858338986,32.33337545250823,39.28423611356067,53.49138843393111,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.16295365132574435,46.3643193412298,46.69412523918174,52.38275838799268,55.21880652084654,58.0382376501659,58.57752492609466,61.74791165693468,75.85907684525992,82.84732530474228,109.10791412755185,46.58432419134296,54.62828151140084,57.379493332827515,57.84667346897444,58.348341783011136,61.9178851710137,82.80403534756475,99.7889651938647,46.76030836042682,53.215061790671975,57.292152057201186,58.492726073654495,75.80151663999726,82.73477663948994,109.13945843855834,46.81214488153753,57.763644617012275,67.73599133385109,82.9062191675991,46.55627016855577,54.953656896080275,61.89207293536395,32.02370881110147,38.674805289839725,53.364485899058806,32.33027058693525,39.27833673864036,53.50039267442439,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.16760946993505133,46.33800877359736,46.686998446007955,52.343098688341065,55.22713480769548,58.051513401836466,58.620542703073,61.74446531378021,75.86416039714142,82.85181280088553,109.11026466764153,46.57118294430965,54.61984335351024,57.37016854380816,57.850878182475554,58.366154313539816,61.923701684706174,82.80600511276602,99.79006586488443,46.75704329931871,53.20329678235004,57.28084676606594,58.51509273478555,75.803350532521,82.73274774618618,109.14362213877267,46.811920303227815,57.760603055835446,67.73142450646574,82.91405213447099,46.541640699137965,54.9638348932379,61.89652440762413,32.00390557596681,38.693122719102725,53.365971704930466,32.32707298170145,39.27227965243494,53.50964736586361,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
0.17226528854435832,46.31095063232089,46.679664308337905,52.3035505165685,55.234876407826825,58.06503265057577,58.66445018114183,61.74098763023987,75.86937827716888,82.85642733473536,109.11268206108431,46.5577027852854,54.611147952197726,57.36098810277038,57.855174131004915,58.38408724371113,61.92967204407852,82.80803003306302,99.79119770788898,46.75368201789422,53.19125351253528,57.269693122378875,58.537569260071535,75.80523690277467,82.73066313945773,109.14790204488772,46.811689268031564,57.757475018603685,67.72673694801355,82.92209876535122,46.52664468794229,54.97424927149733,61.9011060405604,31.983659774067764,38.711839869209015,53.36750035672322,32.32378240456998,39.266065951642375,53.51915164378764,32.385000000000005,39.385000000000005,0.0,32.385000000000005,53.339
